""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"mean"	"sd"
"chr3-96"	"chr3"	96000001	97000000	"."	1000000	305.024670244376	337.769993020187	327.271184904846	324.805657947994	297.907670704604	323.13777267797	328.905233146706	297.424415403998	304.222544618637	316.27434918548	15.1115778964727
"chr3-97"	"chr3"	97000001	98000000	"."	1000000	344.239783847606	328.563315186588	352.334662982978	338.131018274066	322.569926783024	321.512479811277	322.294072681445	320.120510989397	356.868718125957	334.070498742482	14.2601854631537
"chr3-98"	"chr3"	98000001	99000000	"."	1000000	321.104507621433	364.814609156386	344.622823574322	344.793698437102	325.149660682441	324.172049956775	337.169183728281	312.46717643153	339.186033894491	334.831082609196	15.868538665534
"chr3-99"	"chr3"	99000001	100000000	"."	1000000	311.423789200551	364.814609156386	328.717154793969	409.754830026701	329.586802989437	324.615311647691	333.863603495651	334.107639664119	330.344691778757	340.803159194807	29.432808084513
"chr3-100"	"chr3"	100000001	101000000	"."	1000000	362.124500930251	350.429175041387	380.290080839357	343.128028396343	324.014577766698	334.219314950877	323.94686279776	332.788099223107	334.363483649545	342.811569288369	18.6769483568978
"chr3-101"	"chr3"	101000001	102000000	"."	1000000	315.361708558198	339.496245113987	368.240331763331	319.808647825718	340.937632146869	326.388358411356	305.352973989216	340.969249957379	372.542006422029	336.566350465343	22.7840148250023
"chr3-102"	"chr3"	102000001	103000000	"."	1000000	328.324026443785	329.714149915788	354.262622835142	356.453388722414	319.164678035795	329.638944144742	323.94686279776	311.411544078721	313.867645108527	329.642651342519	16.0084218384956
"chr3-103"	"chr3"	103000001	104000000	"."	1000000	289.60115276026	354.457096593587	331.127104609174	299.82060733661	300.693783315973	313.9770310657	273.123566721071	292.674069816357	293.773685754588	305.472010885925	24.4534550953739
"chr3-104"	"chr3"	104000001	105000000	"."	1000000	291.406032465848	345.825836124587	346.068793463445	336.465348233307	303.479895927343	316.341093417254	297.915418465798	316.425797754564	347.625496823145	322.394856963921	22.1744041379176
"chr3-105"	"chr3"	105000001	106000000	"."	1000000	318.315148076433	344.099584030787	323.897255163558	353.122048640897	315.140293152705	329.934451938686	315.269714687106	302.702577168045	357.270597313036	328.861296685695	18.7821994042131
"chr3-106"	"chr3"	106000001	107000000	"."	1000000	320.284107755256	355.032513958187	358.11854253947	359.784728803932	311.735044405476	330.525467526575	302.047393756585	295.840966874785	334.363483649545	329.748027696646	24.2367202290022
"chr3-107"	"chr3"	107000001	108000000	"."	1000000	325.042426979079	345.825836124587	333.537054424379	373.110089130004	319.680624815678	329.047928556854	339.648368902754	328.301661723668	339.587913081569	337.086878193175	15.7690756397044
"chr3-108"	"chr3"	108000001	109000000	"."	1000000	323.237547273491	391.859225292585	334.983024313502	304.817617458887	339.286602451243	346.926150090477	361.547837943929	352.845113926483	370.934489673714	347.38195649159	25.9268659772633
"chr3-109"	"chr3"	109000001	110000000	"."	1000000	324.386107086138	322.809141540588	313.775465939697	316.4773077442	321.228465155328	345.153103326812	350.804702187881	352.58120583828	319.895832914709	329.679036859293	15.3288650957939
"chr3-110"	"chr3"	110000001	111000000	"."	1000000	309.782989468199	368.842530708586	363.420432132921	353.122048640897	311.735044405476	309.248906362593	298.741813523955	339.91361760457	344.008584139436	333.201774109626	26.2501734811954
"chr3-111"	"chr3"	111000001	112000000	"."	1000000	339.317384650548	347.552088218387	348.47874327865	359.784728803932	363.845669173686	353.427321557249	384.273702043262	315.89798157816	308.643215676503	346.80231499782	23.3923224261539
"chr3-112"	"chr3"	112000001	113000000	"."	1000000	341.450424302607	369.993365437786	353.29864290906	359.784728803932	322.466737427048	349.733474132947	323.120467739603	312.203268343328	329.5409334046	340.176893611212	19.4898636000279
"chr3-113"	"chr3"	113000001	114000000	"."	1000000	333.574585587314	357.909600781187	350.888693093855	331.46833811103	342.072715062612	337.617654581235	318.575294919736	334.635455840523	344.812342513594	339.061631165676	11.5455321308803
"chr3-114"	"chr3"	114000001	115000000	"."	1000000	308.142189735846	308.999124790188	369.686301652454	346.459368477861	328.142152005764	329.638944144742	330.558023263021	345.191779368616	377.766435854054	338.287146588061	24.1426456104128
"chr3-115"	"chr3"	115000001	116000000	"."	1000000	321.924907487609	340.071662478587	347.032773389527	359.784728803932	321.641222579234	336.583377302431	335.516393611966	305.077749961865	345.616100887751	334.805435166989	16.3733123106998
"chr3-116"	"chr3"	116000001	117000000	"."	1000000	329.308506283196	359.060435510387	339.802923943912	319.808647825718	319.577435459701	305.850566732235	321.054480094209	328.56556981187	339.989792268648	329.224261992208	15.4646086766069
"chr3-117"	"chr3"	117000001	118000000	"."	1000000	309.618909494963	334.317488832588	360.046502391634	341.462358355584	335.67497499206	322.694510987054	331.797615850257	313.786716872541	329.139054217521	330.948681332689	15.052102301808
"chr3-118"	"chr3"	118000001	119000000	"."	1000000	325.534666898785	348.702922947587	357.154562613388	374.775759170763	342.588661842495	342.641287078286	325.186455384997	364.984885983789	354.859322190563	348.492058234517	16.6498736917345
"chr3-119"	"chr3"	119000001	120000000	"."	1000000	330.949306015549	326.261645728188	342.212873759117	386.435449456075	340.215306655032	354.461598836054	295.849430820404	332.524191134905	351.644288693933	340.061565677695	24.4481728286429
"chr3-120"	"chr3"	120000001	121000000	"."	1000000	346.044663553194	353.881679228987	328.235164830928	326.471327988753	351.875703880394	339.095193550956	337.58238125736	346.511319809627	342.401067391121	341.34427794348	9.55425198509117
"chr3-121"	"chr3"	121000001	122000000	"."	1000000	327.995866497314	349.278340312187	375.470181208946	353.122048640897	334.539892076316	327.127127896217	344.606739251699	327.773845547264	364.102543493375	344.890731658246	17.2930352565558
"chr3-122"	"chr3"	122000001	123000000	"."	1000000	344.403863820842	361.937522333386	348.960733241691	361.450398844691	334.43670272034	345.300857223784	344.193541722621	323.023499959622	364.504422680454	347.579060283048	13.6445378319047
"chr3-123"	"chr3"	123000001	124000000	"."	1000000	360.811861144369	371.144200166986	326.789194941805	351.456378600138	364.774373377476	356.530153393663	369.398590996426	350.469941132662	349.23301357146	355.623078591665	13.5014091583482
"chr3-124"	"chr3"	124000001	125000000	"."	1000000	383.947137370543	361.937522333386	365.348391985085	388.101119496834	368.592379548613	361.701539787686	376.836146519844	361.290172748956	319.092074540552	365.205164925722	19.9591986387664
"chr3-125"	"chr3"	125000001	126000000	"."	1000000	354.248662214958	333.166654103388	313.293475976656	384.769779415317	352.907597440161	320.921464223389	350.804702187881	352.845113926483	304.624423805716	340.842430365994	25.0615988525217
"chr3-126"	"chr3"	126000001	127000000	"."	1000000	385.752017076131	363.663774427186	347.996753315609	339.796688314825	377.982610942488	359.780739127049	393.364047682995	349.942124956257	340.793550642806	362.119145165039	19.6693129367209
"chr3-127"	"chr3"	127000001	128000000	"."	1000000	369.344019752604	325.110810998988	375.470181208946	346.459368477861	366.631781785056	347.81267347231	390.058467450365	381.875003628736	331.148450152915	359.32341743642	22.7213340898789
"chr3-128"	"chr3"	128000001	129000000	"."	1000000	359.663301331722	317.054967894588	338.356954054789	351.456378600138	375.196498331119	361.25827809677	420.635084602194	386.097533039973	396.252878459677	367.330208267886	31.2383962678143
"chr3-129"	"chr3"	129000001	130000000	"."	1000000	353.592342322017	352.155427135187	327.271184904846	301.486277377369	359.614905578644	323.87654216283	364.027023118402	351.525573485471	324.316503972576	339.762864450816	21.1487256957383
"chr3-130"	"chr3"	130000001	131000000	"."	1000000	333.574585587314	328.563315186588	331.609094572215	344.793698437102	342.898229910425	333.0372837751	341.301159019069	338.85798525176	348.027376010224	338.073636416644	6.67446430933103
"chr3-131"	"chr3"	131000001	132000000	"."	1000000	336.692105078784	322.233724175988	338.83894401783	353.122048640897	344.446070250075	345.7441189147	318.575294919736	326.454305106252	337.176637959097	335.92036100704	11.4758741611269
"chr3-132"	"chr3"	132000001	133000000	"."	1000000	327.831786524079	353.306261864387	357.154562613388	329.802668070271	342.072715062612	324.467557750719	324.360060326839	345.191779368616	352.849926255169	339.670813092898	13.2506940642579
"chr3-133"	"chr3"	133000001	134000000	"."	1000000	361.796340983781	384.378799552786	389.929880100177	351.456378600138	356.931982323251	345.7441189147	350.391504658802	331.468558782096	324.718383159655	355.201771897265	21.5723742527674
"chr3-134"	"chr3"	134000001	135000000	"."	1000000	351.131142723488	361.937522333386	354.744612798183	264.841536480672	369.727462464356	363.770094345296	373.530566287214	347.303044074234	315.073282669764	344.673251575177	34.5009346285643
"chr3-135"	"chr3"	135000001	136000000	"."	1000000	357.038021759958	336.043740926387	356.672572650347	398.095139741388	366.115835005173	360.224000817966	357.82906018222	357.06764333772	334.363483649545	358.161055341189	18.4477232047326
"chr3-136"	"chr3"	136000001	137000000	"."	1000000	322.088987460844	305.546620602589	334.983024313502	318.142977784959	328.451720073694	329.047928556854	334.27680102473	333.843731575917	360.083751622587	329.607282557297	14.8575922066907
"chr3-137"	"chr3"	137000001	138000000	"."	1000000	356.381701867017	348.127505582987	359.082522465552	396.429469700629	345.374774453865	344.562087738924	340.061566431833	328.56556981187	335.97100039786	350.506244272282	19.6408291765472
"chr3-138"	"chr3"	138000001	139000000	"."	1000000	362.944900796428	322.809141540588	295.459847344139	314.811637703441	335.67497499206	328.456912968965	348.325517013408	357.595459514124	351.242409506854	335.257866820001	22.0656331688749
"chr3-139"	"chr3"	139000001	140000000	"."	1000000	332.754185721137	345.250418759987	328.235164830928	371.444419089245	363.12334368185	355.200368320914	362.374233002087	347.039135986032	338.382275520333	349.311504990279	14.7707795323766
"chr3-140"	"chr3"	140000001	141000000	"."	1000000	364.585700528781	352.155427135187	319.559345496189	329.802668070271	361.88507141013	364.213356036212	324.360060326839	353.63683819109	301.811269496164	341.334415187874	22.94608955466
"chr3-141"	"chr3"	141000001	142000000	"."	1000000	356.873941786723	334.892906197187	349.442723204732	326.471327988753	335.36540692413	356.234645599719	375.183356403529	369.73523157143	319.092074540552	347.032401579639	19.3072115439258
"chr3-142"	"chr3"	142000001	143000000	"."	1000000	295.8361917432	333.166654103388	332.573074498297	304.817617458887	314.624346372822	333.776053259961	324.360060326839	333.843731575917	366.915697802927	326.657047460249	20.5469275361242
"chr3-143"	"chr3"	143000001	144000000	"."	1000000	336.692105078784	329.138732551188	361.010482317716	306.483287499646	337.945140823546	353.279567660277	327.665640559469	317.217522019171	357.270597313036	336.300341758093	18.440963451918
"chr3-144"	"chr3"	144000001	145000000	"."	1000000	303.055710565552	332.015819374188	335.465014276543	326.471327988753	313.386074101102	331.855252599323	305.352973989216	308.772463196698	349.23301357146	322.845294406982	15.8868081120417
"chr3-145"	"chr3"	145000001	146000000	"."	1000000	308.962589602022	359.635852874987	333.537054424379	309.814627581164	304.924546911016	318.114140180919	305.766171518294	325.662580841645	318.690195353473	320.567528809767	17.4790165305893
"chr3-146"	"chr3"	146000001	147000000	"."	1000000	319.627787862315	355.032513958187	358.600532502511	286.495247010539	316.172186712472	314.715800550561	322.294072681445	323.551316136027	355.663080564721	328.016948664309	23.9631144026865
"chr3-147"	"chr3"	147000001	148000000	"."	1000000	316.018028451139	344.099584030787	370.650281578536	334.799678192548	313.798831525009	303.043242689765	287.998677767907	322.495683783217	335.97100039786	325.430556490752	24.3081289825483
"chr3-148"	"chr3"	148000001	149000000	"."	1000000	318.315148076433	312.451628977788	348.960733241691	336.465348233307	325.871986174277	322.399003193109	316.922504803421	318.537062460183	357.270597313036	328.577112497027	15.6064517480195
"chr3-149"	"chr3"	149000001	150000000	"."	1000000	325.206506952315	345.825836124587	324.379245126599	361.450398844691	339.389791807219	338.208670169124	352.044294775117	339.91361760457	354.457443003484	342.319533823078	12.5805635577996
"chr3-150"	"chr3"	150000001	151000000	"."	1000000	336.528025105549	317.054967894588	356.190582687306	316.4773077442	333.81756658448	332.003006496296	353.697084891432	336.218904369737	336.774758772018	335.418022727289	13.5992365266196
"chr3-151"	"chr3"	151000001	152000000	"."	1000000	334.559065426725	342.373331936987	362.93844216988	304.817617458887	306.885144674573	328.013651278049	332.624010908415	318.800970548385	345.616100887751	330.73648169885	18.716652194575
"chr3-152"	"chr3"	152000001	153000000	"."	1000000	282.709793884378	368.267113343986	333.537054424379	333.134008151789	308.639363726176	320.921464223389	312.790529512633	327.773845547264	337.578517146175	325.039076662241	23.4489435531634
"chr3-153"	"chr3"	153000001	154000000	"."	1000000	331.441545935255	342.373331936987	340.766903869994	328.136998029512	314.521157016845	315.159062241477	329.318430675785	319.856602901194	361.289389183824	331.429269087875	14.9933986834962
"chr3-154"	"chr3"	154000001	155000000	"."	1000000	315.853948477904	356.758766051987	346.550783426486	289.826587092057	314.314778304892	327.865897381077	319.401689977894	325.13476466524	370.130731299557	329.537549630788	24.4926008886733
"chr3-155"	"chr3"	155000001	156000000	"."	1000000	329.964826176138	338.345410384787	335.947004239584	331.46833811103	332.063347532877	331.707498702351	344.193541722621	340.441433780974	319.895832914709	333.780803729452	7.05573357045745
"chr3-156"	"chr3"	156000001	157000000	"."	1000000	335.871705212607	345.825836124587	349.442723204732	358.119058763173	342.175904418589	335.253592229682	340.061566431833	348.094768338841	340.793550642806	343.959856151872	7.2521211031988
"chr3-157"	"chr3"	157000001	158000000	"."	1000000	326.519146738197	312.451628977788	365.830381948126	314.811637703441	344.858827673982	350.767751411752	349.978307129723	333.843731575917	346.821738448988	338.431461289768	17.8315752270538
"chr3-158"	"chr3"	158000001	159000000	"."	1000000	313.064588932904	345.250418759987	364.384412059003	321.474317866477	324.736903258534	339.242947447928	309.484949280003	320.912235254004	346.419859261909	331.663403568972	18.1509472311053
"chr3-159"	"chr3"	159000001	160000000	"."	1000000	327.667706550844	385.529634281986	368.722321726372	309.814627581164	345.065206385935	347.073903987449	325.599652914076	349.678216868055	330.746570965836	343.321982362413	23.2491980824747
"chr3-160"	"chr3"	160000001	161000000	"."	1000000	326.519146738197	355.607931322787	355.226602761224	394.76379965987	334.74627078827	345.7441189147	316.509307274343	319.592694812992	334.765362836624	342.608359456556	24.1124993698333
"chr3-161"	"chr3"	161000001	162000000	"."	1000000	314.705388665257	356.758766051987	337.874964091748	298.154937295851	332.785673024713	333.0372837751	332.210813379336	321.440051430408	321.503349663024	327.607914153047	16.3627612717215
"chr3-162"	"chr3"	162000001	163000000	"."	1000000	283.858353697025	329.138732551188	323.415265200517	344.793698437102	304.099032063203	295.65554784116	288.411875296986	300.063496286022	317.082678605158	309.613186664262	20.2929520592147
