""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"mean"	"sd"
"chr4-161"	"chr4"	161000001	162000000	"."	1000000	1.90229459659511	1.8478431372549	1.65015806111697	1.78975741239892	1.95852968897267	2.01157184185149	1.86002578969834	0.129295322035012
"chr4-162"	"chr4"	162000001	163000000	"."	1000000	1.97631384159882	1.92	1.81032665964173	1.82479784366577	2.1564561734213	2.02892960462874	1.95280402049272	0.130830806052963
"chr4-163"	"chr4"	163000001	164000000	"."	1000000	1.96743153219837	1.94352941176471	1.99578503688093	2.14016172506739	2.13572101790763	1.83027965284474	2.00215139611063	0.119256133953422
"chr4-164"	"chr4"	164000001	165000000	"."	1000000	2.00296076980015	1.89019607843137	1.76396206533193	1.99191374663073	1.75306314797361	2.0443587270974	1.9077424225442	0.126270901965499
"chr4-165"	"chr4"	165000001	166000000	"."	1000000	1.89489267209474	2.00313725490196	1.96628029504742	2.0188679245283	2.08859566446748	1.96142719382835	1.98886683414471	0.0650288838477484
"chr4-166"	"chr4"	166000001	167000000	"."	1000000	1.95706883789785	2.04862745098039	1.63329820864067	1.8733153638814	2.04901036757776	2.09064609450337	1.94199438724691	0.170386465657683
"chr4-167"	"chr4"	167000001	168000000	"."	1000000	1.99555884529978	1.90588235294118	1.60168598524763	1.93530997304582	1.99434495758718	2.05978784956606	1.91542832728127	0.162732337769854
"chr4-168"	"chr4"	168000001	169000000	"."	1000000	1.87564766839378	1.97176470588235	1.90937829293994	1.93261455525606	1.96418473138549	1.97878495660559	1.93872915174387	0.0405510459042234
"chr4-169"	"chr4"	169000001	170000000	"."	1000000	1.85048112509252	2.00156862745098	1.81875658587987	1.92183288409704	1.83788878416588	1.96335583413693	1.8989806401372	0.0744459569146197
"chr4-170"	"chr4"	170000001	171000000	"."	1000000	1.76165803108808	2.02196078431373	1.71759747102213	1.85983827493261	2.07728557964185	2.01928640308582	1.90960442401404	0.150998366187855
"chr4-171"	"chr4"	171000001	172000000	"."	1000000	1.92153960029608	1.93098039215686	1.59114857744995	1.8921832884097	1.76625824693685	2.11571841851495	1.86963808729406	0.176501705040151
"chr4-172"	"chr4"	172000001	173000000	"."	1000000	1.7779422649889	1.92313725490196	1.84615384615385	1.97035040431267	1.9057492931197	2.0771456123433	1.91674644597006	0.102968900683175
"chr4-173"	"chr4"	173000001	174000000	"."	1000000	2.01184307920059	2.15529411764706	2.10537407797682	2.07277628032345	2.02073515551367	2.16007714561234	2.08768330937899	0.0641577236933717
"chr4-174"	"chr4"	174000001	175000000	"."	1000000	1.9659511472983	1.96549019607843	1.78292939936776	2.08894878706199	2.03958529688973	2.14657666345227	1.99824691502475	0.126818813645858
"chr4-175"	"chr4"	175000001	176000000	"."	1000000	1.94226498889711	1.90588235294118	1.85879873551106	1.94070080862534	1.9679547596607	1.88813886210222	1.91729008462293	0.0403481974219548
"chr4-176"	"chr4"	176000001	177000000	"."	1000000	1.95558845299778	1.89333333333333	2.06533192834563	1.8355795148248	1.84542884071631	1.9228543876567	1.91968607631242	0.0846099885936412
"chr4-177"	"chr4"	177000001	178000000	"."	1000000	1.96891191709845	1.78666666666667	1.99157007376185	1.88140161725067	1.92648444863336	1.85342333654773	1.90140967665979	0.0763978579285015
"chr4-178"	"chr4"	178000001	179000000	"."	1000000	2.01628423390081	1.99058823529412	1.71338250790306	1.99730458221024	1.88501413760603	2.08100289296046	1.94726276497912	0.130848409324823
"chr4-179"	"chr4"	179000001	180000000	"."	1000000	1.95410806809771	1.94980392156863	1.68387776606955	1.95417789757412	1.93025447690858	2	1.9120370217031	0.114103612778604
"chr4-180"	"chr4"	180000001	181000000	"."	1000000	1.94374537379719	1.95137254901961	1.75553213909378	1.89757412398922	2.04712535344015	2.11571841851495	1.95184465964248	0.124485129667343
"chr4-181"	"chr4"	181000001	182000000	"."	1000000	2.05773501110289	1.93725490196078	1.78503688092729	2.08625336927224	1.97172478793591	2.06171648987464	1.98328690684562	0.113005763525827
"chr4-182"	"chr4"	182000001	183000000	"."	1000000	1.86824574389341	1.98117647058824	2.15806111696523	1.98382749326146	1.92271442035815	1.97107039537126	1.98084927340629	0.0975375382120837
"chr4-183"	"chr4"	183000001	184000000	"."	1000000	1.920059215396	2.0643137254902	2.43835616438356	2.14016172506739	2.12064090480679	1.91899710703954	2.10042147369724	0.191278374449319
"chr4-184"	"chr4"	184000001	185000000	"."	1000000	2.0680977054034	1.95137254901961	2.17913593256059	2.01347708894879	1.93967954759661	1.91321118611379	2.01082900160713	0.0997401546720547
"chr4-185"	"chr4"	185000001	186000000	"."	1000000	1.97335307179867	1.95450980392157	1.98103266596417	2.00539083557951	2.186616399623	2.01735776277724	2.01971008994403	0.0848107118868418
"chr4-186"	"chr4"	186000001	187000000	"."	1000000	1.87268689859363	2.00156862745098	1.97260273972603	2.09973045822102	1.94344957587182	1.86885245901639	1.95981512647998	0.086737009592776
"chr4-187"	"chr4"	187000001	188000000	"."	1000000	2.07549962990378	1.96705882352941	1.77871443624868	2.01617250673854	2.08294062205467	2.05014464802314	1.99508844441637	0.11424802682278
"chr4-188"	"chr4"	188000001	189000000	"."	1000000	1.91117690599556	1.96549019607843	1.75974710221286	1.75471698113208	2.07540056550424	2.1870781099325	1.94226831014261	0.171843800730108
"chr4-189"	"chr4"	189000001	190000000	"."	1000000	2.00148038490007	2.20392156862745	2.15806111696523	2.32075471698113	2.31856738925542	2.25843780135005	2.21020382967989	0.120510979951187
"chr4-190"	"chr4"	190000001	190214555	"."	214555	1.22279792746114	1.63450980392157	1.19072708113804	1.69272237196765	1.62111215834119	1.39247830279653	1.45905794093769	0.220860627742972
"chr5-0"	"chr5"	1	1000000	"."	1000000	2.20725388601036	2.21647058823529	1.95574288724974	2.12398921832884	2.24505183788878	2.12343297974928	2.14532356624372	0.105563419266168
"chr5-1"	"chr5"	1000001	2000000	"."	1000000	2.03700962250185	2.06117647058824	2.23393045310854	1.92722371967655	2.06974552309142	1.80713596914176	2.02270362635139	0.144291622122568
"chr5-2"	"chr5"	2000001	3000000	"."	1000000	2.00148038490007	2.08470588235294	1.87355110642782	2.19946091644205	1.84731385485391	2.04821600771456	2.00912135878189	0.132732742849312
"chr5-3"	"chr5"	3000001	4000000	"."	1000000	2	2.03607843137255	1.89041095890411	2.02425876010782	1.99057492931197	1.89971070395371	1.97350563060836	0.0629840674817992
"chr5-4"	"chr5"	4000001	5000000	"."	1000000	2.07846039970392	2.19450980392157	2.03161222339305	2.1078167115903	2.07540056550424	1.97685631629701	2.07744267006835	0.0732810297404686
"chr5-5"	"chr5"	5000001	6000000	"."	1000000	2.03552923760178	2.03607843137255	1.87355110642782	2.0377358490566	2.11121583411876	2.16779170684667	2.04365036090403	0.0990638092619673
"chr5-6"	"chr5"	6000001	7000000	"."	1000000	2.20577350111029	2.03137254901961	2.28029504741834	2.07547169811321	2.01885014137606	2.18322082931533	2.13249729439214	0.106000248501581
"chr5-7"	"chr5"	7000001	8000000	"."	1000000	2.01776461880089	1.96705882352941	2.00210748155954	1.97574123989218	2.08671065032988	2.06943105110897	2.01980231087014	0.0489494644563945
"chr5-8"	"chr5"	8000001	9000000	"."	1000000	1.98519615099926	1.98588235294118	2.0695468914647	2	1.91517436380773	1.94599807135969	1.98363297176209	0.052458652648292
"chr5-9"	"chr5"	9000001	10000000	"."	1000000	1.98075499629904	1.87764705882353	2.17070600632244	1.95148247978437	2.03581526861451	2.24879459980714	2.04420006827517	0.140210351180189
"chr5-10"	"chr5"	10000001	11000000	"."	1000000	2.08882309400444	2.02666666666667	2.0695468914647	1.96765498652291	2.04712535344015	2.04050144648023	2.04005307309652	0.0417595432586836
"chr5-11"	"chr5"	11000001	12000000	"."	1000000	1.9259807549963	1.96235294117647	2.16438356164384	2.08625336927224	1.92836946277097	2.05785920925747	2.02086654985288	0.0971842510508248
"chr5-12"	"chr5"	12000001	13000000	"."	1000000	2.02072538860104	1.98117647058824	1.64805057955743	2.06469002695418	2.04335532516494	1.98264223722276	1.95677333801476	0.15479455509794
"chr5-13"	"chr5"	13000001	14000000	"."	1000000	2.02812731310141	1.98745098039216	2.01685985247629	2.14285714285714	1.98680490103676	2.13500482160077	2.04951750191075	0.0711752148510526
"chr5-14"	"chr5"	14000001	15000000	"."	1000000	1.99259807549963	1.93098039215686	2.22128556375132	2.25067385444744	2.08105560791706	2.03471552555448	2.0852181698878	0.127142075802291
"chr5-15"	"chr5"	15000001	16000000	"."	1000000	1.96150999259808	1.91058823529412	2.10748155953635	2.3288409703504	1.99057492931197	1.96528447444552	2.04404669358941	0.154154433042989
"chr5-16"	"chr5"	16000001	17000000	"."	1000000	2.20133234641007	1.97333333333333	2.03371970495258	1.97843665768194	2.06786050895382	2.12921890067502	2.06398357533446	0.0889797803411072
"chr5-17"	"chr5"	17000001	18000000	"."	1000000	1.94818652849741	2.28862745098039	2.27397260273973	2.10512129380054	2.38077285579642	2.20250723240116	2.19986466070261	0.153898515945018
"chr5-18"	"chr5"	18000001	19000000	"."	1000000	1.88897113249445	1.9121568627451	1.85458377239199	1.90296495956873	1.95098963242224	2.01542912246866	1.9208492470152	0.0559580704947575
"chr5-19"	"chr5"	19000001	20000000	"."	1000000	1.79570688378979	1.87607843137255	1.66701791359326	1.88948787061995	1.95287464655985	2.01928640308582	1.86674202483687	0.12347377836873
"chr5-20"	"chr5"	20000001	21000000	"."	1000000	2.07846039970392	1.89019607843137	1.53213909378293	1.97843665768194	1.92271442035815	2.19286403085824	1.93246844680276	0.225112537175436
"chr5-21"	"chr5"	21000001	22000000	"."	1000000	2.07698001480385	1.99686274509804	1.9072708113804	1.94070080862534	1.94533459000942	2.3625843780135	2.03828889132176	0.16953487228546
"chr5-22"	"chr5"	22000001	23000000	"."	1000000	1.85788304959289	2.00156862745098	1.68598524762908	2.01617250673854	1.92648444863336	2.05785920925747	1.92432551488372	0.136717929379311
"chr5-23"	"chr5"	23000001	24000000	"."	1000000	1.95114729829756	1.90588235294118	1.66069546891465	2.07547169811321	1.94156456173421	1.85342333654773	1.89803078609142	0.137536435307866
"chr5-24"	"chr5"	24000001	25000000	"."	1000000	1.83863804589193	1.90117647058824	1.70916754478398	2.02695417789757	1.96229971724788	2.20636451301832	1.94076674490465	0.169746851169511
"chr5-25"	"chr5"	25000001	26000000	"."	1000000	1.80754996299038	1.9043137254902	1.71548998946259	1.98921832884097	2	2.07521697203472	1.91529816313648	0.134064354902627
"chr5-26"	"chr5"	26000001	27000000	"."	1000000	1.84011843079201	1.72235294117647	1.74710221285564	2	1.93402450518379	2.0327868852459	1.87939749587563	0.130203884690318
"chr5-27"	"chr5"	27000001	28000000	"."	1000000	1.89489267209474	1.76627450980392	1.68598524762908	2.01617250673854	2.02639019792648	2.03471552555448	1.90407177662454	0.149151088396197
"chr5-28"	"chr5"	28000001	29000000	"."	1000000	1.94226498889711	1.83529411764706	1.63751317175975	1.80323450134771	2.00188501413761	1.94985535197686	1.86167452429435	0.132882758042396
"chr5-29"	"chr5"	29000001	30000000	"."	1000000	1.95114729829756	1.6721568627451	1.57007376185458	1.92452830188679	2.02262016965127	2.30665380906461	1.90786336724999	0.262302700212005
"chr5-30"	"chr5"	30000001	31000000	"."	1000000	1.86972612879349	1.84313725490196	1.79346680716544	1.87601078167116	1.84165881244109	2.14079074252652	1.89413175458328	0.124299590390394
"chr5-31"	"chr5"	31000001	32000000	"."	1000000	2.06957809030348	1.95294117647059	2.09483667017914	1.92991913746631	2.08671065032988	1.96335583413693	2.01622359314772	0.0751575235769216
"chr5-32"	"chr5"	32000001	33000000	"."	1000000	2.04737231680237	2.05176470588235	2.10748155953635	2.1078167115903	2.1564561734213	1.76856316297011	2.0399091050338	0.13898602365797
"chr5-33"	"chr5"	33000001	34000000	"."	1000000	1.93042190969652	2.02352941176471	2.0231822971549	2.15902964959569	2.00377002827521	1.97878495660559	2.01978637551544	0.076600103738014
"chr5-34"	"chr5"	34000001	35000000	"."	1000000	2.15692079940785	2.34196078431373	2.36880927291886	2.20754716981132	2.16022620169651	2.32401157184185	2.25991263333169	0.0959019242642539
"chr5-35"	"chr5"	35000001	36000000	"."	1000000	1.87712805329386	2.08941176470588	1.9304531085353	2.12129380053908	2.02639019792648	1.88235294117647	1.98783831102951	0.106104446694313
"chr5-36"	"chr5"	36000001	37000000	"."	1000000	2.03849000740192	2.09254901960784	1.99578503688093	2.02695417789757	2.06597549481621	2.06750241080039	2.04787602456748	0.03448986613542
"chr5-37"	"chr5"	37000001	38000000	"."	1000000	2.0340488527017	2.13960784313725	1.91148577449947	2.15633423180593	2.16022620169651	2.00385728061717	2.06759336407634	0.101191868751356
"chr5-38"	"chr5"	38000001	39000000	"."	1000000	2.18356772760918	2.03607843137255	1.96628029504742	2.12398921832884	1.94721960414703	2.08678881388621	2.05732068173187	0.0917749570097636
"chr5-39"	"chr5"	39000001	40000000	"."	1000000	1.91709844559585	1.94666666666667	2.19599578503688	1.90835579514825	2.05843543826579	1.98071359691418	2.0012109546046	0.109825304484147
"chr5-40"	"chr5"	40000001	41000000	"."	1000000	2.09326424870466	1.9278431372549	1.95785036880927	1.87061994609164	1.98114985862394	1.82835101253616	1.94317976200343	0.092593832124868
"chr5-41"	"chr5"	41000001	42000000	"."	1000000	2.16728349370836	2.13176470588235	2.03161222339305	1.99730458221024	1.7191328934967	2.11186113789778	2.02649317276475	0.1634259584013
"chr5-42"	"chr5"	42000001	43000000	"."	1000000	1.94966691339748	2.15372549019608	1.87776606954689	1.91105121293801	2.08294062205467	1.99614271938284	1.99521550458599	0.105616895844511
"chr5-43"	"chr5"	43000001	44000000	"."	1000000	2.10658771280533	1.99843137254902	2.13698630136986	1.95417789757412	2.04524033930254	2.1542912246866	2.06595247471458	0.0799780091481518
"chr5-44"	"chr5"	44000001	45000000	"."	1000000	1.91857883049593	1.87450980392157	1.86722866174921	2.07816711590297	1.86616399622997	2.13114754098361	1.95596599154721	0.117977381250273
"chr5-45"	"chr5"	45000001	46000000	"."	1000000	2.0680977054034	1.96862745098039	1.70495258166491	1.83827493261456	1.93213949104618	2.03664416586307	1.92478938792875	0.1347868965135
"chr5-46"	"chr5"	46000001	47000000	"."	1000000	1.89933382679497	1.64705882352941	1.32139093782929	1.68463611859838	1.50612629594722	1.58534233365477	1.60731472272567	0.192513710324583
"chr5-47"	"chr5"	47000001	48000000	"."	1000000	0.463360473723168	0.743529411764706	0.518440463645943	0.617250673854447	0.386427898209237	0.399228543876567	0.521372910845678	0.137876394836359
"chr5-48"	"chr5"	48000001	49000000	"."	1000000	0	0	0	0	0	0	0	0
"chr5-49"	"chr5"	49000001	50000000	"."	1000000	4.62176165803109	4.63529411764706	5.25395152792413	4.76280323450135	4.88407163053723	4.73481195756991	4.81544902103513	0.235048084327056
"chr5-50"	"chr5"	50000001	51000000	"."	1000000	2.36565507031828	2.23372549019608	2.36880927291886	2.22641509433962	2.26955702167766	2.22372227579556	2.28131403754101	0.0685600879079772
"chr5-51"	"chr5"	51000001	52000000	"."	1000000	1.88304959289415	1.90588235294118	1.8377239199157	2.0188679245283	2.16776625824694	2.00771456123433	1.9701674349601	0.120075138304065
"chr5-52"	"chr5"	52000001	53000000	"."	1000000	1.96447076239822	1.88705882352941	1.93466807165437	2.22371967654987	2.14137606032045	1.98264223722276	2.02232260527918	0.130870531996872
"chr5-53"	"chr5"	53000001	54000000	"."	1000000	2.02812731310141	2.02980392156863	2.09905163329821	2.25067385444744	2.1262959472196	2.02507232401157	2.09317083227448	0.0881163896683006
"chr5-54"	"chr5"	54000001	55000000	"."	1000000	2.06957809030348	2.01098039215686	2.17913593256059	2.03234501347709	1.97737983034873	1.94406943105111	2.03558144831631	0.0826331963870026
"chr5-55"	"chr5"	55000001	56000000	"."	1000000	2.10362694300518	1.94666666666667	2.05268703898841	1.90296495956873	1.98868991517436	2.17743490838959	2.02867840529882	0.102421745797452
"chr5-56"	"chr5"	56000001	57000000	"."	1000000	2.08734270910437	2.06588235294118	1.9304531085353	1.99460916442049	1.97549481621112	2	2.00896369186874	0.0582296863883435
"chr5-57"	"chr5"	57000001	58000000	"."	1000000	2.00444115470022	2.18352941176471	2.15173867228662	2.05121293800539	2.10179076343073	1.96335583413693	2.07601146238743	0.0853086847280782
"chr5-58"	"chr5"	58000001	59000000	"."	1000000	1.960029607698	2.02039215686275	2.02107481559536	1.9622641509434	1.97737983034873	2.01928640308582	1.99340449408901	0.0300141556882803
"chr5-59"	"chr5"	59000001	60000000	"."	1000000	2.18652849740933	2.00470588235294	2.13487881981033	2.22911051212938	1.9057492931197	1.89585342333655	2.0594710713597	0.14422746179715
"chr5-60"	"chr5"	60000001	61000000	"."	1000000	2.01924500370096	2.10666666666667	1.98103266596417	1.91374663072776	2.0923656927427	1.9556412729026	2.01144965545081	0.0764984988380204
"chr5-61"	"chr5"	61000001	62000000	"."	1000000	2.05773501110289	1.9843137254902	2.12012644889357	1.97574123989218	2.03393025447691	2.30665380906461	2.07975008148673	0.122984234502363
"chr5-62"	"chr5"	62000001	63000000	"."	1000000	1.96150999259808	2.21960784313726	2.12012644889357	1.88409703504043	2.02262016965127	2.10607521697203	2.05233945104877	0.120747721603011
"chr5-63"	"chr5"	63000001	64000000	"."	1000000	1.91857883049593	2.02666666666667	1.8145416227608	1.80323450134771	2.00188501413761	2.01928640308582	1.93069883974909	0.101991767169862
"chr5-64"	"chr5"	64000001	65000000	"."	1000000	2.01628423390081	1.93254901960784	2.05057955742887	2	2.04335532516494	1.96142719382835	2.00069922165514	0.0463415899379277
"chr5-65"	"chr5"	65000001	66000000	"."	1000000	2	1.88705882352941	1.86722866174921	1.89757412398922	2.01885014137606	1.99807135969142	1.94479718505589	0.0677494509156425
"chr5-66"	"chr5"	66000001	67000000	"."	1000000	2.01480384900074	2.01882352941176	2.03161222339305	2.03504043126685	1.98303487276155	2.01157184185149	2.01581445794757	0.0185568546956122
