""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"mean"	"sd"
"chr2-35"	"chr2"	35000001	36000000	"."	1000000	1.96743153219837	1.49647058823529	1.73234984193888	2.00269541778976	2.13195098963242	2.14464802314368	2.03503427265803	1.75231053604436	2.12690763052209	1.75906735751295	1.80943025540275	1.87118644067797	1.90245690714638	0.200010458143412
"chr2-36"	"chr2"	36000001	37000000	"."	1000000	2.10214655810511	2.18509803921569	2.10115911485775	2.04312668463612	2.19038642789821	1.9556412729026	1.98629093678599	2.1996303142329	1.97911646586345	2.22279792746114	2.01178781925344	2.18305084745763	2.09668603405583	0.0984361833014661
"chr2-37"	"chr2"	37000001	38000000	"."	1000000	2.07698001480385	2.07686274509804	2.01264488935722	2.02156334231806	2.16965127238454	2.02892960462874	2.16603198781417	1.99815157116451	2.02248995983936	2.01036269430052	1.9852652259332	1.89830508474576	2.038936532699	0.0754541999993789
"chr2-38"	"chr2"	38000001	39000000	"."	1000000	2.22945965951147	1.94823529411765	2.09062170706006	1.92991913746631	1.96041470311027	1.93056894889103	1.97258187357197	2.00554528650647	1.914859437751	1.98704663212435	2.03045186640472	1.68813559322034	1.9739866783113	0.125447644366797
"chr2-39"	"chr2"	39000001	40000000	"."	1000000	1.91413767579571	2.12705882352941	2.08640674394099	2.04582210242588	2.05466540999057	2.03857280617165	2.01827875095202	2.17375231053604	1.914859437751	1.98963730569948	1.89390962671906	2.00677966101695	2.02199005454406	0.0857782035757182
"chr2-40"	"chr2"	40000001	41000000	"."	1000000	1.94374537379719	2.08156862745098	1.94099051633298	2.19676549865229	2.02639019792648	1.97685631629701	2.0959634424981	1.90203327171904	1.914859437751	1.98704663212435	1.7721021611002	2.05084745762712	1.99076407777306	0.1099468079049
"chr2-41"	"chr2"	41000001	42000000	"."	1000000	1.91857883049593	1.83529411764706	1.98314014752371	1.92722371967655	2.0942507068803	2.07135969141755	1.94364051789794	1.92606284658041	1.90361445783133	2.21243523316062	1.92239685658153	1.79661016949153	1.9612172745987	0.115095196127847
"chr2-42"	"chr2"	42000001	43000000	"."	1000000	2.15099925980755	1.9043137254902	2.14752370916754	1.91374663072776	1.91705937794533	1.96142719382835	1.996953541508	2.0369685767098	2.02730923694779	1.99222797927461	2.12770137524558	2	2.01468588388771	0.0881260618489725
"chr2-43"	"chr2"	43000001	44000000	"."	1000000	2.05181347150259	2.06117647058824	2.14963119072708	1.94878706199461	2.05278039585297	1.86692381870781	1.91622239146992	2.20332717190388	1.88273092369478	2.27461139896373	2.0098231827112	2.0135593220339	2.03594890001256	0.125853828368479
"chr2-44"	"chr2"	44000001	45000000	"."	1000000	2.00888230940044	2.16	2.15173867228662	1.96765498652291	1.92836946277097	2.06943105110897	2.09291698400609	1.91866913123845	1.96947791164659	2.08031088082902	1.91355599214145	2.09830508474576	2.02994270555811	0.0898021588530585
"chr2-45"	"chr2"	45000001	46000000	"."	1000000	2.02072538860104	2.02980392156863	2.27186512118019	2.1832884097035	2.05843543826579	1.98071359691418	2.01675552170602	2.29574861367837	2.13975903614458	2.07512953367876	2.18369351669941	2.29152542372881	2.12895362682244	0.114699892142969
"chr2-46"	"chr2"	46000001	47000000	"."	1000000	2.18948926720947	2.01411764705882	2.21917808219178	2.05660377358491	2.00754005655042	1.96335583413693	2.15384615384615	2.14972273567468	1.86184738955823	2.15284974093264	2.08546168958743	1.97966101694915	2.06947278227339	0.107484732611911
"chr2-47"	"chr2"	47000001	48000000	"."	1000000	2.00148038490007	1.96705882352941	2.12223393045311	1.90566037735849	1.90197926484449	1.98649951783992	1.98781416603199	2.11090573012939	2.04979919678715	2.04145077720207	2.21709233791749	1.96271186440678	2.02122386428336	0.0926771032099491
"chr2-48"	"chr2"	48000001	49000000	"."	1000000	2.03108808290155	1.99529411764706	2.1622760800843	1.90296495956873	2.13949104618285	2.01735776277724	2.1020563594821	2.06839186691312	2.00963855421687	1.9559585492228	1.94302554027505	2.12542372881356	2.03774722067377	0.0828478623370047
"chr2-49"	"chr2"	49000001	50000000	"."	1000000	1.97483345669874	2.07843137254902	1.94520547945205	2.10512129380054	1.98303487276155	2.16972034715526	2.01980198019802	1.9630314232902	2.10763052208835	1.97668393782383	1.97937131630648	1.85084745762712	2.01280945497926	0.0876565470996217
"chr2-50"	"chr2"	50000001	51000000	"."	1000000	1.85640266469282	1.89803921568627	1.7218124341412	2.11590296495957	1.98868991517436	1.98649951783992	2.01523229246002	1.84658040665434	1.99357429718876	1.98186528497409	1.81827111984283	1.92881355932203	1.92930697274469	0.106348823243618
"chr2-51"	"chr2"	51000001	52000000	"."	1000000	2.00444115470022	1.8243137254902	1.77028451001054	1.91644204851752	1.9679547596607	1.94792671166827	2.07159177456207	1.77264325323475	2.15582329317269	1.88860103626943	1.75442043222004	2.0271186440678	1.92513011196452	0.128509248674281
"chr2-52"	"chr2"	52000001	53000000	"."	1000000	1.90229459659511	1.90901960784314	1.93888303477345	1.94070080862534	2.20358152686145	2.16200578592093	1.99238385376999	1.73197781885397	2.17028112449799	1.85492227979275	1.75834970530452	1.82372881355932	1.9490107463665	0.157529627138897
"chr2-53"	"chr2"	53000001	54000000	"."	1000000	2.06365655070318	1.90588235294118	2.12644889357218	1.98382749326146	2.01508011310085	1.99421407907425	1.996953541508	2.13493530499076	2.09156626506024	1.95077720207254	1.87426326129666	2.12881355932203	2.02220155140861	0.0878707125518157
"chr2-54"	"chr2"	54000001	55000000	"."	1000000	2.02664692820133	1.97176470588235	2.22760800842993	2.08355795148248	2.05278039585297	1.94021215043394	1.996953541508	1.88539741219963	2.00321285140562	2.21761658031088	2.03241650294695	1.91186440677966	2.02916928628615	0.106929825035151
"chr2-55"	"chr2"	55000001	56000000	"."	1000000	1.98519615099926	2.12392156862745	1.91570073761855	2.20215633423181	2.03770028275212	1.86306653809065	1.99086062452399	1.71719038817006	1.95502008032129	2.13730569948187	1.94597249508841	2.00338983050847	1.98979006086783	0.130154364121766
"chr2-56"	"chr2"	56000001	57000000	"."	1000000	2.00296076980015	1.88078431372549	1.80189673340358	2.05121293800539	2.05089538171536	2.06943105110897	2.05178979436405	2.0369685767098	2.11726907630522	1.93782383419689	1.93320235756385	1.96271186440678	1.99141222427546	0.0905206795605072
"chr2-57"	"chr2"	57000001	58000000	"."	1000000	1.90081421169504	1.9356862745098	1.94099051633298	1.92452830188679	2.15457115928369	1.91321118611379	2.15841584158416	1.71349353049908	1.90361445783133	1.86528497409326	1.80058939096267	2.16610169491525	1.94810846164232	0.142777049229231
"chr2-58"	"chr2"	58000001	59000000	"."	1000000	1.98223538119911	1.89647058823529	2.01475237091675	1.97035040431267	2.06409048067861	2.00964320154291	2.01675552170602	1.91682070240296	1.98714859437751	1.97150259067358	1.94990176817289	1.91186440677966	1.97429466758316	0.0494116135345263
"chr2-59"	"chr2"	59000001	60000000	"."	1000000	2.0340488527017	2.05803921568627	1.92834562697576	1.89757412398922	2.03958529688973	2.02892960462874	2.14318354912414	2.0720887245841	2.0433734939759	1.94818652849741	1.84872298624754	2.04067796610169	2.00689633078352	0.0835519054617462
"chr2-60"	"chr2"	60000001	61000000	"."	1000000	2.16136195410807	2.01254901960784	2.34562697576396	2.00269541778976	2.03393025447691	2.0771456123433	2.07311500380807	2.05730129390018	2.01767068273092	2.10362694300518	2.06483300589391	2.00338983050847	2.07943716616138	0.0957908825859538
"chr2-61"	"chr2"	61000001	62000000	"."	1000000	1.95262768319763	1.79921568627451	1.90937829293994	1.92183288409704	2.08105560791706	1.90356798457088	1.86747905559787	1.8909426987061	1.94859437751004	1.87564766839378	2.09528487229862	1.86101694915254	1.92555364672133	0.0864447964652941
"chr2-62"	"chr2"	62000001	63000000	"."	1000000	2.05921539600296	2.04549019607843	2.21917808219178	1.94878706199461	2.06597549481621	2.03664416586307	2.03960396039604	2.0720887245841	2.1140562248996	2.23056994818653	2.05206286836935	1.99661016949153	2.07335685773952	0.0814733923239683
"chr2-63"	"chr2"	63000001	64000000	"."	1000000	2	2.03921568627451	1.97471022128556	1.98921832884097	2.05843543826579	2.04628736740598	2.00913937547601	1.87800369685767	2.01606425702811	2.10103626943005	1.92043222003929	2.07796610169492	2.00920908021657	0.0637295287601696
"chr2-64"	"chr2"	64000001	65000000	"."	1000000	2.0740192450037	2.10666666666667	2.23603793466807	1.95956873315364	2.14703110273327	1.96335583413693	1.94516374714395	2.07578558225508	2.10441767068273	2.06476683937824	2.11493123772102	2.24067796610169	2.08603521330375	0.0969183351561278
"chr2-65"	"chr2"	65000001	66000000	"."	1000000	1.96150999259808	2.10509803921569	2.08219178082192	2.07816711590297	2.08482563619227	2.02121504339441	2.1005331302361	1.9815157116451	1.91646586345382	2.03367875647668	2.09332023575638	1.90169491525424	2.0300180184123	0.073335158822521
"chr2-66"	"chr2"	66000001	67000000	"."	1000000	2.05329385640266	2.23058823529412	2.02739726027397	2.16711590296496	2.12064090480679	2.06171648987464	1.95125666412795	2.01478743068392	2.09638554216867	1.95336787564767	1.93614931237721	2.18983050847458	2.06687749859143	0.0970254420327109
"chr2-67"	"chr2"	67000001	68000000	"."	1000000	2.07549962990378	1.96235294117647	2.0231822971549	1.99730458221024	1.98114985862394	2.11571841851495	1.97410510281797	1.99260628465804	1.87791164658635	2.09844559585492	2.01571709233792	2.26440677966102	2.03153335245837	0.0976805172580581
"chr2-68"	"chr2"	68000001	69000000	"."	1000000	1.91413767579571	1.9356862745098	2.16016859852476	1.90835579514825	2.03581526861451	1.96142719382835	2.06854531607007	2.10166358595194	2.06907630522088	2.20984455958549	1.92436149312377	2.25423728813559	2.04527661287576	0.119821902534065
"chr2-69"	"chr2"	69000001	70000000	"."	1000000	2.08142116950407	1.94823529411765	1.98946259220232	2.1078167115903	1.98868991517436	1.97492767598843	1.998476770754	2.04436229205176	1.88433734939759	2.00259067357513	2.02357563850688	1.94915254237288	1.99942071876961	0.0605228377064337
"chr2-70"	"chr2"	70000001	71000000	"."	1000000	2.13619541080681	2.09098039215686	2.10537407797682	1.8921832884097	2.01696512723845	2.06171648987464	1.92993145468393	2.17560073937153	1.92771084337349	2.19948186528497	2.09135559921415	1.88474576271186	2.0426867542586	0.110444941552153
"chr2-71"	"chr2"	71000001	72000000	"."	1000000	2.1539600296077	2.10823529411765	2.13698630136986	2.18059299191375	1.95475966069746	2.01542912246866	1.99086062452399	2.3271719038817	1.98714859437751	2.2279792746114	2.20333988212181	2.11186440677966	2.11652734053926	0.112518435831392
"chr2-72"	"chr2"	72000001	73000000	"."	1000000	2.12879348630644	2.10666666666667	1.91570073761855	1.83288409703504	1.98114985862394	2.01735776277724	2.06397562833206	2.02587800369686	2.09317269076305	1.90932642487047	1.99115913555992	2.14576271186441	2.01765226700955	0.0967223526985336
"chr2-73"	"chr2"	73000001	74000000	"."	1000000	2.06661732050333	2.16313725490196	1.97892518440464	1.89487870619946	1.95664467483506	2.01350048216008	1.96191926884996	1.95378927911275	1.99036144578313	2.02849740932642	2.16994106090373	1.94576271186441	2.01033123323708	0.0850879890829237
"chr2-74"	"chr2"	74000001	75000000	"."	1000000	2.06661732050333	2.08627450980392	2.14330874604847	2.02156334231806	2.00754005655042	1.88813886210222	1.93907083015994	2.02218114602588	2.02730923694779	1.90155440414508	2.20726915520629	2.13220338983051	2.03691924997016	0.097317130598906
"chr2-75"	"chr2"	75000001	76000000	"."	1000000	2.05477424130274	2.04392156862745	1.95574288724974	1.91105121293801	2.10556079170594	2.1542912246866	2.14927646610815	1.96487985212569	1.9855421686747	2.10103626943005	2.11689587426326	1.85762711864407	2.03338330631303	0.0973486466445403
"chr2-76"	"chr2"	76000001	77000000	"."	1000000	1.94522575869726	1.98117647058824	1.80611169652266	1.90835579514825	1.85108388312912	2.02121504339441	1.8994668697639	1.77818853974122	2.03855421686747	1.91709844559585	1.89390962671906	1.79661016949153	1.90308304297158	0.0850380270486662
"chr2-77"	"chr2"	77000001	78000000	"."	1000000	1.98223538119911	1.86823529411765	1.78082191780822	1.94878706199461	1.99434495758718	1.99035679845709	2.00761614623001	1.82255083179298	2.06104417670683	1.73056994818653	1.91355599214145	2.19322033898305	1.94111157043372	0.127750447261724
"chr2-78"	"chr2"	78000001	79000000	"."	1000000	1.86380458919319	1.87137254901961	1.76185458377239	1.87870619946092	2.00942507068803	2.04050144648023	2.05331302361005	1.8003696857671	1.91967871485944	1.87305699481865	1.82023575638507	2.07118644067797	1.91362542122772	0.105039079348639
"chr2-79"	"chr2"	79000001	80000000	"."	1000000	1.9940784603997	2.13803921568627	1.95152792413066	2.01078167115903	2.0320452403393	2.04050144648023	2.02894135567403	2.09611829944547	2.09638554216867	1.93523316062176	2.02848722986248	1.92542372881356	2.02313027289843	0.0658767546543989
"chr2-80"	"chr2"	80000001	81000000	"."	1000000	2.04589193190229	1.98901960784314	1.87144362486828	2.08086253369272	1.83600377002828	1.97878495660559	2.11728865194212	2.08317929759704	1.98875502008032	2.04922279792746	2.02357563850688	2.09491525423729	2.01324525710262	0.0870324923132019
"chr2-81"	"chr2"	81000001	82000000	"."	1000000	1.8119911176906	2.02666666666667	1.66491043203372	1.8733153638814	1.89443920829406	2.0327868852459	1.96801218583397	1.94269870609982	2.03534136546185	1.73575129533679	1.82220039292731	2.15932203389831	1.9139529711142	0.141466569222312
"chr2-82"	"chr2"	82000001	83000000	"."	1000000	2.03108808290155	1.81490196078431	1.80611169652266	2.05660377358491	2.02262016965127	1.92864030858245	2.07311500380807	1.8724584103512	1.96305220883534	1.90932642487047	1.79567779960707	2.11864406779661	1.94935332560799	0.111954023967402
"chr2-83"	"chr2"	83000001	84000000	"."	1000000	1.90081421169504	1.94352941176471	1.78082191780822	1.86522911051213	2.03770028275212	2.06943105110897	2.15079969535415	1.72828096118299	2.00963855421687	1.78756476683938	1.89489194499018	1.99322033898305	1.93016018726732	0.12785888613218
"chr2-84"	"chr2"	84000001	85000000	"."	1000000	1.99555884529978	2.01098039215686	1.94309799789252	2.04312668463612	2.04712535344015	2.0771456123433	2.08682406702209	2.24399260628466	1.99357429718876	2.07512953367876	1.99901768172888	2.21016949152542	2.06047854693311	0.0886500564272068
"chr2-85"	"chr2"	85000001	86000000	"."	1000000	2.04737231680237	1.89803921568627	2.03793466807165	2.05390835579515	2.06597549481621	2.01157184185149	1.88880426504189	2.12199630314233	1.91325301204819	2.24352331606218	2.11689587426326	1.97627118644068	2.03129548750181	0.103582644930296
"chr2-86"	"chr2"	86000001	87000000	"."	1000000	1.96743153219837	2.11294117647059	2.11169652265543	2.00539083557951	1.90386427898209	2.02121504339441	1.97715156130998	2.00554528650647	1.98393574297189	2.0440414507772	2.05009823182711	1.88474576271186	2.00567145211541	0.070176169453135
"chr2-87"	"chr2"	87000001	88000000	"."	1000000	1.96447076239822	1.97803921568627	2.11380400421496	2.1266846361186	1.99245994344958	1.94406943105111	1.98324447829398	1.94269870609982	2.07389558232932	1.92746113989637	2.15815324165029	1.82372881355932	2.00239249622899	0.0973428579022059
"chr2-88"	"chr2"	88000001	89000000	"."	1000000	2.1539600296077	2.13019607843137	2.08429926238145	2.1078167115903	2.13383600377003	1.86692381870781	1.84920030464585	2.11460258780037	2.06425702811245	1.97150259067358	2.1139489194499	2.17966101694915	2.06418369601	0.109399230895969
"chr2-89"	"chr2"	89000001	90000000	"."	1000000	2.09770540340489	1.98274509803922	2.10326659641728	2.18059299191375	2.09802073515551	1.94985535197686	1.92840822543793	1.97042513863216	2.03052208835341	2.19948186528497	2.2229862475442	2.12542372881356	2.07411945591448	0.100678952785345
"chr2-90"	"chr2"	90000001	91000000	"."	1000000	1.46558105107328	2.04392156862745	2.08008429926238	1.76280323450135	1.94721960414703	1.76856316297011	2.46610814927647	2.6007393715342	1.98714859437751	2.70984455958549	2.01768172888016	1.8271186440678	2.05640116402527	0.366900267014933
"chr2-91"	"chr2"	91000001	92000000	"."	1000000	1.8060695780903	1.76156862745098	1.81664910432034	1.91374663072776	2	1.97878495660559	1.80807311500381	1.99260628465804	1.94859437751004	1.94559585492228	1.96267190569745	1.84067796610169	1.89791986675736	0.0853822420291129
"chr2-92"	"chr2"	92000001	93000000	"."	1000000	2.96225018504811	2.85019607843137	2.20021074815595	2.63072776280323	2.35815268614515	2.31436837029894	2.3960396039604	3.03881700554529	2.57991967871486	2.58290155440414	2.14440078585462	2.69830508474576	2.56302412867565	0.290823001963039
"chr2-93"	"chr2"	93000001	94000000	"."	1000000	1.65655070318283	1.55921568627451	1.25605900948367	1.6010781671159	1.44015080113101	1.26133076181292	1.38004569687738	1.72273567467652	1.46345381526104	1.31088082901554	1.40667976424361	1.51864406779661	1.4647354147393	0.151812872492313
"chr2-94"	"chr2"	94000001	95000000	"."	1000000	1.75277572168764	1.68313725490196	1.63329820864067	1.89487870619946	1.67012252591894	1.64898746383799	1.76237623762376	1.7818853974122	1.76546184738956	1.84715025906736	1.78290766208251	1.87796610169492	1.75841228220475	0.0869312963564367
