""	"id"	"symbol"	"chr"	"start"	"end"
"15987"	"ENSG00000200065"	"RF00019"	"chr5"	32134738	32134834
"15988"	"ENSG00000272086"	"AC025181.2"	"chr5"	32174471	32175272
"15989"	"ENSG00000230829"	"AC025181.1"	"chr5"	32221932	32222347
"15990"	"ENSG00000150712"	"MTMR12"	"chr5"	32226994	32312987
"15991"	"ENSG00000199731"	"RNU6-1079P"	"chr5"	32234766	32234875
"15992"	"ENSG00000207052"	"RNU6-378P"	"chr5"	32309662	32309768
"15993"	"ENSG00000056097"	"ZFR"	"chr5"	32354350	32444740
"15994"	"ENSG00000207956"	"MIR579"	"chr5"	32394378	32394475
"15995"	"ENSG00000249142"	"AC074134.1"	"chr5"	32522758	32523865
"15996"	"ENSG00000113387"	"SUB1"	"chr5"	32531633	32604079
"15997"	"ENSG00000250885"	"LINC02061"	"chr5"	32646564	32651976
"15998"	"ENSG00000286741"	"AC008766.1"	"chr5"	32653321	32656022
"15999"	"ENSG00000113389"	"NPR3"	"chr5"	32689070	32791724
"16000"	"ENSG00000251062"	"AC025459.1"	"chr5"	32887990	32888145
"16001"	"ENSG00000250697"	"AC010343.3"	"chr5"	32888236	33298066
"16002"	"ENSG00000248279"	"LINC02120"	"chr5"	32947443	32962467
"16003"	"ENSG00000249102"	"AC034223.1"	"chr5"	33008934	33026025
"16004"	"ENSG00000251281"	"AC034223.2"	"chr5"	33011322	33017607
"16005"	"ENSG00000250672"	"AC010343.2"	"chr5"	33090126	33090349
"16006"	"ENSG00000240376"	"AC010343.1"	"chr5"	33162179	33162807
"16007"	"ENSG00000251443"	"LINC02160"	"chr5"	33229516	33284642
"16008"	"ENSG00000249572"	"AC034231.1"	"chr5"	33424025	33440619
"16009"	"ENSG00000113407"	"TARS"	"chr5"	33440696	33469539
"16010"	"ENSG00000249360"	"AC034232.1"	"chr5"	33502072	33503135
"16011"	"ENSG00000250583"	"AC034232.2"	"chr5"	33519616	33522230
"16012"	"ENSG00000151388"	"ADAMTS12"	"chr5"	33523535	33892019
"16013"	"ENSG00000201623"	"RNU6-923P"	"chr5"	33888056	33888162
"16014"	"ENSG00000182631"	"RXFP3"	"chr5"	33936386	33938237
"16015"	"ENSG00000164175"	"SLC45A2"	"chr5"	33944623	33984693
"16016"	"ENSG00000250914"	"AC139783.2"	"chr5"	33970863	33972628
"16017"	"ENSG00000242110"	"AMACR"	"chr5"	33986165	34008104
"16018"	"ENSG00000273294"	"C1QTNF3-AMACR"	"chr5"	33987174	34124528
"16019"	"ENSG00000250767"	"AC139783.1"	"chr5"	33997044	33997724
"16020"	"ENSG00000082196"	"C1QTNF3"	"chr5"	34019448	34043832
"16021"	"ENSG00000278900"	"AC139792.2"	"chr5"	34105750	34106336
"16022"	"ENSG00000279995"	"AC139792.3"	"chr5"	34124162	34124385
"16023"	"ENSG00000271771"	"AC139792.1"	"chr5"	34158121	34158767
"16024"	"ENSG00000215158"	"AC138409.2"	"chr5"	34164698	34244796
"16025"	"ENSG00000215156"	"AC138409.1"	"chr5"	34190056	34193653
"16026"	"ENSG00000286543"	"AC138409.3"	"chr5"	34245273	34288755
"16027"	"ENSG00000249380"	"AC138853.1"	"chr5"	34373028	34373850
"16028"	"ENSG00000271874"	"AC025754.2"	"chr5"	34651457	34651888
"16029"	"ENSG00000039560"	"RAI14"	"chr5"	34656328	34832612
"16030"	"ENSG00000250234"	"AC025754.1"	"chr5"	34656412	34657250
"16031"	"ENSG00000272323"	"AC026801.2"	"chr5"	34837549	34839278
"16032"	"ENSG00000205838"	"TTC23L"	"chr5"	34838833	34899456
"16033"	"ENSG00000250140"	"AC026801.1"	"chr5"	34860783	34861506
"16034"	"ENSG00000241829"	"RPL21P54"	"chr5"	34883057	34883520
"16035"	"ENSG00000113456"	"RAD1"	"chr5"	34905260	34918989
"16036"	"ENSG00000113460"	"BRIX1"	"chr5"	34915376	34925996
"16037"	"ENSG00000168724"	"DNAJC21"	"chr5"	34929559	34958964
"16038"	"ENSG00000113492"	"AGXT2"	"chr5"	34998101	35048135
"16039"	"ENSG00000113494"	"PRLR"	"chr5"	35048756	35230487
"16040"	"ENSG00000250886"	"AC010368.1"	"chr5"	35081223	35081992
"16041"	"ENSG00000201368"	"RF00012"	"chr5"	35429064	35429277
"16042"	"ENSG00000152582"	"SPEF2"	"chr5"	35617844	35814611
"16043"	"ENSG00000238441"	"RNU7-130P"	"chr5"	35632963	35633024
"16044"	"ENSG00000248969"	"AC137810.1"	"chr5"	35678484	35827018
"16045"	"ENSG00000168685"	"IL7R"	"chr5"	35852695	35879603
"16046"	"ENSG00000279737"	"AC112204.3"	"chr5"	35895689	35896020
"16047"	"ENSG00000248349"	"AC112204.1"	"chr5"	35896188	35896290
"16048"	"ENSG00000152611"	"CAPSL"	"chr5"	35904288	35938779
"16049"	"ENSG00000249748"	"AC112204.2"	"chr5"	35938822	35939993
"16050"	"ENSG00000145626"	"UGT3A1"	"chr5"	35951010	36001028
"16051"	"ENSG00000168671"	"UGT3A2"	"chr5"	36035021	36071358
"16052"	"ENSG00000251591"	"AC016612.1"	"chr5"	36071791	36072079
"16053"	"ENSG00000164187"	"LMBRD2"	"chr5"	36098407	36151887
"16054"	"ENSG00000207756"	"MIR580"	"chr5"	36147892	36147988
"16055"	"ENSG00000145604"	"SKP2"	"chr5"	36151989	36184319
"16056"	"ENSG00000201223"	"RNU6-1305P"	"chr5"	36155119	36155222
"16057"	"ENSG00000152620"	"NADK2"	"chr5"	36192589	36242279
"16058"	"ENSG00000245711"	"NADK2-AS1"	"chr5"	36221055	36221902
"16059"	"ENSG00000164188"	"RANBP3L"	"chr5"	36248434	36302114
"16060"	"ENSG00000287634"	"AC114277.1"	"chr5"	36343672	36347157
"16061"	"ENSG00000222178"	"RNA5SP181"	"chr5"	36485343	36485440
"16062"	"ENSG00000242292"	"AC010631.1"	"chr5"	36588506	36588661
"16063"	"ENSG00000079215"	"SLC1A3"	"chr5"	36606355	36688334
"16064"	"ENSG00000274441"	"AC008957.2"	"chr5"	36636019	36649347
"16065"	"ENSG00000250155"	"AC008957.1"	"chr5"	36666214	36725195
"16066"	"ENSG00000279400"	"AC008957.3"	"chr5"	36667717	36669958
"16067"	"ENSG00000272103"	"AC026741.1"	"chr5"	36861736	36867238
"16068"	"ENSG00000285967"	"NIPBL-DT"	"chr5"	36864425	36876700
"16069"	"ENSG00000164190"	"NIPBL"	"chr5"	36876769	37066413
"16070"	"ENSG00000249850"	"KRT18P31"	"chr5"	36885206	36886497
"16071"	"ENSG00000244073"	"RPS4XP6"	"chr5"	37085056	37085852
"16072"	"ENSG00000197603"	"CPLANE1"	"chr5"	37106228	37249428
"16073"	"ENSG00000271378"	"RBISP2"	"chr5"	37130430	37130700
"16074"	"ENSG00000228212"	"OFD1P17"	"chr5"	37209364	37212381
"16075"	"ENSG00000242493"	"RN7SL37P"	"chr5"	37246173	37246479
"16076"	"ENSG00000286193"	"AC025449.2"	"chr5"	37249026	37252617
"16077"	"ENSG00000270558"	"AC025449.1"	"chr5"	37286449	37286977
"16078"	"ENSG00000113569"	"NUP155"	"chr5"	37288137	37371106
"16079"	"ENSG00000251880"	"RNU7-75P"	"chr5"	37327135	37327196
"16080"	"ENSG00000250455"	"AC117532.1"	"chr5"	37377049	37377971
"16081"	"ENSG00000082068"	"WDR70"	"chr5"	37379212	37753435
"16082"	"ENSG00000248216"	"KCTD9P5"	"chr5"	37505688	37506857
"16083"	"ENSG00000222743"	"RNU6-1190P"	"chr5"	37619985	37620088
"16084"	"ENSG00000206743"	"RNU6-484P"	"chr5"	37700331	37700437
"16085"	"ENSG00000248587"	"GDNF-AS1"	"chr5"	37811589	37953827
"16086"	"ENSG00000168621"	"GDNF"	"chr5"	37812677	37840041
"16087"	"ENSG00000248539"	"LINC02117"	"chr5"	37899363	37920869
"16088"	"ENSG00000250032"	"AC008869.1"	"chr5"	37939365	37947955
"16089"	"ENSG00000251518"	"LINC02110"	"chr5"	37948491	37951055
"16090"	"ENSG00000248533"	"AC034226.1"	"chr5"	37953402	37966964
"16091"	"ENSG00000248461"	"LINC02119"	"chr5"	38025568	38184717
"16092"	"ENSG00000276332"	"AC010338.1"	"chr5"	38197432	38198148
"16093"	"ENSG00000164318"	"EGFLAM"	"chr5"	38258409	38465480
"16094"	"ENSG00000248730"	"EGFLAM-AS4"	"chr5"	38282264	38290986
"16095"	"ENSG00000249071"	"EGFLAM-AS3"	"chr5"	38345347	38346551
"16096"	"ENSG00000248572"	"EGFLAM-AS2"	"chr5"	38399814	38403471
"16097"	"ENSG00000249491"	"EGFLAM-AS1"	"chr5"	38425036	38427376
"16098"	"ENSG00000248234"	"AC091839.1"	"chr5"	38429892	38430160
"16099"	"ENSG00000251257"	"AC010457.1"	"chr5"	38460925	38468339
"16100"	"ENSG00000113594"	"LIFR"	"chr5"	38474668	38608354
"16101"	"ENSG00000244968"	"LIFR-AS1"	"chr5"	38556765	38671216
"16102"	"ENSG00000265304"	"MIR3650"	"chr5"	38557502	38557561
"16103"	"ENSG00000251189"	"AC010425.1"	"chr5"	38682070	38685126
"16104"	"ENSG00000249740"	"OSMR-AS1"	"chr5"	38682581	38845829
"16105"	"ENSG00000248577"	"AC091435.1"	"chr5"	38763158	38764289
"16106"	"ENSG00000250629"	"AC091435.2"	"chr5"	38783580	38792754
"16107"	"ENSG00000145623"	"OSMR"	"chr5"	38845858	38945596
"16108"	"ENSG00000164327"	"RICTOR"	"chr5"	38937920	39074399
"16109"	"ENSG00000249089"	"AIG1P1"	"chr5"	39022411	39022558
"16110"	"ENSG00000286809"	"AC008964.1"	"chr5"	39092658	39103677
"16111"	"ENSG00000082074"	"FYB1"	"chr5"	39105252	39274528
"16112"	"ENSG00000251215"	"GOLGA5P1"	"chr5"	39169210	39170335
"16113"	"ENSG00000113600"	"C9"	"chr5"	39284140	39424868
"16114"	"ENSG00000153071"	"DAB2"	"chr5"	39371675	39462300
"16115"	"ENSG00000271334"	"LINC02104"	"chr5"	39520398	39524726
"16116"	"ENSG00000251515"	"CCDC11P1"	"chr5"	39571478	39572639
"16117"	"ENSG00000250492"	"INTS6P1"	"chr5"	39718984	39721513
"16118"	"ENSG00000248651"	"GCSHP1"	"chr5"	39888576	39889059
"16119"	"ENSG00000250048"	"LINC00603"	"chr5"	39892138	40053324
"16120"	"ENSG00000249668"	"KRT18P56"	"chr5"	40066651	40067200
"16121"	"ENSG00000250585"	"LINC00604"	"chr5"	40240167	40267657
"16122"	"ENSG00000199361"	"RNU1-150P"	"chr5"	40269558	40269719
"16123"	"ENSG00000287597"	"AC108105.1"	"chr5"	40306824	40312905
"16124"	"ENSG00000283286"	"AC093277.1"	"chr5"	40415137	40431491
"16125"	"ENSG00000285552"	"AC114977.1"	"chr5"	40463562	40504563
"16126"	"ENSG00000285616"	"AC114977.2"	"chr5"	40474908	40490430
"16127"	"ENSG00000113638"	"TTC33"	"chr5"	40512333	40755963
"16128"	"ENSG00000199552"	"RF00092"	"chr5"	40654963	40655094
"16129"	"ENSG00000171522"	"PTGER4"	"chr5"	40679915	40693735
"16130"	"ENSG00000132356"	"PRKAA1"	"chr5"	40759379	40798374
"16131"	"ENSG00000212567"	"RF00191"	"chr5"	40790077	40790204
"16132"	"ENSG00000145592"	"RPL37"	"chr5"	40825262	40835222
"16133"	"ENSG00000212296"	"SNORD72"	"chr5"	40832656	40832735
"16134"	"ENSG00000132357"	"CARD6"	"chr5"	40841308	40860175
"16135"	"ENSG00000112936"	"C7"	"chr5"	40909252	40982939
"16136"	"ENSG00000253098"	"RNU7-161P"	"chr5"	40911067	40911128
"16137"	"ENSG00000248120"	"AC114967.1"	"chr5"	40967505	40967763
"16138"	"ENSG00000171495"	"MROH2B"	"chr5"	40998017	41071342
"16139"	"ENSG00000039537"	"C6"	"chr5"	41142234	41261438
"16140"	"ENSG00000182836"	"PLCXD3"	"chr5"	41306952	41510628
"16141"	"ENSG00000251478"	"AC008817.1"	"chr5"	41585882	41587787
"16142"	"ENSG00000083720"	"OXCT1"	"chr5"	41730065	41870425
"16143"	"ENSG00000286164"	"AC034222.2"	"chr5"	41868975	41880210
"16144"	"ENSG00000248668"	"OXCT1-AS1"	"chr5"	41869927	41872241
"16145"	"ENSG00000240281"	"AC034222.1"	"chr5"	41895068	41895599
"16146"	"ENSG00000205765"	"C5orf51"	"chr5"	41904188	41921636
"16147"	"ENSG00000151876"	"FBXO4"	"chr5"	41925254	41941743
"16148"	"ENSG00000239694"	"RPSAP38"	"chr5"	41951313	41952193
"16149"	"ENSG00000199487"	"RF00019"	"chr5"	41963868	41963969
"16150"	"ENSG00000249266"	"MTHFD2P6"	"chr5"	41967139	41968366
"16151"	"ENSG00000260786"	"AC108099.1"	"chr5"	42188266	42191523
"16152"	"ENSG00000112964"	"GHR"	"chr5"	42423439	42721878
"16153"	"ENSG00000248873"	"SERBP1P6"	"chr5"	42465400	42468868
"16154"	"ENSG00000250860"	"AC093225.1"	"chr5"	42466893	42468300
"16155"	"ENSG00000270513"	"AC113368.1"	"chr5"	42729138	42729519
"16156"	"ENSG00000198865"	"CCDC152"	"chr5"	42756818	42802439
"16157"	"ENSG00000250722"	"SELENOP"	"chr5"	42799880	42887392
"16158"	"ENSG00000272234"	"AC008945.1"	"chr5"	42806394	42806997
"16159"	"ENSG00000286271"	"AC008945.2"	"chr5"	42813647	42924535
"16160"	"ENSG00000249092"	"PPIAP77"	"chr5"	42892319	42892817
"16161"	"ENSG00000251163"	"PRELID3BP4"	"chr5"	42897262	42897832
"16162"	"ENSG00000251656"	"PRELID3BP5"	"chr5"	42908208	42908667
"16163"	"ENSG00000249516"	"PRELID3BP6"	"chr5"	42917414	42917984
"16164"	"ENSG00000250711"	"PRELID3BP7"	"chr5"	42972624	42973092
"16165"	"ENSG00000287263"	"AC008875.3"	"chr5"	42983636	42993276
"16166"	"ENSG00000286656"	"AC008875.2"	"chr5"	42995134	42997480
"16167"	"ENSG00000271788"	"AC008875.1"	"chr5"	43006733	43007543
"16168"	"ENSG00000177738"	"AC025171.1"	"chr5"	43013060	43067452
"16169"	"ENSG00000251131"	"AC025171.3"	"chr5"	43018429	43024678
"16170"	"ENSG00000272382"	"AC025171.5"	"chr5"	43033716	43034635
"16171"	"ENSG00000177721"	"ANXA2R"	"chr5"	43039081	43043170
"16172"	"ENSG00000215068"	"AC025171.2"	"chr5"	43041575	43054603
"16173"	"ENSG00000272144"	"AC025171.4"	"chr5"	43061395	43062441
"16174"	"ENSG00000172262"	"ZNF131"	"chr5"	43065176	43192021
"16175"	"ENSG00000278487"	"AC106800.4"	"chr5"	43143362	43143514
"16176"	"ENSG00000177453"	"NIM1K"	"chr5"	43192071	43280850
"16177"	"ENSG00000249779"	"AC106800.2"	"chr5"	43206709	43207811
"16178"	"ENSG00000249888"	"AC106800.3"	"chr5"	43225506	43225813
"16179"	"ENSG00000247763"	"AC106800.1"	"chr5"	43231812	43233173
"16180"	"ENSG00000112972"	"HMGCS1"	"chr5"	43287470	43313512
"16181"	"ENSG00000261604"	"AC114947.2"	"chr5"	43287601	43290839
"16182"	"ENSG00000188850"	"AC114947.1"	"chr5"	43336164	43348716
"16183"	"ENSG00000151882"	"CCL28"	"chr5"	43376645	43412391
"16184"	"ENSG00000151881"	"TMEM267"	"chr5"	43444252	43483893
"16185"	"ENSG00000249492"	"AC114956.3"	"chr5"	43483913	43509356
"16186"	"ENSG00000172244"	"C5orf34"	"chr5"	43486709	43515148
"16187"	"ENSG00000249855"	"EEF1A1P19"	"chr5"	43495073	43496454
"16188"	"ENSG00000248554"	"AC114956.2"	"chr5"	43511058	43521811
"16189"	"ENSG00000248240"	"AC114956.1"	"chr5"	43515274	43525310
"16190"	"ENSG00000172239"	"PAIP1"	"chr5"	43526267	43557758
"16191"	"ENSG00000248092"	"NNT-AS1"	"chr5"	43571594	43603230
"16192"	"ENSG00000279557"	"AC010435.1"	"chr5"	43586367	43587543
"16193"	"ENSG00000249286"	"AMD1P3"	"chr5"	43586918	43588223
"16194"	"ENSG00000112992"	"NNT"	"chr5"	43602692	43707405
"16195"	"ENSG00000224993"	"RPL29P12"	"chr5"	43666766	43667232
"16196"	"ENSG00000249276"	"AC104119.1"	"chr5"	43874367	43886628
"16197"	"ENSG00000212561"	"RNU6-381P"	"chr5"	44066624	44066731
"16198"	"ENSG00000070193"	"FGF10"	"chr5"	44303544	44389706
"16199"	"ENSG00000248464"	"FGF10-AS1"	"chr5"	44388732	44413989
"16200"	"ENSG00000249203"	"LINC02224"	"chr5"	44495099	44658569
"16201"	"ENSG00000250418"	"AC093292.1"	"chr5"	44698431	44700808
"16202"	"ENSG00000263556"	"RN7SL383P"	"chr5"	44716193	44716486
"16203"	"ENSG00000251141"	"MRPS30-DT"	"chr5"	44742420	44808777
"16204"	"ENSG00000248779"	"AC093297.1"	"chr5"	44752949	44765744
"16205"	"ENSG00000112996"	"MRPS30"	"chr5"	44808947	44820428
"16206"	"ENSG00000272335"	"AC093297.2"	"chr5"	44826076	44828592
"16207"	"ENSG00000248148"	"AC114954.1"	"chr5"	45035199	45098647
"16208"	"ENSG00000287540"	"AC116350.1"	"chr5"	45226286	45228428
"16209"	"ENSG00000164588"	"HCN1"	"chr5"	45254948	45696498
"16210"	"ENSG00000250422"	"AC117529.2"	"chr5"	45557919	45559986
"16211"	"ENSG00000250017"	"AC117529.1"	"chr5"	45574590	45576612
"16212"	"ENSG00000250122"	"AC122694.1"	"chr5"	45890216	45895970
"16213"	"ENSG00000170571"	"EMB"	"chr5"	50396192	50443248
"16214"	"ENSG00000271455"	"AC112187.2"	"chr5"	50603229	50603511
"16215"	"ENSG00000213956"	"AC112187.1"	"chr5"	50633124	50633602
"16216"	"ENSG00000271752"	"AC112187.3"	"chr5"	50662859	50663266
"16217"	"ENSG00000151883"	"PARP8"	"chr5"	50665899	50846519
"16218"	"ENSG00000249405"	"AC022441.1"	"chr5"	50858760	50860020
"16219"	"ENSG00000270830"	"AC022441.3"	"chr5"	50903608	50903743
"16220"	"ENSG00000251601"	"AC022441.2"	"chr5"	50929484	50934521
"16221"	"ENSG00000250360"	"AC008808.2"	"chr5"	50965687	50967008
"16222"	"ENSG00000251573"	"LINC02106"	"chr5"	50969217	50970167
"16223"	"ENSG00000248918"	"AC008808.1"	"chr5"	50969660	50970187
"16224"	"ENSG00000207060"	"RNU6-480P"	"chr5"	51055353	51055459
"16225"	"ENSG00000278734"	"AC091834.1"	"chr5"	51101172	51101643
"16226"	"ENSG00000206606"	"RNU6-1296P"	"chr5"	51167541	51167647
"16227"	"ENSG00000240627"	"AC026798.1"	"chr5"	51275253	51275734
"16228"	"ENSG00000259663"	"AC010478.1"	"chr5"	51372736	51383332
"16229"	"ENSG00000016082"	"ISL1"	"chr5"	51383448	51394730
"16230"	"ENSG00000249338"	"HMGB1P47"	"chr5"	51409617	51410205
"16231"	"ENSG00000248891"	"AC091860.1"	"chr5"	51427996	51428427
"16232"	"ENSG00000288035"	"AC022433.1"	"chr5"	51438792	51665048
"16233"	"ENSG00000251125"	"AC091860.2"	"chr5"	51451158	51462089
"16234"	"ENSG00000251873"	"RNA5SP182"	"chr5"	51886688	51886769
"16235"	"ENSG00000249270"	"KATNBL1P4"	"chr5"	51930808	51932036
"16236"	"ENSG00000279470"	"AC091903.1"	"chr5"	51963992	51964445
"16237"	"ENSG00000248789"	"LINC02118"	"chr5"	52008031	52080987
"16238"	"ENSG00000244621"	"RPS17P11"	"chr5"	52282567	52282859
"16239"	"ENSG00000250827"	"MFSD4BP1"	"chr5"	52579555	52581106
"16240"	"ENSG00000248898"	"AC022126.1"	"chr5"	52673186	52872925
"16241"	"ENSG00000213949"	"ITGA1"	"chr5"	52787896	52959210
"16242"	"ENSG00000152684"	"PELO"	"chr5"	52787916	52804044
"16243"	"ENSG00000251237"	"B3GNTL1P1"	"chr5"	52889666	52889954
"16244"	"ENSG00000241809"	"AC022133.1"	"chr5"	52903908	52904478
"16245"	"ENSG00000249899"	"AC025180.1"	"chr5"	52930606	52990278
"16246"	"ENSG00000164171"	"ITGA2"	"chr5"	52989340	53094779
"16247"	"ENSG00000286048"	"AC008966.3"	"chr5"	53024924	53035884
"16248"	"ENSG00000272123"	"AC008966.2"	"chr5"	53089016	53089468
"16249"	"ENSG00000164172"	"MOCS2"	"chr5"	53095679	53110063
"16250"	"ENSG00000247796"	"AC008966.1"	"chr5"	53109816	53127673
"16251"	"ENSG00000213940"	"AC026477.1"	"chr5"	53206561	53207176
"16252"	"ENSG00000285831"	"AC027329.1"	"chr5"	53297872	53326565
"16253"	"ENSG00000240052"	"AC108114.1"	"chr5"	53413504	53414260
"16254"	"ENSG00000134363"	"FST"	"chr5"	53480626	53487134
"16255"	"ENSG00000164258"	"NDUFS4"	"chr5"	53560633	53683338
"16256"	"ENSG00000250447"	"LINC02105"	"chr5"	53776644	53819686
"16257"	"ENSG00000217791"	"ASS1P9"	"chr5"	53859166	53860401
"16258"	"ENSG00000272416"	"AC025175.1"	"chr5"	53880293	53881051
"16259"	"ENSG00000185305"	"ARL15"	"chr5"	53883942	54310582
"16260"	"ENSG00000287087"	"AC025175.2"	"chr5"	53897464	53899370
"16261"	"ENSG00000222960"	"RNU6-272P"	"chr5"	53912020	53912123
"16262"	"ENSG00000207627"	"MIR581"	"chr5"	53951504	53951599
"16263"	"ENSG00000241230"	"RN7SL801P"	"chr5"	54048007	54048308
"16264"	"ENSG00000265421"	"AC016601.1"	"chr5"	54075518	54075583
"16265"	"ENSG00000279638"	"AC008873.1"	"chr5"	54286194	54286331
"16266"	"ENSG00000249069"	"LINC01033"	"chr5"	54313564	54415238
"16267"	"ENSG00000251597"	"RPL37P25"	"chr5"	54399439	54400033
"16268"	"ENSG00000169271"	"HSPB3"	"chr5"	54455699	54456377
"16269"	"ENSG00000178996"	"SNX18"	"chr5"	54517759	54546586
"16270"	"ENSG00000280159"	"AC016583.1"	"chr5"	54643557	54645987
"16271"	"ENSG00000287367"	"AC016583.2"	"chr5"	54663327	54737057
"16272"	"ENSG00000232517"	"AC112198.2"	"chr5"	54808210	54872551
"16273"	"ENSG00000226810"	"AC112198.1"	"chr5"	54857272	54858491
"16274"	"ENSG00000249843"	"AC112198.4"	"chr5"	54878238	54878588
"16275"	"ENSG00000249016"	"AC112198.3"	"chr5"	54956235	54957846
"16276"	"ENSG00000164283"	"ESM1"	"chr5"	54977867	55022671
"16277"	"ENSG00000240535"	"AC034238.1"	"chr5"	55021299	55042844
"16278"	"ENSG00000113088"	"GZMK"	"chr5"	55024253	55034570
"16279"	"ENSG00000207229"	"RF00019"	"chr5"	55040847	55040945
"16280"	"ENSG00000251376"	"AC034238.3"	"chr5"	55054428	55055140
"16281"	"ENSG00000248029"	"AC034238.2"	"chr5"	55063179	55066230
"16282"	"ENSG00000249454"	"GZMAP1"	"chr5"	55073015	55096553
"16283"	"ENSG00000145649"	"GZMA"	"chr5"	55102646	55110252
"16284"	"ENSG00000164287"	"CDC20B"	"chr5"	55112995	55173175
"16285"	"ENSG00000164294"	"GPX8"	"chr5"	55160167	55167297
"16286"	"ENSG00000198983"	"MIR449A"	"chr5"	55170532	55170622
"16287"	"ENSG00000207728"	"MIR449B"	"chr5"	55170646	55170742
"16288"	"ENSG00000251856"	"MIR449C"	"chr5"	55172262	55172353
"16289"	"ENSG00000234602"	"MCIDAS"	"chr5"	55219614	55227315
"16290"	"ENSG00000152669"	"CCNO"	"chr5"	55231152	55233608
"16291"	"ENSG00000251307"	"AC026704.1"	"chr5"	55233934	55295201
"16292"	"ENSG00000067248"	"DHX29"	"chr5"	55256055	55307694
"16293"	"ENSG00000039123"	"MTREX"	"chr5"	55307989	55425579
"16294"	"ENSG00000271410"	"AC020728.1"	"chr5"	55356308	55357523
"16295"	"ENSG00000067113"	"PLPP1"	"chr5"	55424854	55534969
"16296"	"ENSG00000279883"	"AC010480.1"	"chr5"	55484403	55485086
"16297"	"ENSG00000265135"	"MIR5687"	"chr5"	55508850	55508926
"16298"	"ENSG00000250853"	"RNF138P1"	"chr5"	55530156	55530701
"16299"	"ENSG00000249410"	"AK4P2"	"chr5"	55551885	55552554
"16300"	"ENSG00000177058"	"SLC38A9"	"chr5"	55625845	55773194
"16301"	"ENSG00000152670"	"DDX4"	"chr5"	55738017	55817157
"16302"	"ENSG00000251368"	"AC016632.1"	"chr5"	55750206	55750401
"16303"	"ENSG00000199322"	"RNA5SP183"	"chr5"	55777469	55777587
"16304"	"ENSG00000248854"	"HNRNPH1P3"	"chr5"	55838801	55840025
"16305"	"ENSG00000164509"	"IL31RA"	"chr5"	55851357	55922854
"16306"	"ENSG00000134352"	"IL6ST"	"chr5"	55935095	55995022
"16307"	"ENSG00000262211"	"AC008914.1"	"chr5"	55936143	55941727
"16308"	"ENSG00000264281"	"AC016596.2"	"chr5"	55944656	55944733
"16309"	"ENSG00000249236"	"AC008892.1"	"chr5"	55978248	56111329
"16310"	"ENSG00000227908"	"AC016596.1"	"chr5"	55995167	56003649
"16311"	"ENSG00000238326"	"RF01210"	"chr5"	56000518	56000621
"16312"	"ENSG00000164512"	"ANKRD55"	"chr5"	56099680	56233330
"16313"	"ENSG00000253032"	"RNU6-299P"	"chr5"	56125671	56125770
"16314"	"ENSG00000243592"	"RPL17P22"	"chr5"	56136979	56137531
"16315"	"ENSG00000223003"	"RNA5SP184"	"chr5"	56146739	56146846
"16316"	"ENSG00000251435"	"C1GALT1P2"	"chr5"	56192530	56193633
"16317"	"ENSG00000212265"	"RNA5SP185"	"chr5"	56260333	56260446
"16318"	"ENSG00000248781"	"PSMC1P4"	"chr5"	56275304	56276630
"16319"	"ENSG00000210678"	"RNU6ATAC2P"	"chr5"	56297564	56297689
"16320"	"ENSG00000249697"	"AC034245.1"	"chr5"	56313905	56321397
"16321"	"ENSG00000250787"	"HMGN1P17"	"chr5"	56381781	56382075
"16322"	"ENSG00000248727"	"LINC01948"	"chr5"	56451627	56481946
"16323"	"ENSG00000285997"	"AC008391.1"	"chr5"	56488486	56491499
"16324"	"ENSG00000226221"	"RPL26P19"	"chr5"	56504635	56505072
"16325"	"ENSG00000225940"	"C5orf67"	"chr5"	56511567	56606232
"16326"	"ENSG00000234553"	"AC022431.1"	"chr5"	56536583	56537826
"16327"	"ENSG00000228650"	"AC008940.1"	"chr5"	56770799	56772303
"16328"	"ENSG00000095015"	"MAP3K1"	"chr5"	56815549	56896152
"16329"	"ENSG00000237705"	"AC008937.2"	"chr5"	56842016	56862164
"16330"	"ENSG00000225230"	"AC008937.1"	"chr5"	56900041	56910714
"16331"	"ENSG00000155542"	"SETD9"	"chr5"	56909260	56925532
"16332"	"ENSG00000155545"	"MIER3"	"chr5"	56919602	56971675
"16333"	"ENSG00000271828"	"AC008937.3"	"chr5"	56927874	56929573
"16334"	"ENSG00000235635"	"AC016644.1"	"chr5"	56941307	56947152
"16335"	"ENSG00000233943"	"AC114973.1"	"chr5"	56975593	56976224
"16336"	"ENSG00000248652"	"AC034244.1"	"chr5"	57081745	57081951
"16337"	"ENSG00000250480"	"AC034244.2"	"chr5"	57120796	57122624
"16338"	"ENSG00000207293"	"RF00019"	"chr5"	57169108	57169209
"16339"	"ENSG00000062194"	"GPBP1"	"chr5"	57173948	57264679
"16340"	"ENSG00000248586"	"AC025470.1"	"chr5"	57317989	57320020
"16341"	"ENSG00000250961"	"AC025470.2"	"chr5"	57395060	57534504
"16342"	"ENSG00000250308"	"SALL4P1"	"chr5"	57422464	57424391
"16343"	"ENSG00000169067"	"ACTBL2"	"chr5"	57480018	57482811
"16344"	"ENSG00000249436"	"AC008780.1"	"chr5"	57574027	57619816
"16345"	"ENSG00000287709"	"AC008780.2"	"chr5"	57650678	57679842
"16346"	"ENSG00000249198"	"AC106822.1"	"chr5"	57751192	57751717
