""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X15644_S1_L001.bam"	"X15645_S2_L001.bam"	"X15646_S3_L001.bam"	"X15647_S4_L001.bam"	"X15650_S7_L001.bam"	"X15651_S1_L001.bam"	"X15652_S2_L001.bam"	"X15653_S3_L001.bam"	"X15654_S8_L001.bam"	"X15655_S9_L001.bam"	"X15656_S10_L001.bam"	"mean"	"sd"
"chr3-139"	"chr3"	139000001	140000000	"."	1000000	361.236219006175	339.923741473328	265.49741755472	381.733143584509	379.593741082038	366.218420882859	285.188359649808	343.807767876491	376.797014616177	363.729816868554	404.016302525344	351.612904101818	41.8914243513881
"chr3-140"	"chr3"	140000001	141000000	"."	1000000	301.900930966938	313.178472474157	183.689368778943	300.450541682818	368.722321289713	277.95368315912	216.531902697076	318.385362505342	389.648208839103	341.596156612861	367.58067428483	307.239783935536	63.2273863873144
"chr3-141"	"chr3"	141000001	142000000	"."	1000000	387.731850772124	404.630037439063	390.860677484266	408.827344218406	420.9655330695	423.349778391316	356.045344068973	445.800037044076	390.933328261395	381.682674631505	402.726545773467	401.232104650372	23.9922465592294
"chr3-142"	"chr3"	142000001	143000000	"."	1000000	304.513176352313	262.276186314446	354.122803728478	291.329721667447	375.667950601476	422.707853026052	344.602601243518	394.047283252809	391.190352145854	359.549014375812	371.44994454046	351.950626113515	48.3160044705475
"chr3-143"	"chr3"	143000001	144000000	"."	1000000	209.352808742215	231.648539557331	196.566561641797	266.381596331284	328.558464834732	259.979772931741	197.607366485747	275.106743837791	315.368306230593	322.413651057927	345.009931126989	267.99943116165	54.5331906058132
"chr3-144"	"chr3"	144000001	145000000	"."	1000000	125.760956410208	123.373337641335	128.393187661983	129.032777276282	172.43279726161	161.765192046416	148.535603984275	194.905107845475	182.486957965543	255.274881615659	203.459127608533	165.947266119756	41.3060112476556
"chr3-145"	"chr3"	145000001	146000000	"."	1000000	111.207017834546	109.137952528873	118.167181565011	107.840283711154	148.274086611998	134.483364022715	160.198399556374	147.692069299056	175.290289200705	254.783022498866	182.500580390538	149.961295201803	43.581880227336
"chr3-146"	"chr3"	146000001	147000000	"."	1000000	136.209937951709	119.922335189829	154.526314354245	138.690116116087	179.378426573374	172.035997890633	168.780456675465	178.864780647012	221.811612287695	250.602220006124	205.071323548379	175.081229203686	38.9468963556464
"chr3-147"	"chr3"	147000001	148000000	"."	1000000	162.705569717657	143.647977043932	174.599585581634	150.493530253626	170.318910079769	162.086154729048	184.624254433788	180.680666744952	236.718997586289	278.884119221731	211.197668119793	186.905221228383	40.4978330908161
"chr3-148"	"chr3"	148000001	149000000	"."	1000000	156.734723122514	138.902848673111	140.891639558282	136.812300230569	179.982394339614	178.776214225901	164.599454489241	192.181278698567	215.643039060691	284.786428623249	240.539634224985	184.531814113339	46.5850909368891
"chr3-149"	"chr3"	149000001	150000000	"."	1000000	280.256612059543	270.040941830334	304.88647807639	270.94200633897	348.489401120662	340.541406272317	281.887568450157	335.938928118754	346.468196250073	348.728113806362	348.55676219465	316.066946774383	34.3830663255272
"chr3-150"	"chr3"	150000001	151000000	"."	1000000	300.408219318152	261.844811008008	284.434465882446	265.308558682417	360.568756445469	323.209421410201	250.199972933512	316.872124090392	362.917724855418	324.3810875251	383.702633683287	312.167979621309	44.5020013218174
"chr3-151"	"chr3"	151000001	152000000	"."	1000000	235.848440508164	195.844389122958	207.171308705323	233.653948040834	292.320398860313	264.794213171217	212.350900510852	272.685562373872	320.765807804222	309.625314021305	312.766012330075	259.802390495376	45.4116238977171
"chr3-152"	"chr3"	152000001	153000000	"."	1000000	166.437348839622	169.530495430226	170.05469398298	154.249162024661	236.151396599963	197.392049818544	213.451164244069	202.471299920222	249.313167924756	296.345117867889	248.600613924214	209.454228234286	44.3152930799631
"chr3-153"	"chr3"	153000001	154000000	"."	1000000	214.204121600769	243.727048137602	292.766767146645	235.800023338569	273.597398106863	299.458182895449	325.458012285545	287.817946523365	309.970804656964	327.332242225859	282.779167848944	281.173792251507	36.6603009833183
"chr3-154"	"chr3"	154000001	155000000	"."	1000000	172.781373346962	177.726626252552	157.934983053235	188.049847963978	244.002977561088	219.859437602768	227.314487282602	225.169876144462	252.654478422716	272.735880261817	249.245492300152	217.043223653848	37.619710878492
"chr3-155"	"chr3"	155000001	156000000	"."	1000000	290.332415688847	276.942946733346	296.55417681219	254.041663369311	367.212401874112	330.591563110732	299.491788181627	353.795141415156	348.267363441282	351.187409390328	353.393350014187	320.164565457375	37.9798510948914
"chr3-156"	"chr3"	156000001	157000000	"."	1000000	211.218698303197	241.138796298972	196.945302608351	249.749512773843	314.063238444964	275.706944380698	206.629529098125	286.002060425426	334.131049796064	326.840383109066	345.332370314959	271.614353232151	54.1028848454428
"chr3-157"	"chr3"	157000001	158000000	"."	1000000	196.291581815339	225.177909960758	203.762640006333	244.92084335394	287.18667284727	252.918593913841	220.712904883301	276.01468688676	326.934381031226	324.872946641893	316.312843397735	261.373273158036	48.0517136933725
"chr3-158"	"chr3"	158000001	159000000	"."	1000000	226.892170615449	227.334786492949	222.320947367504	207.632785055805	263.027962197658	244.252601482783	266.483876185122	254.526701394479	292.236156629327	309.379384462908	280.199654345191	254.026093293561	31.8548014851344
"chr3-159"	"chr3"	159000001	160000000	"."	1000000	231.743483474003	211.373900154734	205.277603872551	223.728349788813	286.58270508103	251.955705865946	216.531902697076	261.487598103246	345.954148481156	308.395666229322	337.27139061573	261.845677669419	50.7934966703881
"chr3-160"	"chr3"	160000001	161000000	"."	1000000	274.285765464399	283.413576329919	272.314754952701	260.748148674731	341.241787925778	328.023861649678	279.907093730367	323.833020799159	351.094626170326	336.431635886533	323.728944721026	306.820292391329	32.6967568004018
"chr3-161"	"chr3"	161000001	162000000	"."	1000000	168.303238400604	157.020611543517	160.964910785672	180.002065597474	230.11171893756	207.662855662761	190.565678593159	203.984538335171	257.28090834297	284.540499064853	289.550390796296	211.81703782364	47.7046022529024
"chr3-162"	"chr3"	162000001	163000000	"."	1000000	108.59477244917	102.235947625861	108.698657401148	101.670317230168	120.189585481823	146.679945962723	146.555129264485	144.060297103177	170.406835395993	234.862728268742	132.52250625532	137.861520221692	39.0985961964815
"chr3-163"	"chr3"	163000001	164000000	"."	1000000	135.836760039512	115.177206819008	111.728585133584	103.816392527902	176.056603859052	152.136311567463	186.384676406935	164.942987229478	187.884459539172	236.584235177518	182.178141202569	159.338759954745	40.3108633958202
"chr3-164"	"chr3"	164000001	165000000	"."	1000000	135.090404215119	124.667463560649	121.197109297447	117.765881963176	166.393119599207	166.258669603261	183.964096193858	167.666816376387	195.595176072927	213.220927129842	175.084479067248	160.627649370829	31.9281283849684
"chr3-165"	"chr3"	165000001	166000000	"."	1000000	126.880490146797	131.569468463661	140.512898591727	118.570660199826	167.299071248567	147.96379669325	191.885995073019	198.234232358364	186.085292347962	224.533686816085	174.762039879279	164.390693801685	33.9543091971898
"chr3-166"	"chr3"	166000001	167000000	"."	1000000	134.344048390726	110.432078448188	152.632609521472	104.352911352336	166.997087365447	159.839415950626	186.824781900221	164.942987229478	194.824104419551	234.616798710345	187.337168210076	163.376726499861	38.028083368343
"chr3-167"	"chr3"	167000001	168000000	"."	1000000	139.19536124928	155.295110317764	138.619193758955	122.058032558645	184.814136469537	155.024975711149	168.340351182178	189.760097234648	191.996841690508	280.113767013714	215.711816751361	176.448153085249	44.1886638415611
"chr3-168"	"chr3"	168000001	169000000	"."	1000000	143.300318283441	165.216742365843	151.875127588363	159.34609085678	196.591507911223	169.789259112211	163.719243502668	192.483926381556	221.554588403237	260.93126145878	232.478654525756	187.026065489987	37.5114557038955
"chr3-169"	"chr3"	169000001	170000000	"."	1000000	206.367385444643	215.256277912678	252.99896565842	217.29012389561	256.082332885894	255.486295374896	202.448526911901	288.120594206355	271.674245872646	309.133454904512	287.293316480512	251.104683595279	36.4899765221582
"chr3-170"	"chr3"	170000001	171000000	"."	1000000	332.128341854851	367.100385778937	373.438593022758	316.277847003609	433.346872277427	398.635651828669	362.646926468274	383.151966665174	381.680468420889	386.355336241041	335.336755487915	370.009013186322	33.1751452007803
"chr3-171"	"chr3"	171000001	172000000	"."	1000000	258.239115239952	271.766443056087	228.002061865822	263.162483384683	342.751707341379	290.471227781759	218.07227192358	296.594729330071	349.552482863575	338.645001912102	413.04459978848	297.300193135226	58.6275133194171
"chr3-172"	"chr3"	172000001	173000000	"."	1000000	302.274108879134	283.844951636358	315.491225139916	248.408215712759	385.935402627562	355.947615038642	272.865405837779	385.573148129093	367.544154775671	343.563593080034	389.828978254701	331.934254464695	50.0533799915241
"chr3-173"	"chr3"	173000001	174000000	"."	1000000	131.731803005351	159.608863382146	137.861711825846	145.664860833723	191.15579801506	167.86348301642	160.418452303017	196.115698577435	205.876131451267	243.224333254226	223.127918074651	178.422641249013	36.2140762343145
"chr3-174"	"chr3"	174000001	175000000	"."	1000000	136.956293776101	154.432359704888	160.964910785672	143.250526123772	180.888345988975	171.073109842738	178.24272478113	179.772723695982	211.787680793813	241.50282634545	182.823019578507	176.517683765184	29.95091563347
"chr3-175"	"chr3"	175000001	176000000	"."	1000000	127.253668058993	96.196693335726	152.632609521472	130.374074337366	163.071296884885	160.481341315889	156.237450116793	187.641563453719	186.085292347962	236.092376060725	182.823019578507	161.717216819276	37.1779244996301
"chr3-176"	"chr3"	176000001	177000000	"."	1000000	160.093324332282	156.589236237079	160.964910785672	153.176124375794	209.57681488539	199.317825914334	206.409476351481	223.959285412503	236.976021470747	263.636486601143	224.740114014497	199.585420034629	37.319661535642
"chr3-177"	"chr3"	177000001	178000000	"."	1000000	303.020464703527	274.354694894716	363.212586925786	306.352248751588	339.127900743937	356.910503086538	303.672790367851	342.294529461541	371.913560811466	353.400775415898	375.641653984059	335.445609922446	33.4658940582817
"chr3-178"	"chr3"	178000001	179000000	"."	1000000	165.690993015229	175.138374413923	148.845199855927	153.980902612444	203.235153339866	171.073109842738	177.5825665412	211.248082726928	225.666970554573	276.178894079369	231.511336961849	194.559234904004	38.9042820689746
"chr3-179"	"chr3"	179000001	180000000	"."	1000000	282.868857444918	276.511571426908	386.315785885612	311.449177583707	367.816369640352	360.120129912855	303.672790367851	381.941375933214	373.969751887134	359.549014375812	359.519694585601	342.157683549451	40.4700872490355
"chr3-180"	"chr3"	180000001	181000000	"."	1000000	210.845520391001	194.981638510081	198.839007441124	190.195923261713	250.042655223491	257.091108788055	236.33664989498	234.854602000138	275.015556370607	282.818992156077	247.633296360306	234.42317730887	32.0310445111049
"chr3-181"	"chr3"	181000001	182000000	"."	1000000	213.08458786418	252.785929572805	286.328170715218	201.999337399252	274.805333639344	282.126198033333	259.002082799247	283.883526644497	294.035323820537	327.086312667463	301.803079939123	270.630898463182	37.0861584077419
"chr3-182"	"chr3"	182000001	183000000	"."	1000000	230.623949737413	248.472176508422	232.546953464476	198.243705628217	269.671607626301	267.04095194964	223.133485096378	266.027313348094	311.512947963715	342.579874846448	299.546005623339	262.672633799313	42.4973758490091
"chr3-183"	"chr3"	183000001	184000000	"."	1000000	481.026328821239	434.826308889739	518.875124179694	456.041000768563	509.748794706826	542.747896330337	425.141906514992	490.591894126577	451.847988878062	431.11451586922	430.456315938814	470.219825002188	40.8113286139062
"chr3-184"	"chr3"	184000001	185000000	"."	1000000	592.606524567981	669.0631002857	659.009281804867	616.728388686427	540.853134668203	541.46404559981	432.18359440758	515.106356448756	455.446323260482	410.21050340551	471.728531998865	536.76361683038	89.589364449267
"chr3-185"	"chr3"	185000001	186000000	"."	1000000	405.644390557554	391.257402939478	517.360160313476	367.247135324802	480.154374161051	476.950546390823	420.960904328768	494.526314005445	423.061313818709	421.277333533356	378.543606675781	434.27122564084	50.1999833802127
"chr3-186"	"chr3"	186000001	187000000	"."	1000000	431.39366649911	424.041926228783	426.841069306946	440.750214272205	508.238875291226	457.371822750284	355.1651330824	450.037104605935	414.065477862661	403.570405328802	416.91387004411	429.853596842951	37.6280633958116
"chr3-187"	"chr3"	187000001	188000000	"."	1000000	309.737667123063	326.551106973743	267.769863354047	332.641671148834	366.910417990992	336.368891398104	251.740342160016	327.767440678028	384.250707265474	385.371618007454	387.571903938917	334.24378454897	45.7821996990792
"chr3-188"	"chr3"	188000001	189000000	"."	1000000	261.59771644972	249.766302427737	244.287923427666	250.017772186059	330.672352016573	280.842347302806	216.972008190363	289.028537255324	318.195568959637	331.267115160205	363.7114040292	285.123549764117	45.6678281905856
"chr3-189"	"chr3"	189000001	190000000	"."	1000000	183.976710712856	207.49152239679	155.283796287354	161.492166154515	241.285122613006	241.363937339097	187.264887393508	242.118146391895	290.694013322576	292.65617449194	290.517708360203	226.740380496704	51.269208761129
"chr3-190"	"chr3"	190000001	191000000	"."	1000000	156.734723122514	182.903129929811	182.174404912725	177.85599029974	215.918476430913	220.501362968032	176.92240830127	232.736068219209	269.618054796978	277.900400988145	279.232336781283	215.68157788642	44.427585818231
"chr3-191"	"chr3"	191000001	192000000	"."	1000000	169.422772137194	175.569749720361	175.735808481298	154.785680849095	213.200621482831	228.204467351194	198.267524725677	234.249306634158	230.550424359284	267.325429977092	256.661593623443	209.452125394693	37.4225376254257
"chr3-192"	"chr3"	192000001	193000000	"."	1000000	212.711409951983	190.236510139261	184.068109745497	206.023228582504	259.706139483336	227.241579303299	212.350900510852	239.394317244986	273.473413063856	281.83527392249	278.909897593314	233.26825268558	35.6454446115862
