""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.62720_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63120_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63220_S9_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63320_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63420_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63520_S2_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63620_S3_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63720_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63820_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.64820_S7_L001.bam"	"mean"	"sd"
"chr5-55"	"chr5"	55000001	56000000	"."	1000000	323.401627246727	338.345410384787	347.032773389527	366.447408966968	324.840092614511	338.799685757012	312.377331983555	307.980738932091	333.157846088309	357.217015495828	331.872576975852	349.764734737204	323.317364386455	331.61709698307	364.330583696965	317.397109162426	325.320400431413	340.974627666202	347.464881383958	335.876805593835	16.5863491418679
"chr5-56"	"chr5"	56000001	57000000	"."	1000000	332.426025774667	356.758766051987	300.279746974549	323.139987907236	341.350389570776	368.054957357487	341.301159019069	374.221669070869	346.821738448988	354.451788774889	352.196763801126	328.936855255933	338.887889016964	329.416793969912	334.641997602969	337.537166691608	341.385605390988	335.592234175023	367.544510207654	342.365581319089	17.4963231021892
"chr5-57"	"chr5"	57000001	58000000	"."	1000000	337.020265025254	361.362104968786	341.248893833035	313.145967662682	347.025804149492	334.958084435737	334.27680102473	337.274536722547	364.102543493375	340.374270922837	372.253527115541	366.642499144441	348.504977759337	350.476837095851	328.510659170514	339.576666188234	333.970895409646	331.555439056639	350.08396340444	343.80867034648	14.6857548404786
"chr5-58"	"chr5"	58000001	59000000	"."	1000000	325.534666898785	349.278340312187	337.392974128707	279.832566847503	316.172186712472	338.799685757012	321.880875152367	295.049242610178	333.157846088309	332.832743502094	344.441481986219	344.378214181703	333.392409735608	329.731122971792	337.869017830578	345.440227241034	337.678250400317	332.901037429433	335.242498621708	330.052915179369	17.2548388538727
"chr5-59"	"chr5"	59000001	60000000	"."	1000000	327.503626577608	359.635852874987	326.789194941805	386.435449456075	324.220956478651	315.454570035421	320.228085036051	329.093385988275	333.559725275388	371.29453334788	341.76724687763	363.769688181507	378.730113806796	317.786620900364	317.216088373885	349.519226234286	325.938292929858	330.209840683844	356.631668455645	340.830745602945	22.3396068448842
"chr5-60"	"chr5"	60000001	61000000	"."	1000000	339.973704543489	340.647079843187	329.19914475701	276.501226765985	348.264076421212	330.968729217491	313.616924570791	348.886492603448	356.064959751799	342.888113396417	359.149775083456	337.555288144735	325.149190813574	348.905192086453	327.219851079471	335.242729757904	340.767712892543	348.509978553853	352.266531754842	336.935615896719	18.6250326179585
"chr5-61"	"chr5"	61000001	62000000	"."	1000000	339.481464623783	356.758766051987	335.947004239584	333.134008151789	326.078364886231	334.810330538765	333.037208437494	334.635455840523	360.887509996745	349.424103827727	338.290741236465	361.25597858894	335.682192769506	339.160993028183	385.95161922194	327.594606645556	341.694551640211	333.170157103992	338.298094312271	342.383850060089	14.6283064174846
"chr5-62"	"chr5"	62000001	63000000	"."	1000000	330.292986122608	365.965443885586	364.866402022044	371.444419089245	339.492981163196	330.673221423547	361.961035473008	327.509937459061	348.429255197303	333.084127749452	378.404267865295	361.25597858894	320.111668138997	337.275019016905	352.390608854814	338.556916439921	351.271885366112	329.402481660167	361.869832496609	347.592550948043	17.2039789257108
"chr5-63"	"chr5"	63000001	64000000	"."	1000000	316.838428317316	336.619158290987	347.032773389527	403.092149863665	312.560559253289	311.021953126258	352.870689833275	347.830860250639	335.167242023703	325.793984576068	345.511176029654	309.186279885763	306.372969935607	333.817399996228	337.869017830578	325.55510714893	320.377260443851	335.053994825905	299.011864005039	331.662256264541	23.2779320555381
"chr5-64"	"chr5"	64000001	65000000	"."	1000000	330.128906149373	371.144200166986	363.420432132921	318.142977784959	327.523015869904	351.654274793584	331.797615850257	328.829477900073	333.157846088309	342.385344901701	329.465765378122	349.405633366837	339.803802230523	340.732638037581	328.187957147753	333.713105135434	319.450421696183	339.359909618849	340.917176332753	337.853710556953	13.631621335881
"chr5-65"	"chr5"	65000001	66000000	"."	1000000	316.182108424374	346.976670853787	358.11854253947	323.139987907236	315.759429288565	323.433280471914	302.047393756585	326.982121282657	348.831134384381	339.620118180762	321.710483563215	318.163814144931	322.401451172896	336.646361013145	334.319295580209	339.576666188234	302.149431739716	345.280542459146	312.98030144761	328.122059705202	15.7291103891201
"chr5-66"	"chr5"	66000001	67000000	"."	1000000	329.472586256432	351.580009770587	347.514763352568	359.784728803932	336.810057907803	342.345779284342	341.714356548148	334.635455840523	378.97207341529	342.133960654343	344.17405847536	346.173721033537	345.757238118659	330.674109977431	336.578209739534	341.106290810704	338.605089147985	346.357021157381	353.139559095002	344.606793125766	11.2149890215755
"chr5-67"	"chr5"	67000001	68000000	"."	1000000	328.324026443785	309.574542154788	324.379245126599	366.447408966968	328.967666853577	330.673221423547	330.144825733942	330.676834517489	325.120262346733	338.865965438688	311.01354312886	363.051485440774	369.113025064423	349.533850090212	320.443108601493	342.635915433173	328.409862923639	330.748080032962	320.401033838976	334.132837029507	17.1114297935113
"chr5-68"	"chr5"	68000001	69000000	"."	1000000	336.692105078784	338.920827749387	365.830381948126	384.769779415317	342.175904418589	351.654274793584	358.655455240378	326.982121282657	360.485630809666	342.385344901701	346.046023051372	358.024066255639	360.869806142389	341.361296041341	364.975987742486	340.851353373625	327.174077926748	339.898148967966	342.663231013074	348.969253481728	14.5935682522503
"chr5-69"	"chr5"	69000001	70000000	"."	1000000	335.707625239372	272.17241345579	349.442723204732	288.160917051298	320.196571595561	327.718143484105	335.103196082887	310.092003637709	331.148450152915	291.857111182728	284.806039064692	333.964274441068	302.25136047459	342.30428304698	335.287401648491	302.610737811887	279.905301795688	373.807227962395	306.869110066485	317.021310073651	26.8802363285242
"chr5-70"	"chr5"	70000001	71000000	"."	1000000	314.213148745551	253.183640423991	412.583408363104	319.808647825718	312.973316677195	328.604666865937	305.766171518294	309.300279373102	307.437578115267	258.171622036745	232.123607425495	326.423145663366	304.541143508488	364.621642180437	371.430028197703	264.115184813071	262.604311839222	460.732882844939	265.400311408852	314.422880938236	57.1268569279708
"chr5-71"	"chr5"	71000001	72000000	"."	1000000	328.48810641702	273.89866554959	389.929880100177	306.483287499646	333.611187872527	322.546757090082	352.870689833275	344.136147015807	335.569121210782	321.269068123623	346.313446562231	349.046531996471	350.336804186456	371.222551219911	369.171114038377	313.82798504333	347.255584126218	356.314449116063	340.044148992592	339.596606631272	25.8972202114141
"chr5-72"	"chr5"	72000001	73000000	"."	1000000	360.319621224663	352.155427135187	342.694863722158	329.802668070271	341.040821502846	338.208670169124	316.509307274343	340.969249957379	343.606704952357	378.081908026548	345.243752518795	370.951715588842	330.18671348815	360.535365156001	337.223613785056	344.165540055643	357.759756599787	331.28631938208	376.274783609261	347.211410643078	16.5661196551854
"chr5-73"	"chr5"	73000001	74000000	"."	1000000	319.791867835551	348.702922947587	344.622823574322	283.163906929021	335.36540692413	341.902517593426	329.731628204863	334.899363928726	309.045094863582	326.548137318142	313.42035472659	358.024066255639	348.047021152558	344.818915062017	336.900911762295	350.284038545521	354.052401609116	313.255301186629	366.671482867493	334.697271751958	20.2156145251911
"chr5-74"	"chr5"	74000001	75000000	"."	1000000	343.911623901136	338.345410384787	369.204311689413	361.450398844691	340.215306655032	345.891872811672	346.672726897093	341.760974221986	311.456369986055	354.703173022247	347.115717094807	350.482937477938	347.131107938998	344.190257058258	333.996593557448	330.143981016339	345.401906630882	303.566992902507	350.956990744601	342.452560675573	15.2183942683869
"chr5-75"	"chr5"	75000001	76000000	"."	1000000	328.324026443785	345.250418759987	370.168291615495	338.131018274066	342.588661842495	341.754763696454	355.349875007747	339.91361760457	346.01798007483	342.133960654343	332.140000486711	320.677523737498	344.38336829832	335.703374007506	345.613866376837	338.811853876999	300.913646742826	326.442165240018	375.838269939181	340.534562246298	16.4315760017105
"chr5-76"	"chr5"	76000001	77000000	"."	1000000	341.122264356136	349.278340312187	332.573074498297	346.459368477861	338.048330179523	336.435623405458	316.096109745264	348.886492603448	360.083751622587	352.692099043382	364.498245300633	379.92924984801	344.38336829832	330.359780975551	339.805229967143	351.303788293834	359.613434095123	334.515755476787	369.290564887975	347.124993230922	15.1990166328193
"chr5-77"	"chr5"	77000001	78000000	"."	1000000	339.645544597019	363.663774427186	327.753174867887	306.483287499646	343.723744758239	353.427321557249	307.005764105531	351.789481573673	335.569121210782	339.117349686046	350.859646246831	345.81461966317	367.739155244084	331.61709698307	346.58197244512	351.048850856756	340.458766643321	352.277653997679	368.417537547815	343.315466521637	16.9675600724897
"chr5-78"	"chr5"	78000001	79000000	"."	1000000	341.122264356136	332.015819374188	343.65884364824	344.793698437102	335.159028212176	327.274881793189	336.755986199203	339.121893339963	358.476234874272	346.156108612072	350.859646246831	324.986740181899	310.494579396624	301.7558418045	317.216088373885	348.499476485973	318.523582948515	335.592234175023	332.623416601226	333.95191395058	14.5014079437484
"chr5-79"	"chr5"	79000001	80000000	"."	1000000	332.097865828196	313.602463706988	354.744612798183	294.823597214333	338.564276959406	346.926150090477	316.096109745264	342.28879039839	302.615027870322	334.592433233601	355.405845931432	358.024066255639	355.374326861033	332.560083988709	328.187957147753	293.942864951227	320.686206693073	333.70839645311	349.64744973436	331.783606624289	20.2879961700005
"chr5-80"	"chr5"	80000001	81000000	"."	1000000	346.372823499665	351.580009770587	351.370683056896	344.793698437102	340.937632146869	328.161405175021	350.804702187881	335.42718010513	323.110866411339	341.379807912269	338.558164747324	327.500449774466	339.345845623744	325.330516945476	321.411214669776	333.458167698356	308.328356724169	341.51286701532	336.552039631949	336.101917449123	11.5076158991992
"chr5-81"	"chr5"	81000001	82000000	"."	1000000	318.315148076433	356.183348687387	344.140833611281	396.429469700629	331.65059010897	342.050271490398	311.137739396318	329.357294076477	349.634892758539	325.793984576068	330.802882932416	359.460471737106	359.03797971527	341.9899540451	359.812755378313	333.713105135434	329.027755422084	349.855576926648	323.456629529539	341.676351752864	19.6468901111691
"chr5-82"	"chr5"	82000001	83000000	"."	1000000	335.707625239372	368.267113343986	327.753174867887	338.131018274066	329.689992345414	336.731131199403	340.88796148999	354.164654367494	337.176637959097	352.189330548666	340.697552834194	350.482937477938	359.03797971527	351.419824101491	321.411214669776	319.946483533209	324.393561683745	327.249524263695	314.726356127932	338.424424949612	14.5192194824241
"chr5-83"	"chr5"	83000001	84000000	"."	1000000	317.002508290551	335.468323561787	355.708592724265	398.095139741388	312.354180541335	325.354081132551	328.078838088548	317.745338195576	351.644288693933	320.514915381548	346.313446562231	339.709896366936	343.009498477981	353.934456116528	323.347426806341	340.341478499469	344.166121633992	337.206952222377	325.20268420986	337.642008802484	19.6662892923387
"chr5-84"	"chr5"	84000001	85000000	"."	1000000	295.672111769965	364.814609156386	365.830381948126	381.438439333799	299.042753620347	298.167364089686	321.467677623288	305.077749961865	327.129658282127	331.827206512662	313.955201748308	286.921994923025	318.279841711878	308.042421842094	361.426265492117	330.143981016339	289.482635521589	353.623252370473	327.821766230342	325.271858587075	28.3797085696245
"chr5-85"	"chr5"	85000001	86000000	"."	1000000	303.055710565552	372.870452260786	326.307204978764	281.498236888262	313.592452813055	303.929766071598	294.609838233167	303.230393344449	325.120262346733	307.694318766287	318.768824943768	270.403331886155	324.691234206794	327.845148960514	329.156063216035	319.181671221974	297.206291752155	321.598011097957	278.059207841182	311.516759020799	23.0345071675599
"chr5-86"	"chr5"	86000001	87000000	"."	1000000	314.869468638492	314.177881071588	361.974462243798	364.781738926209	306.369197894689	301.861211513988	290.47786294238	290.298897022536	346.821738448988	327.805058554933	296.305250031623	328.577753885567	324.691234206794	334.131728998108	317.538790396646	324.790294837695	316.360959203957	347.971739204735	327.821766230342	323.033001802793	21.6591333593117
"chr5-87"	"chr5"	87000001	88000000	"."	1000000	325.534666898785	296.339942768989	333.055064461338	389.766789537593	320.402950307515	319.296171356695	305.352973989216	311.939360255125	354.055563816405	333.084127749452	333.477118041005	328.936855255933	349.878847579676	304.584802821417	355.617629082423	342.126040559017	299.368915496713	311.909702813835	328.694793570503	328.601174545349	23.0344362440106
"chr5-88"	"chr5"	88000001	89000000	"."	1000000	327.667706550844	336.043740926387	329.19914475701	329.802668070271	316.378565424425	331.116483114463	323.533665268682	325.662580841645	361.289389183824	345.904724364714	338.290741236465	329.2959566263	318.279841711878	321.244239921041	344.000356263033	342.126040559017	304.621001733497	341.51286701532	299.011864005039	329.735872503887	14.6892565036213
"chr5-89"	"chr5"	89000001	90000000	"."	1000000	321.268587594668	322.233724175988	369.204311689413	348.12503851862	309.464878573989	314.420292756616	328.905233146706	325.398672753443	336.774758772018	331.575822265304	346.046023051372	328.936855255933	323.775320993235	322.815884930439	357.876543241748	351.048850856756	320.995152942296	318.099455328691	364.488914517091	333.760753756017	17.4002073346575
"chr5-90"	"chr5"	90000001	91000000	"."	1000000	341.286344329372	310.149959519388	366.794361874208	379.77276929304	322.673116139001	317.375370696058	330.558023263021	321.967867606813	391.430328214732	344.396418880566	346.046023051372	352.278444329771	350.794760793236	338.532335024423	338.83712389886	361.501285776964	308.946249222614	325.096566867224	336.115525961869	341.292256565396	22.3889389670743
"chr5-91"	"chr5"	91000001	92000000	"."	1000000	316.67434834408	326.837063092788	351.370683056896	399.760809782147	326.387932954161	325.94509672044	312.377331983555	321.967867606813	315.877041043921	356.462862753754	336.151353149594	327.500449774466	314.616188857641	319.672594911642	329.801467261557	349.009351360129	309.873087970282	326.980404589136	343.099744683154	332.124509468219	21.1660276000606
"chr5-92"	"chr5"	92000001	93000000	"."	1000000	311.751949147022	372.295034896186	375.470181208946	336.465348233307	313.076506033172	339.095193550956	318.988492448815	312.731084519732	351.644288693933	320.514915381548	323.047601117509	298.772340145127	318.279841711878	329.416793969912	345.936568399598	334.477917446669	324.702507932967	349.855576926648	298.138836664878	330.245314654148	21.6663665467612
"chr5-93"	"chr5"	93000001	94000000	"."	1000000	316.510268370845	329.138732551188	353.780632872101	404.757819904424	317.720027052122	328.013651278049	276.015949424622	329.885110252882	373.345764796187	320.514915381548	324.652142182663	303.799759330262	376.898287379678	314.957659883447	361.103563469357	328.104481519713	312.344657964063	347.971739204735	325.63919787994	333.955492668307	29.6676572419641
