""	"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"15650_S7_L001.bam"	"15654_S8_L001.bam"	"15655_S9_L001.bam"	"15656_S10_L001.bam"	"182533_S1_L001.bam"	"182534_S5_L001.bam"	"182535_S2_L001.bam"	"182536_S3_L001.bam"	"182538_S6_L001.bam"	"182539_S7_L001.bam"	"182540_S8_L001.bam"	"182541_S9_L001.bam"	"182542_S10_L001.bam"	"gc"	"ploidy"	"gender"	"bin"	"sum"	"mean"	"norm.median"	"norm.sd"	"nnorm.var"	"gc_blocked"	"norm.clean.mean"	"norm.clean.median"	"norm.clean.var"	"norm.clean.sd"	"var_blocked"	"blocked"
"834"	"chr4-142"	"chr4"	142000001	143000000	"."	1000000	558	828	1093	738	627	601	705	422	897	544	424	625	904	0.366222	2	"neutral"	834	8966	689.692307692308	0.640909090909091	0.116344615276644	0.0329533606955042	FALSE	0.661010085325649	0.640909090909091	0.0135360695038702	0.116344615276644	FALSE	FALSE
"835"	"chr4-143"	"chr4"	143000001	144000000	"."	1000000	823	1241	1222	972	826	725	912	620	1153	737	660	900	1028	0.382568	2	"neutral"	835	11819	909.153846153846	0.894308943089431	0.0799197315997592	0.00798606583272987	FALSE	0.87484866298727	0.894308943089431	0.00638716349897755	0.0799197315997592	FALSE	FALSE
"836"	"chr4-144"	"chr4"	144000001	145000000	"."	1000000	721	1044	1197	864	734	665	829	575	1119	619	554	710	896	0.372912	2	"neutral"	836	10527	809.769230769231	0.775898520084567	0.0886484896069017	0.0130536761474265	FALSE	0.776747697376278	0.775898520084567	0.00785855470958496	0.0886484896069017	FALSE	FALSE
"837"	"chr4-145"	"chr4"	145000001	146000000	"."	1000000	1144	1502	1298	1056	926	754	1080	840	1211	854	650	1035	1097	0.39497	2	"neutral"	837	13447	1034.38461538462	0.981818181818182	0.0638421296459795	0.00422817146472755	FALSE	0.993093234314298	0.981818181818182	0.00407581751773406	0.0638421296459795	FALSE	FALSE
"838"	"chr4-146"	"chr4"	146000001	147000000	"."	1000000	770	1100	1160	994	829	648	867	618	1048	658	551	839	984	0.382327	2	"neutral"	838	11066	851.230769230769	0.8149300155521	0.0771461301409575	0.00896164349155546	FALSE	0.817502640978439	0.8149300155521	0.00595152539572555	0.0771461301409575	FALSE	FALSE
"839"	"chr4-147"	"chr4"	147000001	148000000	"."	1000000	1022	1288	1385	1039	903	757	982	868	1230	863	722	1035	1096	0.392024	2	"neutral"	839	13190	1014.61538461538	0.973758200562324	0.0425366182433436	0.00190819899525898	FALSE	0.979116468685509	0.973758200562324	0.00180936389157995	0.0425366182433436	FALSE	FALSE
"840"	"chr4-148"	"chr4"	148000001	149000000	"."	1000000	909	1181	1304	974	927	661	902	665	1130	704	676	1068	1015	0.382814	2	"neutral"	840	12116	932	0.912839737582006	0.0689963792583548	0.00571299082493867	FALSE	0.895267311261901	0.912839737582006	0.00476050035076274	0.0689963792583548	FALSE	FALSE
"841"	"chr4-149"	"chr4"	149000001	150000000	"."	1000000	606	779	1100	656	615	576	624	379	794	501	449	562	787	0.363885	2	"neutral"	841	8428	648.307692307692	0.60840108401084	0.108777530340488	0.0319667460236197	FALSE	0.622725734584081	0.60840108401084	0.0118325511069758	0.108777530340488	FALSE	FALSE
"842"	"chr4-150"	"chr4"	150000001	151000000	"."	1000000	922	1180	1224	940	765	673	827	812	1140	696	632	860	849	0.371939	2	"neutral"	842	11520	886.153846153846	0.865727699530516	0.0570164160208547	0.00433747717783232	FALSE	0.853488050468558	0.865727699530516	0.00325087169586317	0.0570164160208547	FALSE	FALSE
"843"	"chr4-151"	"chr4"	151000001	152000000	"."	1000000	1286	1516	1534	1239	1073	753	1340	1090	1340	937	849	1286	1076	0.414038	2	"neutral"	843	15319	1178.38461538462	1.13882702301411	0.0702396389218185	0.00380407449316398	FALSE	1.13471563112565	1.13882702301411	0.00493360687586744	0.0702396389218185	FALSE	FALSE
"844"	"chr4-152"	"chr4"	152000001	153000000	"."	1000000	1263	1327	1486	1100	925	684	1094	984	1298	882	773	1129	982	0.404028	2	"neutral"	844	13927	1071.30769230769	1.02142443543717	0.0713228243400026	0.00487578535777928	FALSE	1.03031809554075	1.02142443543717	0.00508694527183486	0.0713228243400026	FALSE	FALSE
"845"	"chr4-153"	"chr4"	153000001	154000000	"."	1000000	1366	1603	1494	1245	1037	763	1232	990	1399	1069	878	1312	1130	0.415079	2	"neutral"	845	15518	1193.69230769231	1.12949229891614	0.0687117212185915	0.00370079566788235	FALSE	1.14953813896911	1.12949229891614	0.00472130063282144	0.0687117212185915	FALSE	FALSE
"846"	"chr4-154"	"chr4"	154000001	155000000	"."	1000000	830	1200	1354	1015	923	695	1037	756	1208	785	719	983	965	0.384145	2	"neutral"	846	12470	959.230769230769	0.939346811819596	0.0583940629512364	0.00386443009879654	FALSE	0.923940137626563	0.939346811819596	0.00340986658795295	0.0583940629512364	FALSE	FALSE
"847"	"chr4-155"	"chr4"	155000001	156000000	"."	1000000	712	933	1042	815	747	605	746	586	927	605	531	757	914	0.371571	2	"neutral"	847	9920	763.076923076923	0.719512195121951	0.0646166382477427	0.00806514910257631	FALSE	0.73663252868218	0.719512195121951	0.00417530993843964	0.0646166382477427	FALSE	FALSE
"848"	"chr4-156"	"chr4"	156000001	157000000	"."	1000000	653	828	1080	715	601	556	613	446	821	495	442	607	793	0.360178	2	"neutral"	848	8650	665.384615384615	0.620224719101124	0.0890369839608179	0.0206083270735525	FALSE	0.637843968560417	0.620224719101124	0.00792758451283894	0.0890369839608179	FALSE	FALSE
"849"	"chr4-157"	"chr4"	157000001	158000000	"."	1000000	532	634	1048	557	596	518	551	462	726	451	381	444	768	0.354908	2	"neutral"	849	7668	589.846153846154	0.522292993630573	0.111385559400268	0.0454809346125673	FALSE	0.568112280762099	0.522292993630573	0.0124067428429106	0.111385559400268	FALSE	FALSE
"850"	"chr4-158"	"chr4"	158000001	159000000	"."	1000000	1000	1220	1278	990	822	696	914	797	1259	785	644	957	1079	0.384725	2	"neutral"	850	12441	957	0.913857677902622	0.0521510458105626	0.00325663370977197	FALSE	0.919849416736629	0.913857677902622	0.0027197315791354	0.0521510458105626	FALSE	FALSE
"851"	"chr4-159"	"chr4"	159000001	160000000	"."	1000000	928	1172	1282	905	830	693	971	728	1066	780	626	931	986	0.382383	2	"neutral"	851	11898	915.230769230769	0.87737843551797	0.0438164363982082	0.00249402151016537	FALSE	0.88176902063482	0.87737843551797	0.00191988009863823	0.0438164363982082	FALSE	FALSE
"852"	"chr4-160"	"chr4"	160000001	161000000	"."	1000000	657	801	990	560	585	505	495	421	800	428	368	515	880	0.351234	2	"neutral"	852	8005	615.769230769231	0.6	0.116557482583894	0.0377379076285963	FALSE	0.567478632049524	0.562417994376757	0.00881885914922402	0.0939087810016934	FALSE	FALSE
"853"	"chr4-161"	"chr4"	161000001	162000000	"."	1000000	572	671	841	560	540	441	499	365	788	393	375	414	774	0.343635	2	"neutral"	853	7233	556.384615384615	0.524835988753515	0.0976339923676933	0.0346062771676877	FALSE	0.532883940912417	0.524835988753515	0.00953239646565479	0.0976339923676933	FALSE	FALSE
"854"	"chr4-162"	"chr4"	162000001	163000000	"."	1000000	572	738	926	614	587	538	547	456	842	457	403	565	838	0.351893	2	"neutral"	854	8083	621.769230769231	0.552808988764045	0.0951636939690003	0.0296341442904637	FALSE	0.598085580746339	0.552808988764045	0.00905612864982554	0.0951636939690003	FALSE	FALSE
"855"	"chr4-163"	"chr4"	163000001	164000000	"."	1000000	686	827	1080	710	686	584	699	549	987	519	414	689	892	0.368412	2	"neutral"	855	9322	717.076923076923	0.644131455399061	0.0917455503178781	0.0202871483138413	FALSE	0.68687767018807	0.644131455399061	0.00841724600313029	0.0917455503178781	FALSE	FALSE
"856"	"chr4-164"	"chr4"	164000001	165000000	"."	1000000	893	1077	1118	843	835	651	723	692	1118	653	599	772	1061	0.374219	2	"neutral"	856	11035	848.846153846154	0.811653116531165	0.0886096912732666	0.0119184979391398	FALSE	0.818674738961054	0.811653116531165	0.00785167738754362	0.0886096912732666	FALSE	FALSE
"857"	"chr4-165"	"chr4"	165000001	166000000	"."	1000000	985	1286	1218	978	938	598	949	835	1156	852	694	1046	1067	0.386828	2	"neutral"	857	12602	969.384615384615	0.940379403794038	0.0523254939623145	0.00309613904633949	FALSE	0.933449813746061	0.940379403794038	0.00273795731840022	0.0523254939623145	FALSE	FALSE
"858"	"chr4-166"	"chr4"	166000001	167000000	"."	1000000	529	730	1003	617	545	587	487	385	805	455	413	514	748	0.350869	2	"neutral"	858	7818	601.384615384615	0.559620596205962	0.116245247261517	0.0431482346180248	FALSE	0.579009967172497	0.559620596205962	0.0135129575108913	0.116245247261517	FALSE	FALSE
"859"	"chr4-167"	"chr4"	167000001	168000000	"."	1000000	575	789	1003	652	506	595	564	469	795	487	403	542	872	0.354972	2	"neutral"	859	8252	634.769230769231	0.563983786913723	0.114161827801236	0.040974021250987	FALSE	0.610915160161824	0.563983786913723	0.0130329229269192	0.114161827801236	FALSE	FALSE
"860"	"chr4-168"	"chr4"	168000001	169000000	"."	1000000	963	1179	1353	973	860	627	930	847	1189	798	667	1054	1015	0.383553	2	"neutral"	860	12455	958.076923076923	0.911902530459232	0.0439923413904418	0.00232732648668879	FALSE	0.920626895312018	0.911902530459232	0.00193532610101318	0.0439923413904418	FALSE	FALSE
"861"	"chr4-169"	"chr4"	169000001	170000000	"."	1000000	1191	1392	1416	1140	991	679	1123	1006	1310	874	811	1109	1007	0.396897	2	"neutral"	861	14049	1080.69230769231	1.04269662921348	0.0591376089855845	0.00321670758924098	FALSE	1.04093075023685	1.04269662921348	0.00349725679653188	0.0591376089855845	FALSE	FALSE
"862"	"chr4-170"	"chr4"	170000001	171000000	"."	1000000	788	961	1163	809	644	636	719	575	926	558	490	723	986	0.371225	2	"neutral"	862	9978	767.538461538462	0.719850187265918	0.0970765290485212	0.0181862951765557	FALSE	0.73663238267866	0.719850187265918	0.00942385249210838	0.0970765290485212	FALSE	FALSE
"863"	"chr4-171"	"chr4"	171000001	172000000	"."	1000000	571	801	1019	643	587	583	553	465	751	436	391	512	840	0.351393	2	"neutral"	863	8152	627.076923076923	0.58398133748056	0.114214628043025	0.0382512403811692	FALSE	0.602907026430729	0.58398133748056	0.0130449812590064	0.114214628043025	FALSE	FALSE
"864"	"chr4-172"	"chr4"	172000001	173000000	"."	1000000	714	888	1063	727	663	605	681	601	967	520	511	725	846	0.365311	2	"neutral"	864	9511	731.615384615385	0.685681688533942	0.0706949705970919	0.0106299674146284	FALSE	0.704509026082659	0.685681688533942	0.00499777886772369	0.0706949705970919	FALSE	FALSE
"865"	"chr4-173"	"chr4"	173000001	174000000	"."	1000000	975	1339	1262	1062	912	673	1019	781	1221	743	764	1000	1043	0.388459	2	"neutral"	865	12794	984.153846153846	0.936896807720861	0.0491774278761384	0.0027551681027511	FALSE	0.946868363361204	0.936896807720861	0.0024184194125128	0.0491774278761384	FALSE	FALSE
"866"	"chr4-174"	"chr4"	174000001	175000000	"."	1000000	659	999	1210	693	774	610	682	568	986	557	492	730	851	0.363021	2	"neutral"	866	9811	754.692307692308	0.666666666666667	0.0953455897398021	0.020454258336369	FALSE	0.722775194633591	0.666666666666667	0.00909078148283066	0.0953455897398021	FALSE	FALSE
"867"	"chr4-175"	"chr4"	175000001	176000000	"."	1000000	771	930	1092	771	667	572	635	611	945	546	492	711	918	0.359103	2	"neutral"	867	9661	743.153846153846	0.70507399577167	0.078080543057193	0.0122635513930303	FALSE	0.713642165606629	0.70507399577167	0.00609657120410616	0.078080543057193	FALSE	FALSE
"868"	"chr4-176"	"chr4"	176000001	177000000	"."	1000000	711	1058	1122	762	746	574	694	682	966	671	563	737	899	0.367396	2	"neutral"	868	10185	783.461538461538	0.777070063694268	0.0661050813475334	0.00723684600875657	FALSE	0.754970234642177	0.777070063694268	0.00436988177996401	0.0661050813475334	FALSE	FALSE
"869"	"chr4-177"	"chr4"	177000001	178000000	"."	1000000	871	1038	1205	851	785	660	677	691	1078	609	545	824	996	0.371858	2	"neutral"	869	10830	833.076923076923	0.797563261480787	0.0890733012779878	0.0124728246254198	FALSE	0.800932556545945	0.797563261480787	0.00793405300055918	0.0890733012779878	FALSE	FALSE
"870"	"chr4-178"	"chr4"	178000001	179000000	"."	1000000	603	762	1013	694	630	508	468	503	855	486	408	543	811	0.350999	2	"neutral"	870	8284	637.230769230769	0.573873359954364	0.099772566706479	0.0302266599632696	FALSE	0.611717257011965	0.573873359954364	0.00995456506719879	0.099772566706479	FALSE	FALSE
"871"	"chr4-179"	"chr4"	179000001	180000000	"."	1000000	669	920	1076	701	691	580	562	555	860	489	536	643	909	0.356494	2	"neutral"	871	9191	707	0.668740279937792	0.101215464556782	0.0229075572291946	FALSE	0.681520662370508	0.668740279937792	0.0102445702654453	0.101215464556782	FALSE	FALSE
"872"	"chr4-180"	"chr4"	180000001	181000000	"."	1000000	646	1000	1033	878	756	594	738	608	922	514	471	720	899	0.362613	2	"neutral"	872	9779	752.230769230769	0.716951788491446	0.0866475695953071	0.014606052797694	FALSE	0.722337965648136	0.716951788491446	0.00750780131677358	0.0866475695953071	FALSE	FALSE
"873"	"chr4-181"	"chr4"	181000001	182000000	"."	1000000	865	1104	1227	945	848	654	901	825	1236	799	698	974	1112	0.380176	2	"neutral"	873	12188	937.538461538462	0.904564315352697	0.0657653337668411	0.00528585389878956	FALSE	0.905552242755734	0.904564315352697	0.00432507912546401	0.0657653337668411	FALSE	FALSE
"874"	"chr4-182"	"chr4"	182000001	183000000	"."	1000000	1240	1460	1406	1168	966	753	1178	933	1241	906	801	1129	1050	0.403373	2	"neutral"	874	14231	1094.69230769231	1.04921829762594	0.0499912034789851	0.00227015480037482	FALSE	1.05533722555546	1.04921829762594	0.0024991204252773	0.0499912034789851	FALSE	FALSE
"875"	"chr4-183"	"chr4"	183000001	184000000	"."	1000000	1517	1647	1678	1278	1051	833	1361	1103	1407	1136	937	1448	1202	0.425291	2	"neutral"	875	16598	1276.76923076923	1.23727272727273	0.0929423357143845	0.0056428211413329	FALSE	1.23077864475217	1.23727272727273	0.00863827776804536	0.0929423357143845	FALSE	FALSE
"876"	"chr4-184"	"chr4"	184000001	185000000	"."	1000000	1608	1522	1666	1365	1156	853	1436	1274	1627	1108	1000	1376	1138	0.436658	2	"neutral"	876	17129	1317.61538461538	1.2651632970451	0.117129347944661	0.00857113395306258	FALSE	1.25452457465027	1.25974664396467	0.00949551994932837	0.0974449585629158	FALSE	FALSE
"877"	"chr4-185"	"chr4"	185000001	186000000	"."	1000000	1434	1585	1458	1229	1104	821	1236	1136	1556	964	912	1314	1242	0.410361	2	"neutral"	877	15991	1230.07692307692	1.17836812144213	0.0733996455361977	0.00387994844834159	FALSE	1.18681047247451	1.17836812144213	0.00538750796483946	0.0733996455361977	FALSE	FALSE
"878"	"chr4-186"	"chr4"	186000001	187000000	"."	1000000	1371	1608	1462	1255	1128	727	1243	1092	1388	927	884	1339	1007	0.418717	2	"neutral"	878	15431	1187	1.17619493908154	0.0975611457611012	0.00688010666448937	FALSE	1.14260531830545	1.17619493908154	0.00951817716221884	0.0975611457611012	FALSE	FALSE
"879"	"chr4-187"	"chr4"	187000001	188000000	"."	1000000	1052	1354	1258	1082	1010	608	1057	908	1296	880	791	1033	1027	0.389828	2	"neutral"	879	13356	1027.38461538462	1.00777604976672	0.0618857858334055	0.0037709758766368	FALSE	0.990014976492331	1.00777604976672	0.00382985048821813	0.0618857858334055	FALSE	FALSE
"880"	"chr4-188"	"chr4"	188000001	189000000	"."	1000000	1180	1447	1389	1168	994	735	1125	1042	1321	1000	799	1105	1013	0.400556	2	"neutral"	880	14318	1101.38461538462	1.0507399577167	0.0635143817658762	0.00365387473340421	FALSE	1.06407241210926	1.0507399577167	0.00403407669110147	0.0635143817658762	FALSE	FALSE
"881"	"chr4-189"	"chr4"	189000001	190000000	"."	1000000	1225	1611	1286	1276	966	715	1223	1073	1489	970	858	1223	1138	0.405303	2	"neutral"	881	15053	1157.92307692308	1.12333526346265	0.0836369914941633	0.00554342300902589	FALSE	1.11476880883794	1.12333526346265	0.00699514634619474	0.0836369914941633	FALSE	FALSE
"882"	"chr4-190"	"chr4"	190000001	190214555	"."	214555	779	1029	919	928	740	509	1027	743	952	789	648	1133	788	0.356664	2	"neutral"	882	10984	844.923076923077	0.782241014799154	0.103784295104704	0.0176028145373957	FALSE	0.818023223499301	0.782241014799154	0.0107711799103803	0.103784295104704	FALSE	FALSE
"883"	"chr5-0"	"chr5"	1	1000000	"."	1000000	1915	1989	1878	1680	1208	921	1752	1385	1775	1164	1044	1604	1199	0.512773	2	"neutral"	883	19514	1501.07692307692	1.41463414634146	0.171443395637016	0.0146876814870965	FALSE	1.4352136294403	1.41463414634146	0.0132748145741219	0.115216381535448	FALSE	FALSE
"884"	"chr5-1"	"chr5"	1000001	2000000	"."	1000000	1849	1761	1916	1504	1129	954	1799	1377	1789	1264	1163	1589	1274	0.536478	2	"neutral"	884	19368	1489.84615384615	1.42242019302153	0.160510234047004	0.0127335541054311	FALSE	1.43319174946276	1.42242019302153	0.0160207971132374	0.126573287518486	FALSE	FALSE
"885"	"chr5-2"	"chr5"	2000001	3000000	"."	1000000	1530	1702	1657	1328	1181	848	1517	1259	1566	1122	1068	1390	1209	0.451496	2	"neutral"	885	17377	1336.69230769231	1.26709206927985	0.101271083969673	0.00638784797416679	FALSE	1.29242052185073	1.26709206927985	0.0102558324483926	0.101271083969673	FALSE	FALSE
"886"	"chr5-3"	"chr5"	3000001	4000000	"."	1000000	1394	1593	1525	1300	1139	792	1378	1178	1541	1063	1025	1416	1049	0.440495	2	"neutral"	886	16393	1261	1.21836925960637	0.105353247687439	0.00747718266123034	FALSE	1.21947068273525	1.21836925960637	0.0110993067982908	0.105353247687439	FALSE	FALSE
"887"	"chr5-4"	"chr5"	4000001	5000000	"."	1000000	1059	1404	1406	1219	978	709	1117	903	1341	849	772	1147	1032	0.399883	2	"neutral"	887	13936	1072	1.0338266384778	0.0434753477385821	0.00176844147596227	FALSE	1.02993938573353	1.0338266384778	0.00189010586099064	0.0434753477385821	FALSE	FALSE
"888"	"chr5-5"	"chr5"	5000001	6000000	"."	1000000	1387	1555	1399	1333	1048	784	1399	1244	1383	946	892	1378	1124	0.4195	2	"neutral"	888	15872	1220.92307692308	1.16479400749064	0.114610735660266	0.00968171613321058	FALSE	1.16010517278862	1.13630820881931	0.00869293759832747	0.0932359243978815	FALSE	FALSE
"889"	"chr5-6"	"chr5"	6000001	7000000	"."	1000000	1505	1565	1547	1327	1134	865	1381	1181	1653	1074	985	1384	1173	0.440815	2	"neutral"	889	16774	1290.30769230769	1.24377533294731	0.0843181213835885	0.00459576660240566	FALSE	1.24722669565136	1.24377533294731	0.00710954559365756	0.0843181213835885	FALSE	FALSE
"890"	"chr5-7"	"chr5"	7000001	8000000	"."	1000000	1090	1447	1381	1196	1026	775	1218	1028	1316	852	877	1260	1098	0.405739	2	"neutral"	890	14564	1120.30769230769	1.08389513108614	0.0626117142398955	0.00333684979740032	FALSE	1.0829852806968	1.08389513108614	0.00392022676005833	0.0626117142398955	FALSE	FALSE
"891"	"chr5-8"	"chr5"	8000001	9000000	"."	1000000	865	1208	1219	1025	937	698	1058	821	1155	816	686	1054	1025	0.385182	2	"neutral"	891	12567	966.692307692308	0.944991314418066	0.0463859702499681	0.00240944854707741	FALSE	0.934080414482574	0.944991314418066	0.00215165823603093	0.0463859702499681	FALSE	FALSE
"892"	"chr5-9"	"chr5"	9000001	10000000	"."	1000000	1114	1382	1287	1193	1148	729	1165	987	1374	858	803	1337	1112	0.404378	2	"neutral"	892	14489	1114.53846153846	1.05909090909091	0.0779795344447516	0.00542119208575324	FALSE	1.07582250816843	1.05909090909091	0.00608080779222019	0.0779795344447516	FALSE	FALSE
"893"	"chr5-10"	"chr5"	10000001	11000000	"."	1000000	1507	1651	1734	1357	1138	762	1470	1198	1610	1087	959	1360	1280	0.441119	2	"neutral"	893	17113	1316.38461538462	1.25883034163289	0.0876957056134383	0.00485313362592029	FALSE	1.26425279148845	1.25883034163289	0.00769053678303883	0.0876957056134383	FALSE	FALSE
"894"	"chr5-11"	"chr5"	11000001	12000000	"."	1000000	974	1275	1341	1151	957	749	1042	856	1253	796	756	1173	1080	0.390293	2	"neutral"	894	13403	1031	0.99554565701559	0.052191832345982	0.00274841762130531	FALSE	0.994604729511199	0.99554565701559	0.0027239873636311	0.052191832345982	FALSE	FALSE
"895"	"chr5-12"	"chr5"	12000001	13000000	"."	1000000	544	745	1004	682	575	549	566	531	817	499	392	507	854	0.356089	2	"neutral"	895	8265	635.769230769231	0.605818596691386	0.105249166339176	0.0301822858425984	FALSE	0.612128766374001	0.605818596691386	0.0110773870150916	0.105249166339176	FALSE	FALSE
"896"	"chr5-13"	"chr5"	13000001	14000000	"."	1000000	779	1036	1295	878	732	663	964	706	1098	696	627	934	980	0.380958	2	"neutral"	896	11388	876	0.849593495934959	0.0666269611310397	0.00615003592819294	FALSE	0.842693511926806	0.849593495934959	0.00443915194955707	0.0666269611310397	FALSE	FALSE
"897"	"chr5-14"	"chr5"	14000001	15000000	"."	1000000	1468	1538	1683	1436	1095	787	1435	1311	1589	1192	997	1397	1171	0.432011	2	"neutral"	897	17099	1315.30769230769	1.27347310847767	0.120683578139341	0.00898083668822091	FALSE	1.27103837222755	1.27347310847767	0.0145645260325144	0.120683578139341	FALSE	FALSE
