""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"mean"	"sd"
"chr4-162"	"chr4"	162000001	163000000	"."	1000000	1.97631384159882	1.92	1.81032665964173	1.90221350041351	0.0844109342394032
"chr4-163"	"chr4"	163000001	164000000	"."	1000000	1.96743153219837	1.94352941176471	1.99578503688093	1.968915326948	0.0261593926576295
"chr4-164"	"chr4"	164000001	165000000	"."	1000000	2.00296076980015	1.89019607843137	1.76396206533193	1.88570630452115	0.119562593383949
"chr4-165"	"chr4"	165000001	166000000	"."	1000000	1.89489267209474	2.00313725490196	1.96628029504742	1.95477007401471	0.0550325932329511
"chr4-166"	"chr4"	166000001	167000000	"."	1000000	1.95706883789785	2.04862745098039	1.63329820864067	1.87966483250631	0.218215787521462
"chr4-167"	"chr4"	167000001	168000000	"."	1000000	1.99555884529978	1.90588235294118	1.60168598524763	1.83437572782953	0.206443347065383
"chr4-168"	"chr4"	168000001	169000000	"."	1000000	1.87564766839378	1.97176470588235	1.90937829293994	1.91893022240536	0.0487652616242248
"chr4-169"	"chr4"	169000001	170000000	"."	1000000	1.85048112509252	2.00156862745098	1.81875658587987	1.89026877947446	0.0976849718061139
"chr4-170"	"chr4"	170000001	171000000	"."	1000000	1.76165803108808	2.02196078431373	1.71759747102213	1.83373876214131	0.164487022166904
"chr4-171"	"chr4"	171000001	172000000	"."	1000000	1.92153960029608	1.93098039215686	1.59114857744995	1.81455618996763	0.193534242799246
"chr4-172"	"chr4"	172000001	173000000	"."	1000000	1.7779422649889	1.92313725490196	1.84615384615385	1.84907778868157	0.0726416433865088
"chr4-173"	"chr4"	173000001	174000000	"."	1000000	2.01184307920059	2.15529411764706	2.10537407797682	2.09083709160816	0.0728219959033972
"chr4-174"	"chr4"	174000001	175000000	"."	1000000	1.9659511472983	1.96549019607843	1.78292939936776	1.90479024758149	0.105534841945851
"chr4-175"	"chr4"	175000001	176000000	"."	1000000	1.94226498889711	1.90588235294118	1.85879873551106	1.90231535911645	0.0418472991635692
"chr4-176"	"chr4"	176000001	177000000	"."	1000000	1.95558845299778	1.89333333333333	2.06533192834563	1.97141790489225	0.0870850609003071
"chr4-177"	"chr4"	177000001	178000000	"."	1000000	1.96891191709845	1.78666666666667	1.99157007376185	1.91571621917566	0.112332934920813
"chr4-178"	"chr4"	178000001	179000000	"."	1000000	2.01628423390081	1.99058823529412	1.71338250790306	1.90675165903266	0.167954733611582
"chr4-179"	"chr4"	179000001	180000000	"."	1000000	1.95410806809771	1.94980392156863	1.68387776606955	1.86259658524529	0.154789998594921
"chr4-180"	"chr4"	180000001	181000000	"."	1000000	1.94374537379719	1.95137254901961	1.75553213909378	1.88355002063686	0.110932307947465
"chr4-181"	"chr4"	181000001	182000000	"."	1000000	2.05773501110289	1.93725490196078	1.78503688092729	1.92667559799699	0.136656535901453
"chr4-182"	"chr4"	182000001	183000000	"."	1000000	1.86824574389341	1.98117647058824	2.15806111696523	2.00249444381562	0.146079018356783
"chr4-183"	"chr4"	183000001	184000000	"."	1000000	1.920059215396	2.0643137254902	2.43835616438356	2.14090970175659	0.267503531785291
"chr4-184"	"chr4"	184000001	185000000	"."	1000000	2.0680977054034	1.95137254901961	2.17913593256059	2.06620206232787	0.113893524036758
"chr4-185"	"chr4"	185000001	186000000	"."	1000000	1.97335307179867	1.95450980392157	1.98103266596417	1.96963184722814	0.0136473875507731
"chr4-186"	"chr4"	186000001	187000000	"."	1000000	1.87268689859363	2.00156862745098	1.97260273972603	1.94895275525688	0.0676174262476603
"chr4-187"	"chr4"	187000001	188000000	"."	1000000	2.07549962990378	1.96705882352941	1.77871443624868	1.94042429656062	0.15017460275746
"chr4-188"	"chr4"	188000001	189000000	"."	1000000	1.91117690599556	1.96549019607843	1.75974710221286	1.87880473476228	0.106623277341827
"chr4-189"	"chr4"	189000001	190000000	"."	1000000	2.00148038490007	2.20392156862745	2.15806111696523	2.12115435683092	0.106147020330031
"chr4-190"	"chr4"	190000001	190214555	"."	214555	1.22279792746114	1.63450980392157	1.19072708113804	1.34934493750692	0.247480071064187
"chr5-0"	"chr5"	1	1000000	"."	1000000	2.20725388601036	2.21647058823529	1.95574288724974	2.12648912049846	0.147942367246328
"chr5-1"	"chr5"	1000001	2000000	"."	1000000	2.03700962250185	2.06117647058824	2.23393045310854	2.11070551539954	0.107397849567144
"chr5-2"	"chr5"	2000001	3000000	"."	1000000	2.00148038490007	2.08470588235294	1.87355110642782	1.98657912456028	0.106363153952781
"chr5-3"	"chr5"	3000001	4000000	"."	1000000	2	2.03607843137255	1.89041095890411	1.97549646342555	0.0758621817002869
"chr5-4"	"chr5"	4000001	5000000	"."	1000000	2.07846039970392	2.19450980392157	2.03161222339305	2.10152747567285	0.0838628221015052
"chr5-5"	"chr5"	5000001	6000000	"."	1000000	2.03552923760178	2.03607843137255	1.87355110642782	1.98171959180071	0.0936770586875425
"chr5-6"	"chr5"	6000001	7000000	"."	1000000	2.20577350111029	2.03137254901961	2.28029504741834	2.17248036584941	0.127757298006378
"chr5-7"	"chr5"	7000001	8000000	"."	1000000	2.01776461880089	1.96705882352941	2.00210748155954	1.99564364129661	0.0259635386982722
"chr5-8"	"chr5"	8000001	9000000	"."	1000000	1.98519615099926	1.98588235294118	2.0695468914647	2.01354179846838	0.0485030468055482
"chr5-9"	"chr5"	9000001	10000000	"."	1000000	1.98075499629904	1.87764705882353	2.17070600632244	2.00970268714834	0.148658545941439
"chr5-10"	"chr5"	10000001	11000000	"."	1000000	2.08882309400444	2.02666666666667	2.0695468914647	2.06167888404527	0.0318164190381816
"chr5-11"	"chr5"	11000001	12000000	"."	1000000	1.9259807549963	1.96235294117647	2.16438356164384	2.0175724192722	0.128436239532421
"chr5-12"	"chr5"	12000001	13000000	"."	1000000	2.02072538860104	1.98117647058824	1.64805057955743	1.88331747958223	0.204704457485559
"chr5-13"	"chr5"	13000001	14000000	"."	1000000	2.02812731310141	1.98745098039216	2.01685985247629	2.01081271532328	0.0210015930700229
"chr5-14"	"chr5"	14000001	15000000	"."	1000000	1.99259807549963	1.93098039215686	2.22128556375132	2.04828801046927	0.152955221572568
"chr5-15"	"chr5"	15000001	16000000	"."	1000000	1.96150999259808	1.91058823529412	2.10748155953635	1.99319326247618	0.10219891132207
"chr5-16"	"chr5"	16000001	17000000	"."	1000000	2.20133234641007	1.97333333333333	2.03371970495258	2.06946179489866	0.118127093574151
"chr5-17"	"chr5"	17000001	18000000	"."	1000000	1.94818652849741	2.28862745098039	2.27397260273973	2.17026219407251	0.192462703074406
"chr5-18"	"chr5"	18000001	19000000	"."	1000000	1.88897113249445	1.9121568627451	1.85458377239199	1.88523725587718	0.0289675949838174
"chr5-19"	"chr5"	19000001	20000000	"."	1000000	1.79570688378979	1.87607843137255	1.66701791359326	1.77960107625186	0.10545673426042
"chr5-20"	"chr5"	20000001	21000000	"."	1000000	2.07846039970392	1.89019607843137	1.53213909378293	1.83359852397274	0.277523340827088
"chr5-21"	"chr5"	21000001	22000000	"."	1000000	2.07698001480385	1.99686274509804	1.9072708113804	1.99370452376076	0.0848986702084714
"chr5-22"	"chr5"	22000001	23000000	"."	1000000	1.85788304959289	2.00156862745098	1.68598524762908	1.84847897489099	0.158001724264966
"chr5-23"	"chr5"	23000001	24000000	"."	1000000	1.95114729829756	1.90588235294118	1.66069546891465	1.83924170671779	0.156273152187995
"chr5-24"	"chr5"	24000001	25000000	"."	1000000	1.83863804589193	1.90117647058824	1.70916754478398	1.81632735375472	0.0979294753118635
"chr5-25"	"chr5"	25000001	26000000	"."	1000000	1.80754996299038	1.9043137254902	1.71548998946259	1.80911789264772	0.0944216321846501
"chr5-26"	"chr5"	26000001	27000000	"."	1000000	1.84011843079201	1.72235294117647	1.74710221285564	1.76985786160804	0.0620930132841342
"chr5-27"	"chr5"	27000001	28000000	"."	1000000	1.89489267209474	1.76627450980392	1.68598524762908	1.78238414317592	0.105381299169986
"chr5-28"	"chr5"	28000001	29000000	"."	1000000	1.94226498889711	1.83529411764706	1.63751317175975	1.80502409276797	0.154614434373919
"chr5-29"	"chr5"	29000001	30000000	"."	1000000	1.95114729829756	1.6721568627451	1.57007376185458	1.73112597429908	0.19726195054391
"chr5-30"	"chr5"	30000001	31000000	"."	1000000	1.86972612879349	1.84313725490196	1.79346680716544	1.83544339695363	0.0387074620892328
"chr5-31"	"chr5"	31000001	32000000	"."	1000000	2.06957809030348	1.95294117647059	2.09483667017914	2.03911864565107	0.0756929066035789
"chr5-32"	"chr5"	32000001	33000000	"."	1000000	2.04737231680237	2.05176470588235	2.10748155953635	2.06887286074036	0.0335081629979535
"chr5-33"	"chr5"	33000001	34000000	"."	1000000	1.93042190969652	2.02352941176471	2.0231822971549	1.99237787287204	0.053655718724969
"chr5-34"	"chr5"	34000001	35000000	"."	1000000	2.15692079940785	2.34196078431373	2.36880927291886	2.28923028554681	0.115367068207798
"chr5-35"	"chr5"	35000001	36000000	"."	1000000	1.87712805329386	2.08941176470588	1.9304531085353	1.96566430884501	0.11043534308886
"chr5-36"	"chr5"	36000001	37000000	"."	1000000	2.03849000740192	2.09254901960784	1.99578503688093	2.04227468796357	0.0484928854937399
"chr5-37"	"chr5"	37000001	38000000	"."	1000000	2.0340488527017	2.13960784313725	1.91148577449947	2.02838082344614	0.114166608369639
"chr5-38"	"chr5"	38000001	39000000	"."	1000000	2.18356772760918	2.03607843137255	1.96628029504742	2.06197548467638	0.110934440615557
"chr5-39"	"chr5"	39000001	40000000	"."	1000000	1.91709844559585	1.94666666666667	2.19599578503688	2.0199202990998	0.15320085667289
"chr5-40"	"chr5"	40000001	41000000	"."	1000000	2.09326424870466	1.9278431372549	1.95785036880927	1.99298591825628	0.0881301092392711
"chr5-41"	"chr5"	41000001	42000000	"."	1000000	2.16728349370836	2.13176470588235	2.03161222339305	2.11022014099459	0.0703548122333891
"chr5-42"	"chr5"	42000001	43000000	"."	1000000	1.94966691339748	2.15372549019608	1.87776606954689	1.99371949104682	0.143156811432156
"chr5-43"	"chr5"	43000001	44000000	"."	1000000	2.10658771280533	1.99843137254902	2.13698630136986	2.0806684622414	0.0728232293810423
"chr5-44"	"chr5"	44000001	45000000	"."	1000000	1.91857883049593	1.87450980392157	1.86722866174921	1.88677243205557	0.0277846899234762
"chr5-45"	"chr5"	45000001	46000000	"."	1000000	2.0680977054034	1.96862745098039	1.70495258166491	1.91389257934957	0.187657999704499
"chr5-46"	"chr5"	46000001	47000000	"."	1000000	1.89933382679497	1.64705882352941	1.32139093782929	1.62259452938456	0.289747082802401
"chr5-47"	"chr5"	47000001	48000000	"."	1000000	0.463360473723168	0.743529411764706	0.518440463645943	0.575110116377939	0.148432629891155
"chr5-48"	"chr5"	48000001	49000000	"."	1000000	0	0	0	0	0
"chr5-49"	"chr5"	49000001	50000000	"."	1000000	4.62176165803109	4.63529411764706	5.25395152792413	4.83700243453409	0.361151895640734
"chr5-50"	"chr5"	50000001	51000000	"."	1000000	2.36565507031828	2.23372549019608	2.36880927291886	2.32272994447774	0.0770962509464227
"chr5-51"	"chr5"	51000001	52000000	"."	1000000	1.88304959289415	1.90588235294118	1.8377239199157	1.87555195525034	0.034692274727963
"chr5-52"	"chr5"	52000001	53000000	"."	1000000	1.96447076239822	1.88705882352941	1.93466807165437	1.92873255252734	0.0390458046445163
"chr5-53"	"chr5"	53000001	54000000	"."	1000000	2.02812731310141	2.02980392156863	2.09905163329821	2.05232762265608	0.0404728629065496
"chr5-54"	"chr5"	54000001	55000000	"."	1000000	2.06957809030348	2.01098039215686	2.17913593256059	2.08656480500698	0.0853550396838462
"chr5-55"	"chr5"	55000001	56000000	"."	1000000	2.10362694300518	1.94666666666667	2.05268703898841	2.03432688288675	0.0800746750609929
"chr5-56"	"chr5"	56000001	57000000	"."	1000000	2.08734270910437	2.06588235294118	1.9304531085353	2.02789272352695	0.0850646556976113
"chr5-57"	"chr5"	57000001	58000000	"."	1000000	2.00444115470022	2.18352941176471	2.15173867228662	2.11323641291718	0.0955508709380095
"chr5-58"	"chr5"	58000001	59000000	"."	1000000	1.960029607698	2.02039215686275	2.02107481559536	2.00049886005204	0.0350490626879985
"chr5-59"	"chr5"	59000001	60000000	"."	1000000	2.18652849740933	2.00470588235294	2.13487881981033	2.10870439985753	0.0936946691727154
"chr5-60"	"chr5"	60000001	61000000	"."	1000000	2.01924500370096	2.10666666666667	1.98103266596417	2.0356481121106	0.0644031987346304
"chr5-61"	"chr5"	61000001	62000000	"."	1000000	2.05773501110289	1.9843137254902	2.12012644889357	2.05405839516222	0.0679809685731371
"chr5-62"	"chr5"	62000001	63000000	"."	1000000	1.96150999259808	2.21960784313726	2.12012644889357	2.10041476154297	0.1301731081172
"chr5-63"	"chr5"	63000001	64000000	"."	1000000	1.91857883049593	2.02666666666667	1.8145416227608	1.91992903997447	0.106068967479859
"chr5-64"	"chr5"	64000001	65000000	"."	1000000	2.01628423390081	1.93254901960784	2.05057955742887	1.99980427031251	0.0607165040535456
"chr5-65"	"chr5"	65000001	66000000	"."	1000000	2	1.88705882352941	1.86722866174921	1.91809582842621	0.0716207289822522
"chr5-66"	"chr5"	66000001	67000000	"."	1000000	2.01480384900074	2.01882352941176	2.03161222339305	2.02174653393518	0.00877714811376225
"chr5-67"	"chr5"	67000001	68000000	"."	1000000	1.99555884529978	1.8243137254902	2.13066385669125	1.98351214249374	0.153529941731569
"chr5-68"	"chr5"	68000001	69000000	"."	1000000	2.01628423390081	2.02980392156863	2.10115911485775	2.0490824234424	0.0456035287037743
"chr5-69"	"chr5"	69000001	70000000	"."	1000000	1.71872686898594	1.67058823529412	1.95995785036881	1.78309098488295	0.155050791979668
"chr5-70"	"chr5"	70000001	71000000	"."	1000000	1.52035529237602	1.36156862745098	1.91570073761855	1.59920821914851	0.28535755978269
"chr5-71"	"chr5"	71000001	72000000	"."	1000000	1.8919319022946	2.03137254901961	2.04847207586934	1.99059217572785	0.0858690026730479
"chr5-72"	"chr5"	72000001	73000000	"."	1000000	2.22649888971132	2.02509803921569	2.17702845100105	2.14287512664269	0.104954336826248
"chr5-73"	"chr5"	73000001	74000000	"."	1000000	1.92301998519615	1.83843137254902	2.10115911485775	1.95420349086764	0.134111054406909
"chr5-74"	"chr5"	74000001	75000000	"."	1000000	2.08882309400444	2.03607843137255	2.05690200210748	2.06060117582816	0.0265661960713203
"chr5-75"	"chr5"	75000001	76000000	"."	1000000	2.01480384900074	1.94823529411765	1.88198103266596	1.94834005859478	0.0664114701423794
"chr5-76"	"chr5"	76000001	77000000	"."	1000000	2.07698001480385	2.13803921568627	2.22971548998946	2.14824490682653	0.0768774898379329
"chr5-77"	"chr5"	77000001	78000000	"."	1000000	1.99703923019985	2.05803921568627	2.02950474183351	2.02819439590654	0.0305210961823487
"chr5-78"	"chr5"	78000001	79000000	"."	1000000	2.03849000740192	2.05803921568627	1.9072708113804	2.0012666781562	0.0819875607292752
"chr5-79"	"chr5"	79000001	80000000	"."	1000000	1.97039230199852	2.08470588235294	2.10115911485775	2.05208576640307	0.0712253031567944
"chr5-80"	"chr5"	80000001	81000000	"."	1000000	2.01036269430052	1.98588235294118	1.92202318229715	1.97275607651295	0.045609118549921
"chr5-81"	"chr5"	81000001	82000000	"."	1000000	1.91857883049593	1.94039215686275	2.10958904109589	1.98952000948485	0.104553261861145
"chr5-82"	"chr5"	82000001	83000000	"."	1000000	2.0740192450037	1.99843137254902	2.05690200210748	2.04311753988673	0.0396344567843778
"chr5-83"	"chr5"	83000001	84000000	"."	1000000	1.88749074759437	2.03137254901961	1.99367755532139	1.97084695064512	0.0746084484341789
"chr5-84"	"chr5"	84000001	85000000	"."	1000000	1.95410806809771	1.84156862745098	1.68387776606955	1.82651815387274	0.13574237216048
"chr5-85"	"chr5"	85000001	86000000	"."	1000000	1.8119911176906	1.86980392156863	1.58693361433087	1.75624288453003	0.149448324863776
"chr5-86"	"chr5"	86000001	87000000	"."	1000000	1.93042190969652	1.73803921568627	1.92834562697576	1.86560225078619	0.110477706712305
"chr5-87"	"chr5"	87000001	88000000	"."	1000000	1.96150999259808	1.95607843137255	1.9304531085353	1.94934717750197	0.0165865863252435
"chr5-88"	"chr5"	88000001	89000000	"."	1000000	2.03700962250185	1.9843137254902	1.93256059009484	1.98462797936229	0.0522252253160525
"chr5-89"	"chr5"	89000001	90000000	"."	1000000	1.95262768319763	2.02980392156863	1.9304531085353	1.97096157110052	0.05215117061795
"chr5-90"	"chr5"	90000001	91000000	"."	1000000	2.02812731310141	2.02980392156863	2.06743940990516	2.0417902148584	0.0222286675016365
"chr5-91"	"chr5"	91000001	92000000	"."	1000000	2.09918578830496	1.97176470588235	1.92202318229715	1.99765789216149	0.0913755441222304
"chr5-92"	"chr5"	92000001	93000000	"."	1000000	1.88749074759437	1.89490196078431	1.75342465753425	1.84527245530431	0.07962879495914
"chr5-93"	"chr5"	93000001	94000000	"."	1000000	1.88749074759437	1.9043137254902	1.78292939936776	1.85824462415078	0.0657650397962962
"chr5-94"	"chr5"	94000001	95000000	"."	1000000	1.88304959289415	2.0078431372549	1.99367755532139	1.96152342849015	0.0683284207540268
"chr5-95"	"chr5"	95000001	96000000	"."	1000000	2.14359733530718	1.91843137254902	2.1854583772392	2.0824956950318	0.143617245279628
"chr5-96"	"chr5"	96000001	97000000	"."	1000000	1.99851961509993	2.01882352941176	2.09483667017914	2.03739327156361	0.05077273153448
"chr5-97"	"chr5"	97000001	98000000	"."	1000000	2.01480384900074	1.92941176470588	1.98103266596417	1.97508275989027	0.0430058490413951
"chr5-98"	"chr5"	98000001	99000000	"."	1000000	1.85048112509252	2.04235294117647	1.75553213909378	1.88278873512093	0.146114268215495
"chr5-99"	"chr5"	99000001	100000000	"."	1000000	1.90525536639526	1.95921568627451	1.86301369863014	1.90916158376664	0.0482198040984857
"chr5-100"	"chr5"	100000001	101000000	"."	1000000	1.90229459659511	1.86039215686275	1.84826132771338	1.87031602705708	0.0283506778796718
"chr5-101"	"chr5"	101000001	102000000	"."	1000000	1.82975573649149	1.95921568627451	1.81243414120126	1.86713518798909	0.0802129854775293
"chr5-102"	"chr5"	102000001	103000000	"."	1000000	1.85048112509252	1.94039215686275	1.8840885142255	1.89165393206026	0.0454304420929101
"chr5-103"	"chr5"	103000001	104000000	"."	1000000	2.01480384900074	2.01882352941176	2.01264488935722	2.01542408925657	0.00313566926064133
"chr5-104"	"chr5"	104000001	105000000	"."	1000000	1.8460399703923	1.81176470588235	1.70073761854584	1.78618076494016	0.0759545712161452
"chr5-105"	"chr5"	105000001	106000000	"."	1000000	1.83715766099186	1.78823529411765	1.77871443624868	1.80136913045273	0.0313572299837351
"chr5-106"	"chr5"	106000001	107000000	"."	1000000	1.98667653589933	1.86666666666667	1.63962065331928	1.83098795196176	0.176257409548081
"chr5-107"	"chr5"	107000001	108000000	"."	1000000	2.12879348630644	1.96078431372549	2.01053740779768	2.0333717359432	0.0863007846095668
