""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"mean"	"sd"
"chr4-84"	"chr4"	84000001	85000000	"."	1000000	1.42934782608696	1.43174603174603	1.6071964017991	1.37668834417209	1.69201877934272	1.68723404255319	1.66231578947368	1.66796116504854	1.6434456928839	1.87973273942094	1.70384254920337	1.61650266924823	0.14827546910058
"chr4-85"	"chr4"	85000001	86000000	"."	1000000	1.20380434782609	1.12063492063492	1.45727136431784	1.22261130565283	1.44976525821596	1.3531914893617	1.55115789473684	1.43106796116505	1.39625468164794	1.83518930957684	1.50702905342081	1.41163432605062	0.194714132097758
"chr4-86"	"chr4"	86000001	87000000	"."	1000000	1.79619565217391	1.75555555555556	1.98500749625187	1.62281140570285	1.82347417840376	1.8936170212766	2.16589473684211	1.87184466019417	1.88014981273408	1.87676317743133	1.68509840674789	1.8505829184831	0.146062711412575
"chr4-87"	"chr4"	87000001	88000000	"."	1000000	1.83695652173913	2.19047619047619	2.22788605697151	2.07103551775888	2.05633802816901	2.08510638297872	2.29894736842105	2.22135922330097	2.14232209737828	2.0445434298441	2.15745079662605	2.12112923760581	0.124203138054154
"chr4-88"	"chr4"	88000001	89000000	"."	1000000	2.26086956521739	2.33650793650794	2.50674662668666	2.00500250125063	2.43380281690141	2.2936170212766	2.44547368421053	2.36504854368932	2.16329588014981	2.17371937639198	2.31302717900656	2.29973737557171	0.145180341410014
"chr4-89"	"chr4"	89000001	90000000	"."	1000000	1.20652173913043	1.32380952380952	1.26536731634183	1.41270635317659	1.33145539906103	1.3531914893617	1.51410526315789	1.48349514563107	1.51910112359551	1.71046770601336	1.63074039362699	1.43190558662781	0.155250075282743
"chr4-90"	"chr4"	90000001	91000000	"."	1000000	1.03532608695652	1.08571428571429	1.1304347826087	1.04652326163082	1.22065727699531	1.21063829787234	1.55284210526316	1.13398058252427	1.14606741573034	1.60207869339272	1.08716026241799	1.20467482282786	0.19365886865146
"chr4-91"	"chr4"	91000001	92000000	"."	1000000	0.888586956521739	0.885714285714286	1.13643178410795	0.922461230615308	1.02910798122066	1.03829787234043	1.50063157894737	1.07961165048544	1.11161048689139	1.41796585003712	1.15089034676664	1.10557363851348	0.199173417462863
"chr4-92"	"chr4"	92000001	93000000	"."	1000000	1.01902173913043	0.831746031746032	0.941529235382309	0.810405202601301	0.873239436619718	0.836170212765957	1.35242105263158	0.959223300970874	1.03220973782772	1.5011135857461	0.834114339268978	0.999199443153727	0.227260052518298
"chr4-93"	"chr4"	93000001	94000000	"."	1000000	0.861413043478261	0.892063492063492	0.926536731634183	0.890445222611306	0.922065727699531	1.04468085106383	1.19747368421053	1.01553398058252	1.2374531835206	1.25909428359317	1.04217432052484	1.02626677463475	0.146036359373269
"chr4-94"	"chr4"	94000001	95000000	"."	1000000	1.60054347826087	1.4984126984127	1.87106446776612	1.57078539269635	1.5906103286385	2.00851063829787	1.90821052631579	1.99417475728155	1.80374531835206	1.92279138827023	1.67572633552015	1.76768866634656	0.185502783124519
"chr4-95"	"chr4"	95000001	96000000	"."	1000000	1.02173913043478	1.17777777777778	1.09145427286357	1.16658329164582	1.2018779342723	1.25106382978723	1.49894736842105	1.29514563106796	1.36928838951311	1.66592427616926	1.41893158388004	1.28715758962117	0.188763610438036
"chr4-96"	"chr4"	96000001	97000000	"."	1000000	0.921195652173913	0.796825396825397	0.974512743628186	0.776388194097049	0.867605633802817	0.978723404255319	1.12842105263158	1.08543689320388	1.05468164794007	1.40014847809948	1.03842549203374	1.00203314442649	0.174486163044674
"chr4-97"	"chr4"	97000001	98000000	"."	1000000	1.08423913043478	1.02539682539683	1.2263868065967	0.992496248124062	0.99906103286385	1.1531914893617	1.60336842105263	1.11067961165049	1.13408239700375	1.42835931700074	1.1340206185567	1.17193471800384	0.187902837764888
"chr4-98"	"chr4"	98000001	99000000	"."	1000000	2.1875	1.81904761904762	2.16791604197901	1.85492746373187	2.17464788732394	2.09787234042553	2.42021052631579	2.03300970873786	2.02846441947566	2.00890868596882	2.06935332708529	2.07835072909922	0.165245734152368
"chr4-99"	"chr4"	99000001	100000000	"."	1000000	1.71467391304348	1.55555555555556	1.61319340329835	1.75287643821911	1.78028169014085	1.91063829787234	2.01936842105263	1.87184466019417	1.76629213483146	1.92130660727543	1.77694470477976	1.78936143875119	0.136089256436819
"chr4-100"	"chr4"	100000001	101000000	"."	1000000	1.12228260869565	1.07301587301587	1.07946026986507	1.08054027013507	1.14929577464789	1.20425531914894	1.38442105263158	1.13980582524272	1.41123595505618	1.67037861915367	1.52952202436739	1.25856487199637	0.206862770118908
"chr4-101"	"chr4"	101000001	102000000	"."	1000000	1.11413043478261	1.10793650793651	1.42728635682159	1.24462231115558	1.34647887323944	1.37872340425532	1.57978947368421	1.34174757281553	1.39625468164794	1.73867854491463	1.40018744142455	1.37053050933435	0.183332574159143
"chr4-102"	"chr4"	102000001	103000000	"."	1000000	1.67663043478261	1.74603174603175	1.82008995502249	1.50875437718859	1.84600938967136	1.65744680851064	2.09347368421053	1.78058252427184	1.77078651685393	1.89012620638456	1.74695407685098	1.77608051997993	0.147580091156023
"chr4-103"	"chr4"	103000001	104000000	"."	1000000	1.26358695652174	1.24444444444444	1.28335832083958	1.27063531765883	1.28450704225352	1.26808510638298	1.85936842105263	1.37281553398058	1.34531835205993	1.65107646622123	1.3514526710403	1.38133169385961	0.194986617749784
"chr4-104"	"chr4"	104000001	105000000	"."	1000000	1.05163043478261	0.86031746031746	0.974512743628186	0.940470235117559	0.931455399061033	0.951063829787234	1.50063157894737	1.0368932038835	0.912359550561798	1.34075723830735	1.09465791940019	1.05406814489039	0.196483068626386
"chr4-105"	"chr4"	105000001	106000000	"."	1000000	1.45652173913043	1.33015873015873	1.52923538230885	1.22061030515258	1.5849765258216	1.50851063829787	1.73305263157895	1.59805825242718	1.75131086142322	1.7728285077951	1.58950328022493	1.55225153221086	0.172175215475082
"chr4-106"	"chr4"	106000001	107000000	"."	1000000	1.125	1.18412698412698	1.29235382308846	1.10855427713857	1.22629107981221	1.46382978723404	1.62021052631579	1.30873786407767	1.1685393258427	1.41796585003712	1.16963448922212	1.2804767278996	0.161135377090187
"chr4-107"	"chr4"	107000001	108000000	"."	1000000	1.13858695652174	1.07301587301587	1.30734632683658	1.27463731865933	1.32206572769953	1.36382978723404	1.37768421052632	1.35145631067961	1.57153558052434	1.76391982182628	1.55576382380506	1.3727128852117	0.196907701954251
"chr4-108"	"chr4"	108000001	109000000	"."	1000000	1.97554347826087	1.85396825396825	2.23988005997002	1.98899449724862	2.10516431924883	2.11489361702128	1.99915789473684	2.04854368932039	2.05692883895131	1.93170007423905	2.01499531396439	2.02997909426635	0.102200126094317
"chr4-109"	"chr4"	109000001	110000000	"."	1000000	1.83152173913043	1.85714285714286	2.06896551724138	1.82891445722861	1.88544600938967	2.21702127659574	2.00252631578947	2.1495145631068	1.96704119850187	1.909428359317	1.91377694470478	1.9664817489226	0.13029472227441
"chr4-110"	"chr4"	110000001	111000000	"."	1000000	1.75815217391304	1.66349206349206	1.99700149925037	1.84292146073037	1.92488262910798	2.00212765957447	1.89136842105263	1.9495145631068	1.91760299625468	1.78173719376392	1.941893158388	1.87915398351221	0.106569382842013
"chr4-111"	"chr4"	111000001	112000000	"."	1000000	0.945652173913043	0.86984126984127	0.980509745127436	0.948474237118559	1.05915492957746	1.04468085106383	1.46021052631579	1.13398058252427	1.20449438202247	1.59465478841871	0.989690721649485	1.11194038250658	0.227128019843035
"chr4-112"	"chr4"	112000001	113000000	"."	1000000	2.0625	2.03492063492063	2.83658170914543	2.02701350675338	2.44319248826291	2.11914893617021	2.60042105263158	2.26796116504854	2.11086142322097	2.00593912397921	2.09559512652296	2.23673956060508	0.274519799811315
"chr4-113"	"chr4"	113000001	114000000	"."	1000000	1.16576086956522	1.16190476190476	1.33733133433283	1.23261630815408	1.13239436619718	1.32553191489362	1.35073684210526	1.34563106796116	1.67940074906367	1.57238307349666	1.65698219306467	1.36006122552174	0.195529402496123
"chr4-114"	"chr4"	114000001	115000000	"."	1000000	1.03804347826087	0.920634920634921	0.941529235382309	0.95647823911956	1.1924882629108	1.17446808510638	1.31536842105263	1.33203883495146	1.12209737827715	1.50408314773571	1.22024367385192	1.15613397066216	0.184286692352222
"chr4-115"	"chr4"	115000001	116000000	"."	1000000	0.91304347826087	0.819047619047619	0.980509745127436	0.732366183091546	0.871361502347418	0.908510638297872	1.35410526315789	0.959223300970874	0.975280898876404	1.25909428359317	0.809746954076851	0.962026351531632	0.187712412821358
"chr4-116"	"chr4"	116000001	117000000	"."	1000000	0.820652173913043	0.742857142857143	0.983508245877061	0.734367183591796	0.903286384976526	0.982978723404255	1.184	0.976699029126214	0.888389513108614	1.2293986636971	0.84348641049672	0.935420315549861	0.160269867582497
"chr4-117"	"chr4"	117000001	118000000	"."	1000000	0.885869565217391	0.838095238095238	0.995502248875562	0.926463231615808	0.910798122065728	1.08085106382979	1.39115789473684	1.11650485436893	1.08164794007491	1.40460282108389	1.05154639175258	1.06209448833788	0.188772991326996
"chr4-118"	"chr4"	118000001	119000000	"."	1000000	1.54076086956522	1.72698412698413	2.06596701649175	1.70085042521261	1.70140845070423	1.96382978723404	1.85263157894737	1.83883495145631	1.82621722846442	1.95100222717149	1.76569821930647	1.81219862559437	0.147299973708499
"chr4-119"	"chr4"	119000001	120000000	"."	1000000	1.42934782608696	1.33650793650794	1.43628185907046	1.47673836918459	1.38403755868545	1.46595744680851	1.80547368421053	1.59417475728155	1.55355805243446	1.70749814402376	1.57450796626054	1.52400760005043	0.140800247748724
"chr4-120"	"chr4"	120000001	121000000	"."	1000000	1.125	1.09206349206349	1.35532233883058	1.07853926963482	1.16431924882629	1.24468085106383	1.504	1.25825242718447	1.40674157303371	1.61692650334076	1.52014995313964	1.30599960519251	0.187270544354482
"chr4-121"	"chr4"	121000001	122000000	"."	1000000	1.5625	1.66031746031746	1.64617691154423	1.46273136568284	1.72582159624413	1.72340425531915	1.60673684210526	1.55533980582524	1.67790262172285	1.79361544172235	1.86316776007498	1.66161036914168	0.114095507224334
"chr4-122"	"chr4"	122000001	123000000	"."	1000000	1.66576086956522	1.55873015873016	1.81109445277361	1.5927963981991	1.68450704225352	1.62127659574468	1.66568421052632	1.75339805825243	1.78876404494382	1.76688938381589	1.49578256794752	1.6731530711593	0.100777020871484
"chr4-123"	"chr4"	123000001	124000000	"."	1000000	1.49728260869565	1.63174603174603	1.78410794602699	1.59079539769885	1.78967136150235	1.80851063829787	1.90989473684211	1.8	1.84119850187266	1.87676317743133	1.79194001874414	1.75653731080527	0.127709870859368
"chr4-124"	"chr4"	124000001	125000000	"."	1000000	1.04076086956522	0.971428571428571	1.04647676161919	0.902451225612806	1.11924882629108	1.22340425531915	1.45010526315789	1.11456310679612	1.27340823970037	1.57980697847068	1.00093720712277	1.15659920955308	0.208608596279852
"chr4-125"	"chr4"	125000001	126000000	"."	1000000	1.05978260869565	0.980952380952381	1.27736131934033	0.818409204602301	1.07793427230047	1.03617021276596	1.408	1.12621359223301	1.15056179775281	1.37936154417223	1.16026241799438	1.1340917591645	0.172655343564769
"chr4-126"	"chr4"	126000001	127000000	"."	1000000	0.915760869565217	1.04761904761905	1.18440779610195	0.940470235117559	1.07417840375587	1.07234042553191	1.36757894736842	1.18252427184466	1.06816479400749	1.35560504825538	1.13589503280225	1.12223135199725	0.1453623438098
"chr4-127"	"chr4"	127000001	128000000	"."	1000000	1.53260869565217	1.44761904761905	1.35532233883058	1.37068534267134	1.5868544600939	1.6063829787234	2.09347368421053	1.6504854368932	1.72734082397004	1.7728285077951	1.75820056232427	1.62743653443487	0.211972855646838
"chr4-128"	"chr4"	128000001	129000000	"."	1000000	2.37771739130435	2.19047619047619	2.77061469265367	2.24512256128064	2.44694835680751	2.67446808510638	2.58694736842105	2.46990291262136	2.20074906367041	2.23459539717892	2.1593252108716	2.39607883912655	0.211642733964613
"chr4-129"	"chr4"	129000001	130000000	"."	1000000	1.01086956521739	1.17777777777778	1.1664167916042	0.996498249124562	1.02159624413146	1.17659574468085	1.46863157894737	1.29708737864078	1.15355805243446	1.52635486265776	1.43392689784442	1.22084664936918	0.187450052096882
"chr4-130"	"chr4"	130000001	131000000	"."	1000000	0.951086956521739	0.847619047619048	0.836581709145427	0.858429214607304	0.914553990610329	0.965957446808511	1.16884210526316	0.963106796116505	0.985767790262172	1.32887899034892	0.991565135895033	0.982944471199832	0.146943607487532
"chr4-131"	"chr4"	131000001	132000000	"."	1000000	1.375	1.58730158730159	1.58620689655172	1.6528264132066	1.11173708920188	1.33617021276596	1.68757894736842	1.25436893203883	1.20898876404494	1.60207869339272	1.19587628865979	1.41801216586659	0.209952293474887
"chr4-132"	"chr4"	132000001	133000000	"."	1000000	0.861413043478261	0.822222222222222	0.974512743628186	0.844422211105553	0.833802816901408	0.974468085106383	1.27663157894737	1.05242718446602	1.03071161048689	1.35560504825538	0.963448922211809	0.99906049698268	0.176617320566239
"chr4-133"	"chr4"	133000001	134000000	"."	1000000	0.896739130434783	0.806349206349206	0.95352323838081	0.808404202101051	0.95962441314554	1.07872340425532	1.21936842105263	1.14368932038835	1.10262172284644	1.29769858945805	0.901593252108716	1.01530317277463	0.164284101993292
"chr4-134"	"chr4"	134000001	135000000	"."	1000000	0.896739130434783	0.863492063492064	0.995502248875562	0.840420210105053	0.871361502347418	0.921276595744681	1.32547368421053	1.11067961165049	0.945318352059925	1.28285077951002	0.909090909090909	0.996564098865584	0.169363734413178
"chr4-135"	"chr4"	135000001	136000000	"."	1000000	0.804347826086957	0.774603174603175	1.01949025487256	0.8024012006003	0.843192488262911	0.897872340425532	1.23115789473684	0.862135922330097	0.889887640449438	1.48181143281366	0.856607310215558	0.951227953217912	0.217860139170122
"chr4-136"	"chr4"	136000001	137000000	"."	1000000	0.956521739130435	0.86031746031746	0.986506746626687	0.760380190095048	1.01784037558685	0.882978723404255	1.08968421052632	1.07378640776699	1.0187265917603	1.44023756495917	1.07216494845361	1.01446772351156	0.174231557238556
"chr4-137"	"chr4"	137000001	138000000	"."	1000000	1	1	1.2623688155922	0.888444222111056	1.03474178403756	1.02127659574468	1.24294736842105	1.1747572815534	1.11011235955056	1.51744617668894	0.969072164948454	1.11101516078617	0.178260788354449
"chr4-138"	"chr4"	138000001	139000000	"."	1000000	1.72826086956522	1.52698412698413	1.85007496251874	1.6168084042021	1.83661971830986	1.88085106382979	1.65894736842105	1.91650485436893	1.61348314606742	1.98218262806236	1.85004686035614	1.76916036388052	0.147349847960251
"chr4-139"	"chr4"	139000001	140000000	"."	1000000	2.8070652173913	2.96190476190476	3.73013493253373	2.82741370685343	2.76995305164319	3.14468085106383	2.81936842105263	2.79611650485437	2.35805243445693	2.33556050482554	2.39737582005623	2.81342056423963	0.397920871202378
"chr4-140"	"chr4"	140000001	141000000	"."	1000000	2.1195652173913	2.21269841269841	1.88905547226387	1.97298649324662	2.04694835680751	1.97021276595745	2.10021052631579	2.1747572815534	2.01947565543071	1.93912397921307	2.0506091846298	2.04505848595527	0.100280656271798
"chr4-141"	"chr4"	141000001	142000000	"."	1000000	1.28532608695652	1.26984126984127	1.23538230884558	1.16258129064532	1.32957746478873	1.34468085106383	1.65389473684211	1.41747572815534	1.57752808988764	1.78619153674833	1.74133083411434	1.43671001798991	0.216492146227188
"chr4-142"	"chr4"	142000001	143000000	"."	1000000	0.96195652173913	1.16825396825397	1.25337331334333	1.08854427213607	1.04788732394366	1.05957446808511	1.35073684210526	1.10097087378641	1.24044943820225	1.62286562731997	1.38331771321462	1.20708457837543	0.19021943475935
"chr4-143"	"chr4"	143000001	144000000	"."	1000000	1.60326086956522	1.55555555555556	1.64617691154423	1.49274637318659	1.54553990610329	1.48297872340426	1.91831578947368	1.76504854368932	1.85917602996255	1.81440237564959	1.82193064667291	1.6822847022552	0.157722143273779
"chr4-144"	"chr4"	144000001	145000000	"."	1000000	1.125	1.33650793650794	1.26836581709145	1.23061530765383	1.35399061032864	1.38936170212766	1.63368421052632	1.61941747572816	1.56404494382022	1.77728285077951	1.6194939081537	1.4470695238834	0.205843891917791
"chr4-145"	"chr4"	145000001	146000000	"."	1000000	1.9320652173913	2.13015873015873	2.23988005997002	2.06903451725863	2.14835680751174	2.14042553191489	2.18105263157895	2.26601941747573	2.2501872659176	1.92724573125464	1.97938144329897	2.11489157761193	0.12339013394681
"chr4-146"	"chr4"	146000001	147000000	"."	1000000	1.27989130434783	1.4	1.33433283358321	1.38069034517259	1.44600938967136	1.45531914893617	1.57305263157895	1.49514563106796	1.64794007490637	1.72234595397179	1.86316776007498	1.5088995521192	0.176845539005299
