""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"mean"	"sd"
"chr3-61"	"chr3"	61000001	62000000	"."	1000000	2.08734270910437	2.10039215686275	1.93888303477345	2.1266846361186	2.06032045240339	2.08100289296046	1.83092155369383	2.13123844731978	1.98232931726908	2.03767946672286	0.10064620228931
"chr3-62"	"chr3"	62000001	63000000	"."	1000000	1.98667653589933	2.10196078431373	2.10958904109589	2.09703504043127	2.00942507068803	2.07328833172613	1.86900228484387	2.17560073937153	2.14457831325301	2.0630173490692	0.0939529921767121
"chr3-63"	"chr3"	63000001	64000000	"."	1000000	1.9659511472983	1.97803921568627	2.04425711275026	2.14824797843666	2.09802073515551	2.01542912246866	2.01980198019802	2.02587800369686	1.99678714859438	2.03249027158721	0.0580898335307646
"chr3-64"	"chr3"	64000001	65000000	"."	1000000	2.1139896373057	2.23686274509804	2.02739726027397	1.97035040431267	2.10933081998115	2.05785920925747	2.03198781416603	1.97042513863216	1.94698795180723	2.05168788675938	0.0913041985013842
"chr3-65"	"chr3"	65000001	66000000	"."	1000000	2.11250925240563	2.07372549019608	1.97049525816649	2.08086253369272	1.93213949104618	2.05593056894889	1.96191926884996	2.0720887245841	2.08995983935743	2.03884782524972	0.0655683359179704
"chr3-66"	"chr3"	66000001	67000000	"."	1000000	2.16136195410807	2.12235294117647	2.10326659641728	1.93800539083558	2.07728557964185	1.91899710703954	2.05331302361005	2.22365988909427	1.90682730923695	2.05611886568445	0.112501669124538
"chr3-67"	"chr3"	67000001	68000000	"."	1000000	1.98667653589933	1.98117647058824	2.10958904109589	1.94339622641509	1.90951932139491	2.05593056894889	1.93907083015994	2.01109057301294	2.20240963855422	2.01542880067438	0.0933562813405343
"chr3-68"	"chr3"	68000001	69000000	"."	1000000	2.14951887490748	2.07058823529412	2.11801896733404	2.03234501347709	2.00565504241282	1.91513982642237	2.06092916984006	2.04251386321627	1.92449799196787	2.03546744276357	0.0786172596201431
"chr3-69"	"chr3"	69000001	70000000	"."	1000000	2.04885270170244	1.95137254901961	2.25289778714436	1.85175202156334	1.937794533459	1.83992285438766	2.08834729626809	1.92236598890943	1.96787148594378	1.98457524648863	0.128891136518335
"chr3-70"	"chr3"	70000001	71000000	"."	1000000	1.89785344189489	2.03764705882353	1.95574288724974	2.06199460916442	2.05466540999057	2.07328833172613	2.02741812642803	2.09242144177449	2.09317269076305	2.03268933309054	0.0655458093256603
"chr3-71"	"chr3"	71000001	72000000	"."	1000000	2.12139156180607	2.01725490196078	2.15384615384615	2.19137466307278	1.98491988689915	1.95178399228544	2.1051028179741	2.07948243992606	1.93734939759036	2.06027842392899	0.0911499450854561
"chr3-72"	"chr3"	72000001	73000000	"."	1000000	2.23242042931162	2.08470588235294	2.11801896733404	2.09703504043127	1.92648444863336	2.0327868852459	2.11576542269612	2.12014787430684	1.98714859437751	2.0793903938544	0.0882432192984769
"chr3-73"	"chr3"	73000001	74000000	"."	1000000	2.04441154700222	2.02196078431373	1.98524762908325	2.11859838274933	2.18473138548539	2.13886210221794	2.03655750190404	2.09242144177449	2.00803212851406	2.0700914336716	0.066964212340717
"chr3-74"	"chr3"	74000001	75000000	"."	1000000	2.0340488527017	2.11607843137255	1.93256059009484	2.07277628032345	1.93402450518379	2.08486017357763	1.996953541508	2.11275415896488	2.14939759036145	2.04816156934314	0.0792137874574525
"chr3-75"	"chr3"	75000001	76000000	"."	1000000	2.34937083641747	2.2243137254902	2.29715489989463	2.34501347708895	2.12252591894439	2.35294117647059	2.30616907844631	2.28280961182994	2.24578313253012	2.2806757619014	0.0745085708612948
"chr3-76"	"chr3"	76000001	77000000	"."	1000000	1.97187268689859	2.01254901960784	1.74288724973656	2.08086253369272	1.85485391140434	2.08293153326905	2.0974866717441	1.80406654343808	2.04497991967872	1.96583222994111	0.132735263178632
"chr3-77"	"chr3"	77000001	78000000	"."	1000000	1.95558845299778	1.87921568627451	1.88830347734457	2.1832884097035	2.10933081998115	2.16779170684667	2.1020563594821	2.03327171903882	2.09638554216867	2.0461369082042	0.11423354760555
"chr3-78"	"chr3"	78000001	79000000	"."	1000000	1.92894152479645	1.82588235294118	1.84193888303477	1.92991913746631	1.95852968897267	2.08486017357763	2	1.92051756007394	2.13333333333333	1.95821362824403	0.101588797312542
"chr3-79"	"chr3"	79000001	80000000	"."	1000000	1.92153960029608	1.84941176470588	1.94309799789252	2.15094339622642	2.05089538171536	2.00964320154291	1.96801218583397	1.80406654343808	2.02409638554217	1.96907849524371	0.105431523511075
"chr3-80"	"chr3"	80000001	81000000	"."	1000000	1.83419689119171	1.8243137254902	1.67755532139094	1.77628032345013	1.92459943449576	2.09450337512054	1.96344249809596	1.71164510166359	2.05140562248996	1.87310469926542	0.145430101679042
"chr3-81"	"chr3"	81000001	82000000	"."	1000000	1.98963730569948	1.86823529411765	1.91570073761855	1.92183288409704	1.93967954759661	1.9344262295082	2.01066260472201	1.75785582255083	1.99036144578313	1.92537687463261	0.0769311064636276
"chr3-82"	"chr3"	82000001	83000000	"."	1000000	1.99703923019985	1.90274509803922	1.74710221285564	1.98652291105121	1.96041470311027	1.98457087753134	2.07159177456207	1.76894639556377	2.04497991967872	1.94043479139912	0.114024928816843
"chr3-83"	"chr3"	83000001	84000000	"."	1000000	1.87268689859363	2.0078431372549	1.64805057955743	1.65498652291105	2.02827521206409	2.10414657666345	1.92536176694593	1.69685767097967	2.07710843373494	1.89059075541168	0.182516175440848
"chr3-84"	"chr3"	84000001	85000000	"."	1000000	1.92301998519615	1.8556862745098	1.69441517386723	1.92991913746631	1.86804901036758	2.05014464802314	1.88118811881188	1.82439926062847	1.98393574297189	1.89008415020472	0.10090083838703
"chr3-85"	"chr3"	85000001	86000000	"."	1000000	2.03700962250185	1.78352941176471	1.68387776606955	1.97574123989218	1.97172478793591	2.13693346190935	2.03808073115004	1.70240295748614	1.98232931726908	1.92351436621987	0.160459172305964
"chr3-86"	"chr3"	86000001	87000000	"."	1000000	1.87860843819393	1.98901960784314	1.73024236037935	2.11051212938005	1.9698397737983	2.07907425265188	2.07159177456207	1.79297597042514	2.14457831325301	1.9740491800541	0.14569968514341
"chr3-87"	"chr3"	87000001	88000000	"."	1000000	1.90673575129534	1.85411764705882	1.93466807165437	1.92452830188679	1.90951932139491	1.99614271938284	1.99238385376999	1.78558225508318	2.05461847389558	1.92869959949131	0.0801624753026224
"chr3-88"	"chr3"	88000001	89000000	"."	1000000	1.88897113249445	1.92941176470588	1.88619599578504	2.07008086253369	1.84919886899152	2.04050144648023	1.97867479055598	1.81330868761553	1.96465863453815	1.93566690930005	0.0857779393915357
"chr3-89"	"chr3"	89000001	90000000	"."	1000000	1.93042190969652	1.77411764705882	1.78925184404636	1.92183288409704	1.85108388312912	2.09257473481196	1.96344249809596	1.80221811460259	1.86345381526104	1.88759970342216	0.101568614937682
"chr3-90"	"chr3"	90000001	91000000	"."	1000000	2.59363434492968	2.29490196078431	2.61959957850369	2.10242587601078	2.2186616399623	2.42622950819672	2.07159177456207	2.35859519408503	2.40321285140562	2.34320585871558	0.193465840652772
"chr3-91"	"chr3"	91000001	92000000	"."	1000000	2.14951887490748	2.26509803921569	2.52054794520548	2.47978436657682	2.72761545711593	2.42044358727097	2.35338918507235	2.05730129390018	2.45140562248996	2.38056715241721	0.202621970200631
"chr3-92"	"chr3"	92000001	93000000	"."	1000000	1.97483345669874	2.39058823529412	2.50579557428873	2.73584905660377	2.85579641847314	2.57666345226615	3.04493526275704	2.45841035120148	2.69236947791165	2.58169347616609	0.306497005294368
"chr3-93"	"chr3"	93000001	94000000	"."	1000000	9.68763878608438	6.02666666666667	8.87038988408851	6.1644204851752	13.813383600377	12.304725168756	8.97029702970297	4.66728280961183	15.8200803212851	9.5916538613053	3.76824006975405
"chr3-94"	"chr3"	94000001	95000000	"."	1000000	1.92301998519615	1.9356862745098	1.7913593256059	1.98652291105121	1.85673892554194	2.18129218900675	2.11119573495811	1.97597042513863	1.95341365461847	1.96835549173633	0.118988003355999
"chr3-95"	"chr3"	95000001	96000000	"."	1000000	1.91265729089563	1.84156862745098	1.82507903055848	1.84905660377358	1.95098963242224	2.15236258437801	1.94211728865194	1.86136783733826	2.07550200803213	1.93452232261125	0.112589285787307
"chr3-96"	"chr3"	96000001	97000000	"."	1000000	2	1.74588235294118	1.82297154899895	1.92452830188679	1.85296889726673	2.16586306653809	1.97105864432597	1.77818853974122	1.90200803212851	1.9070521537586	0.12875663229932
"chr3-97"	"chr3"	97000001	98000000	"."	1000000	2.00296076980015	1.78666666666667	1.97892518440464	2.00539083557951	1.87747408105561	1.95371263259402	2.07616146230008	1.95563770794824	2.05943775100402	1.96626301015033	0.0895865326145773
"chr3-98"	"chr3"	98000001	99000000	"."	1000000	2.06365655070318	2.04549019607843	2.00210748155954	1.90566037735849	1.92836946277097	1.95178399228544	2.10814927646611	1.8909426987061	2.08674698795181	1.99810078043112	0.0818260159565877
"chr3-99"	"chr3"	99000001	100000000	"."	1000000	1.8919319022946	2.00313725490196	2.03582718651212	1.93261455525606	2.12252591894439	2.07907425265188	1.76237623762376	2.10536044362292	2.11084337349398	2.00485456947796	0.121664655499632
"chr3-100"	"chr3"	100000001	101000000	"."	1000000	2.06069578090303	2.20862745098039	2.03371970495258	2.07816711590297	1.83223374175306	2.21022179363549	2.03655750190404	1.92975970425139	2.09477911646586	2.05386243452765	0.120383762344296
"chr3-101"	"chr3"	101000001	102000000	"."	1000000	2.10362694300518	1.85882352941176	1.93888303477345	2.11859838274933	1.86616399622997	2.16007714561234	1.99390708301599	2.0184842883549	1.95180722891566	2.00115240356318	0.108798179487602
"chr3-102"	"chr3"	102000001	103000000	"."	1000000	2.11843079200592	1.89176470588235	1.97471022128556	2.02156334231806	2.08859566446748	1.95949855351977	2	2.01109057301294	2.06586345381526	2.01461303403415	0.0697082934823232
"chr3-103"	"chr3"	103000001	104000000	"."	1000000	1.88749074759437	1.74901960784314	1.69441517386723	1.91644204851752	1.84731385485391	1.95178399228544	1.97258187357197	1.78927911275416	2.06425702811245	1.87473149326669	0.117103357813584
"chr3-104"	"chr3"	104000001	105000000	"."	1000000	1.8860103626943	1.90901960784314	1.74288724973656	1.89757412398922	2.0320452403393	2.04050144648023	2.05635948210206	1.81330868761553	1.9421686746988	1.92443054172213	0.10636856472846
"chr3-105"	"chr3"	105000001	106000000	"."	1000000	1.91709844559585	1.85882352941176	1.98735511064278	2.00539083557951	1.95852968897267	2.00964320154291	2.03655750190404	1.79112754158965	1.99518072289157	1.95107850868119	0.0808182879846575
"chr3-106"	"chr3"	106000001	107000000	"."	1000000	2.02516654330126	1.90274509803922	1.8145416227608	1.89487870619946	1.72290292177191	1.99421407907425	2.13404417364813	1.97042513863216	2.05140562248996	1.94559154510191	0.126093202561176
"chr3-107"	"chr3"	107000001	108000000	"."	1000000	2.039970392302	1.99843137254902	2.01685985247629	2.15094339622642	1.95475966069746	2.12343297974928	2.06549885757807	2.03512014787431	2.17670682730924	2.06241372075134	0.0738581581808516
"chr3-108"	"chr3"	108000001	109000000	"."	1000000	1.98815692079941	1.87921568627451	2.07797681770285	2.08086253369272	1.89820923656927	1.98649951783992	2.08682406702209	1.92975970425139	2.17831325301205	2.01175752635158	0.100570525060401
"chr3-109"	"chr3"	109000001	110000000	"."	1000000	1.90821613619541	1.93882352941176	1.96838777660695	1.97304582210243	1.96418473138549	2.09064609450337	1.93754760091394	2.01109057301294	1.99357429718876	1.97616850681345	0.052850353011636
"chr3-110"	"chr3"	110000001	111000000	"."	1000000	1.92746113989637	1.89960784313725	1.84193888303477	2.02964959568733	2.05466540999057	2.06171648987464	1.89185072353389	2.04990757855823	2.03052208835341	1.97636886134072	0.0852150754146701
"chr3-111"	"chr3"	111000001	112000000	"."	1000000	2.07253886010363	1.94666666666667	1.92834562697576	2.04582210242588	1.95664467483506	1.84956605593057	2.03808073115004	1.97227356746765	2.00321285140562	1.97923901521788	0.0691017852701528
"chr3-112"	"chr3"	112000001	113000000	"."	1000000	1.95114729829756	2.14274509803922	2	2.12129380053908	1.96229971724788	2.14657666345227	2.001523229246	2.11645101663586	2.00321285140562	2.04947218609594	0.0805659452393412
"chr3-113"	"chr3"	113000001	114000000	"."	1000000	2.14211695040711	2.02352941176471	2.06533192834563	2.05660377358491	2.13572101790763	2.01735776277724	1.96496572734196	2.17744916820702	2.05301204819277	2.07067642094766	0.0684781644000712
"chr3-114"	"chr3"	114000001	115000000	"."	1000000	2.0680977054034	2.08	2.01475237091675	2.20754716981132	2.01131008482564	2.06364513018322	1.98476770753998	2.05730129390018	2.15261044176707	2.07111465603862	0.0705329155975316
"chr3-115"	"chr3"	115000001	116000000	"."	1000000	1.95262768319763	1.91843137254902	2.22760800842993	2.03504043126685	1.94533459000942	1.99035679845709	1.98933739527799	1.98336414048059	2.0433734939759	2.00949710151605	0.0911537585620649
"chr3-116"	"chr3"	116000001	117000000	"."	1000000	2.04293116210215	1.93882352941176	1.94520547945205	2.09164420485175	1.95852968897267	2.08678881388621	2.03655750190404	1.91866913123845	2.0289156626506	2.00534057494108	0.0659255365447704
"chr3-117"	"chr3"	117000001	118000000	"."	1000000	1.96299037749815	1.83529411764706	2.1622760800843	2.1078167115903	1.95852968897267	2.10800385728062	1.93754760091394	1.94085027726433	1.9855421686747	1.99987231999178	0.10455154423031
"chr3-118"	"chr3"	118000001	119000000	"."	1000000	2.02664692820133	1.96549019607843	1.71338250790306	2.08894878706199	1.86050895381715	2.17164898746384	2.07616146230008	1.90388170055453	1.89558232931727	1.96691687252196	0.140078322543493
"chr3-119"	"chr3"	119000001	120000000	"."	1000000	1.96299037749815	1.97019607843137	1.9536354056902	2.14824797843666	2.00188501413761	2.0443587270974	1.98476770753998	2.06284658040665	2.01124497991968	2.01557476101752	0.0617265956777159
"chr3-120"	"chr3"	120000001	121000000	"."	1000000	2.08586232420429	2.14745098039216	2.07165437302424	2.00539083557951	2.06786050895382	1.97107039537126	1.95277989337395	1.96487985212569	1.89879518072289	2.0184160381942	0.0793510679307682
"chr3-121"	"chr3"	121000001	122000000	"."	1000000	2	1.95764705882353	1.91991570073762	1.92183288409704	2.05278039585297	2.11378977820636	1.998476770754	2.10166358595194	1.96626506024096	2.0035968038516	0.0719467394577829
"chr3-122"	"chr3"	122000001	123000000	"."	1000000	2.0680977054034	2.0078431372549	2.07376185458377	2.07547169811321	2	1.97299903567985	2.07006854531607	1.96672828096118	2.01927710843374	2.02824970730512	0.0443994008121202
"chr3-123"	"chr3"	123000001	124000000	"."	1000000	2.00296076980015	2.10980392156863	2.08008429926238	2.13207547169811	1.94721960414703	2.01542912246866	1.84920030464585	2.05730129390018	2.31807228915663	2.05690523073862	0.130861109831648
"chr3-124"	"chr3"	124000001	125000000	"."	1000000	2.16876387860844	2.13647058823529	2.19810326659642	2.19946091644205	1.83600377002828	2.05785920925747	2.13861386138614	2.13493530499076	2.0995983935743	2.10775657656879	0.111363897931866
"chr3-125"	"chr3"	125000001	126000000	"."	1000000	2.07105847520355	2.13490196078431	2.18124341412013	1.87061994609164	2.05466540999057	1.96142719382835	2.12033511043412	2.17005545286506	2.0433734939759	2.06752005081041	0.100971795775728
"chr3-126"	"chr3"	126000001	127000000	"."	1000000	2.03108808290155	2.21333333333333	2.10958904109589	2.24797843665768	2.124410933082	2.07135969141755	2.00609291698401	2.31238447319778	2.05140562248996	2.12973805901775	0.105668688569167
"chr3-127"	"chr3"	127000001	128000000	"."	1000000	2.05477424130274	2.30588235294118	2.21707060063224	2.12129380053908	1.99811498586239	2.02700096432015	2.01980198019802	2.11275415896488	2.06265060240964	2.10214929857448	0.101395927176774
"chr3-128"	"chr3"	128000001	129000000	"."	1000000	2.08438193930422	1.97176470588235	2.21496311907271	2.02425876010782	2.05089538171536	2.02892960462874	2.00913937547601	2.27911275415897	1.9855421686747	2.07210975655787	0.105794948549905
"chr3-129"	"chr3"	129000001	130000000	"."	1000000	1.9319022945966	2.17882352941176	2.05690200210748	1.94878706199461	1.95098963242224	1.96142719382835	2.12185833968012	2.13678373382625	1.96144578313253	2.0276577301111	0.0965186216713882
"chr3-130"	"chr3"	130000001	131000000	"."	1000000	1.98667653589933	1.98901960784314	2.04847207586934	1.81940700808625	1.86616399622997	1.91706846673095	1.88271134805788	1.93530499075786	1.87951807228916	1.92492690019599	0.0722715399232286
"chr3-131"	"chr3"	131000001	132000000	"."	1000000	1.94818652849741	2.02509803921569	1.94099051633298	2.08625336927224	2.07917059377945	1.96914175506268	2.01523229246002	1.99630314232902	1.99839357429719	2.00652997902741	0.051624883697164
"chr3-132"	"chr3"	132000001	133000000	"."	1000000	2.12731310140637	1.9043137254902	1.90516332982086	1.95148247978437	2.20735155513666	2.05400192864031	1.99086062452399	2.05545286506469	2.04658634538153	2.026947328361	0.100881562899336
"chr3-133"	"chr3"	133000001	134000000	"."	1000000	2.1820873427091	2.05333333333333	2.02739726027397	2.08625336927224	1.97172478793591	1.99035679845709	1.92536176694593	2.18853974121996	1.83453815261044	2.02884361697311	0.115158104354065
"chr3-134"	"chr3"	134000001	135000000	"."	1000000	1.98815692079941	1.99529411764706	2.02739726027397	2.20754716981132	2.06409048067861	2.02507232401157	1.91774562071592	2.11645101663586	2.04176706827309	2.0426135532052	0.0825022185261917
